key	generate	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override	override_icon	is_large_dilemma
wh_dlc08_qb_nor_monster_hunt_04_stage_2	false	As you pillage Bretonnian lands you find out that the herb collector you seek had been there, but had recently been taken hostage by some Goblins on a raid. These nasty Goblins are still nearby, but if you were to approach them with your entire army, the spineless green fools might do what they do best – scurry away and hide – and the hostage may be lost. A different approach is needed, and one which doesn’t involve violence. You can either send messengers to attempt to buy the man from the Goblins on your behalf, or you could try a sneaky snatch-and-grab rescue attempt. Which do you choose?	Monster Hunt: Blorgar the Mad Titan	faction	false	Event				false
wh_main_all_a_stranger_comes	true	A cloaked stranger, from the mist-shrouded land of Albion, approaches with a request. He is of sinister aspect but assures you that his intentions are good.	A Stranger Comes	messenger	false	Event				false
wh_main_all_a_stranger_comes_vmp	true	A cloaked stranger, from the mist-shrouded land of Albion, approaches with a request. He is of sinister aspect but assures you that his intentions are good.	A Stranger Comes	messenger	false	Event				false
wh_main_all_foolish_vainglory	true	They say you revel in victory. They say you spend more time erecting monuments to battles past than managing the realm. They say you are a fool.	Foolish Vainglory	politics	false	Event				false
wh_main_all_the_gods_are_angry	true	The omens are ill - something you have done has angered the gods! Yet they are fickle; they may forgive you in time... or more immediate appeasement might be necessary!	The Gods are Angry	civilisation_down	false	Event				false
wh_main_all_the_migration	true	A great migration comes to our borders, demanding shelter from larger threats abroad. Do we let them cross into our territory or turn them away?	The Migration	generic	false	Event				false
wh_main_all_under_the_dark_moons_glare	true	Your warriors range deep into hostile lands, but all is not well. There are dark omens abroad, as if the shadow of some horned god was watching from the evil moon above. The army is fettered by Morrslieb's glare.	Under Morrslieb's Glare	faction	false	Event				false
wh_main_azhag_the_slaughterer_azhags_ard_armour_stage_1	false	Azhag's Armour is alright. It's got spikes in the right places, the odd skull here and there and is decorated with the crusted blood of countless broken enemies. But it's missing something, and Azhag can't quite put his finger on what that is. He summons his Shamans to demand answers.	Azhag's 'Ard Armour	generic	false	Quest				false
wh_main_chs_the_eye_closes	false	The Eye of the Gods is closed, or so your Sorcerers tell you. Maybe it is for the best - a time to grow in power unfettered by the Gods' demands. Or… perhaps a more grandiose glorifying act is needed to open the Eye once more?	The Eye Closes	land_victory	false	Event				false
wh_main_chs_the_eye_opens	false	The Chaos Gods take notice of their champion, but rarely do they act in accord. Khorne demands slaughter, but Tzeentch orders a more subtle approach.	The Eye Opens	messenger	false	Event				false
wh_main_chs_the_eye_opens_wider	false	The Chaos Gods see their champion, but each has its own agenda. Nurgle wishes the temperate southern regions, perfect for his unctuous poxes to spread. Slaanesh desires the colder north, where men look to their warm beds.	The Eye Opens Wider	celebration	false	Event				false
wh_main_dwf_a_grudge_too_far	true	The enemy has wronged us… but righting this grudge will cost us deeply, perhaps too deeply. Maybe, just this once, we should ignore the slight and focus on the grander objective?	A Grudge Too Far	generic	false	Event				false
wh_main_dwf_a_shameful_display	true	A close ally of ours, an influential Dawi sitting on several Guild councils, has shamed his family name with a craven act. He should by all accounts take the Slayer Oath and go into exile, but we will lose his influence.	A Shameful Display	civilisation_down	false	Event				false
wh_main_dwf_besieged_khazid	true	A Dwarf trade caravan is ringed by Goblin Wolf raiders. A stalemate has developed, but the foe refuses to relent. Such a local affray should be dealt with by the local Lord, but your intervention could speed things up.	Caravan Raid	politics	false	Event				false
wh_main_dwf_empire_in_flames	true	The manlings of Sigmar come pleading to us once again. They have witnessed our devastating flame weapons and beg that we share the secrets to this technology, as we once did with black powder.	Empire in Flames	civilisation_up	false	Event				false
wh_main_dwf_ungrim_ironfist_slayer_crown_stage_3	false	The scout watching Sylvania's border reports a chance encounter with a terrified Sylvanian peasant who lay hidden and witnessed the passing of a hideous army of the dead. At its head rode two pale figures on dead horses, one in crimson armour, the other robed in black. The armoured figure slapped his mount's neck with a mailed fist and cursed in a voice as cold as death "Weeks of searching the mountain caves and still you have failed to find what I desire. If you are wrong about the locations to the northwest and we should find no dragon's corpse to serve me into death, I shall feast upon your soul". It seems that the Undead Lord is searching for new materials for use in his foul Necromancy. It would seem that the dead have found at least two possible locations for what they seek and are now moving to claim their vile prize. King Ungrim marches from his hall, shouting for the throng to be assembled. In the meantime he must decide which of the Undead hordes his scout should track.	The Slayer Crown	generic	false	Quest				false
wh_main_dwf_what_would_grungni_do	true	A Reckoner has approached, requiring guidance on how to settle a dispute between two Clans. Both are claiming ownership of a mine, one has remained loyal to you for centuries and the other has opposed many of your edicts.	What Would Grungni Do?	diplomacy	false	Event				false
wh_main_emp_elector_greed	true	While the Emperor's armies march forth, our nobles barter with each other, claiming great swathes of land for themselves. Should the common man, the brave soldier, not have a farmstead on which to retire?	Elector Greed	politics	false	Event				false
wh_main_emp_looters	true	Our armies consist of noble state troops and yet they act like a horde of Free Company! They loot and pillage across the countryside, something must be done!	Looters	besieged	false	Event				false
wh_main_emp_tax_riots	true	Tax is a necessity. It's a shame the public don't always agree, hence the rioting in this region. What should be done with the ungrateful rabble?	Tax Riots	civilisation_down	false	Event				false
wh_main_emp_the_brass_sentinel_speaks	true	The Deathknell watchtowers act as a warning system for the Empire. The Brass Sentinel atop each one whirls into action, reciting a message to the next watchtower in the chain using the Semaphorius. However, they have been known to send false signals on many occasions.	The Brass Sentinel Speaks	messenger	false	Event				false
wh_main_emp_the_moot_petitions	true	The Elder of the Moot requests audience with the Emperor. He pleads that men be sent to their eastern border to secure it against neighbouring Sylvania. The Halflings are nervous about von Carstein intent.	The Moot Petitions	diplomacy	false	Event				false
wh_main_grn_get_out_of_da_way	true	As da tribe gets bigga, yer Bosses move outta of strikin' reach and start ta get ideas. Dey begin ta fink they're betta dan yoo! Dey fink dey should get dere own Waaagh!	Get Out of Da way!	politics	false	Event				false
wh_main_grn_gork_or_mork	true	The lads were wonderin' which of da gods to shout furst in da war cry. Som of da boyz wanna shout Mork cos he's brutally kunnin', while da others wanna start wiv Gork cos 'ee's kunningly brutal.	Gork or Mork?	civilisation_up	false	Event				false
wh_main_grn_lootas	true	Dose stupid gits 'ave gone and plundered stuff from Boss Wossisname up dere. We weren't meant to do dat. We 'ad made a pact an' everyfing. Wot we gonna do?	Lootas	settlement_lost	false	Event				false
wh_main_grn_wanderin_gits	true	A great migration of da tribes comes to our borders, demandin' shelter and wantin' ta join in da fightin'. Not normally a problem, but dis don't smell right.	Wanderin' Gits	diplomacy	false	Event				false
wh_main_grn_wheres_ma_teef	true	One of yer most trusted Bosses 'as come back from a raid empty-'anded. So 'ee sez… but he's wearin' a right nifty 'elmet, it's all shiny. Hmm… Where 'ee get all dat dosh to polish dat 'elmet?	Where's ma teef?	land_victory	false	Event				false
wh_main_vmp_an_enemy_within	true	One of your spies, who flits between the courts of mortal men, seems to be straying from his appointed task. He is a being that still breathes, but craves the Red Kiss. Perhaps a visit is in order to remind him who he serves?	An Enemy Within	messenger	false	Event				false
