child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	visible_in_ui
wh3_main_tech_tze_1_5	wh3_main_tech_tze_1_7	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_1_8	wh3_main_tech_tze_1_9	0	4	2	0.0000	0.0000	true
wh3_main_tech_tze_2_8	wh3_main_tech_tze_2_2	0	1	3	0.0000	0.0000	true
wh3_main_tech_tze_2_2	wh3_main_tech_tze_2_3	0	1	3	0.0000	0.0000	true
wh3_main_tech_tze_2_6	wh3_main_tech_tze_2_3	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_2_7	wh3_main_tech_tze_2_3	0	4	2	0.0000	0.0000	true
wh3_main_tech_tze_2_1	wh3_main_tech_tze_2_5	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_2_9	wh3_main_tech_tze_2_6	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_2_4	wh3_main_tech_tze_2_7	0	1	3	0.0000	0.0000	true
wh3_main_tech_tze_2_5	wh3_main_tech_tze_2_7	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_3_9	wh3_main_tech_tze_3_1	0	2	4	0.0000	0.0000	true
wh3_main_tech_tze_3_8	wh3_main_tech_tze_3_2	0	1	3	0.0000	0.0000	true
wh3_main_tech_tze_3_2	wh3_main_tech_tze_3_3	0	1	3	0.0000	0.0000	true
wh3_main_tech_tze_3_2	wh3_main_tech_tze_3_4	0	2	4	0.0000	0.0000	true
wh3_main_tech_tze_3_1	wh3_main_tech_tze_3_5	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_3_3	wh3_main_tech_tze_3_6	0	1	3	0.0000	0.0000	true
wh3_main_tech_tze_3_4	wh3_main_tech_tze_3_7	0	1	3	0.0000	0.0000	true
wh3_main_tech_tze_3_5	wh3_main_tech_tze_3_7	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_3_6	wh3_main_tech_tze_3_9	0	1	3	0.0000	0.0000	true
wh3_main_tech_tze_4_2	wh3_main_tech_tze_4_1	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_4_4	wh3_main_tech_tze_4_1	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_4_3	wh3_main_tech_tze_4_2	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_4_6	wh3_main_tech_tze_4_3	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_4_7	wh3_main_tech_tze_4_4	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_4_8	wh3_main_tech_tze_4_5	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_4_9	wh3_main_tech_tze_4_6	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_4_5	wh3_main_tech_tze_4_7	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_4_9	wh3_main_tech_tze_4_8	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_chivalry_greenskins_2	wh_dlc07_tech_brt_chivalry_greenskins_1	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_chivalry_norsca_2	wh_dlc07_tech_brt_chivalry_norsca_1	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_farm_2	wh_dlc07_tech_brt_economy_farm_1	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_farm_3	wh_dlc07_tech_brt_economy_farm_1	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_farm_4	wh_dlc07_tech_brt_economy_farm_2	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_farm_hay	wh_dlc07_tech_brt_economy_farm_2	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_farm_hoods	wh_dlc07_tech_brt_economy_farm_farriers	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_mines	wh_dlc07_tech_brt_economy_farm_farriers	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_farm_farriers	wh_dlc07_tech_brt_economy_farm_hay	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_2	wh_dlc07_tech_brt_economy_industry_1	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_3	wh_dlc07_tech_brt_economy_industry_1	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_4	wh_dlc07_tech_brt_economy_industry_2	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_pottery	wh_dlc07_tech_brt_economy_industry_mines	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_steel	wh_dlc07_tech_brt_economy_industry_mines	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_1	wh_dlc07_tech_brt_economy_industry_start	0	3	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_mines	wh_dlc07_tech_brt_economy_industry_start	0	1	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_swords	wh_dlc07_tech_brt_economy_industry_steel	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_tournaments	wh_dlc07_tech_brt_economy_industry_swords	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_2	wh_dlc07_tech_brt_economy_other_1	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_3	wh_dlc07_tech_brt_economy_other_1	0	1	3	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_4	wh_dlc07_tech_brt_economy_other_2	0	1	3	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_carpenters	wh_dlc07_tech_brt_economy_other_2	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_draft	wh_dlc07_tech_brt_economy_other_2	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_fanaticism	wh_dlc07_tech_brt_economy_other_4	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_fletchers	wh_dlc07_tech_brt_economy_other_carpenters	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_spears	wh_dlc07_tech_brt_economy_other_carpenters	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_tithes	wh_dlc07_tech_brt_economy_other_fanaticism	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_siege	wh_dlc07_tech_brt_economy_other_fletchers	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_farm_1	wh_dlc07_tech_brt_economy_start	0	3	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_industry_start	wh_dlc07_tech_brt_economy_start	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_other_1	wh_dlc07_tech_brt_economy_start	0	1	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_trade_1	wh_dlc07_tech_brt_economy_start	0	3	4	0.0000	0.0000	true
wh_dlc07_tech_brt_economy_trade_2	wh_dlc07_tech_brt_economy_trade_1	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_bretonnia_bord	wh_dlc07_tech_brt_heraldry_artois_bord	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_bordeleaux_bret	wh_dlc07_tech_brt_heraldry_artois_bret	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_bordeleaux_carc	wh_dlc07_tech_brt_heraldry_artois_bret	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_bretonnia_bord	wh_dlc07_tech_brt_heraldry_artois_bret	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_bordeleaux_carc	wh_dlc07_tech_brt_heraldry_artois_carc	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_bretonnia_carc	wh_dlc07_tech_brt_heraldry_bastonne	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_carcassonne_bord	wh_dlc07_tech_brt_heraldry_bastonne	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_carcassonne_bret	wh_dlc07_tech_brt_heraldry_bastonne	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_unification	wh_dlc07_tech_brt_heraldry_bordeleaux_bret	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_unification	wh_dlc07_tech_brt_heraldry_bordeleaux_carc	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_unification	wh_dlc07_tech_brt_heraldry_bretonnia_bord	0	2	4	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_unification	wh_dlc07_tech_brt_heraldry_bretonnia_carc	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_unification	wh_dlc07_tech_brt_heraldry_carcassonne_bord	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_unification	wh_dlc07_tech_brt_heraldry_carcassonne_bret	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_bastonne	wh_dlc07_tech_brt_heraldry_lyonesse	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_artois_bord	wh_dlc07_tech_brt_heraldry_parravon	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_artois_bret	wh_dlc07_tech_brt_heraldry_parravon	0	3	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_artois_carc	wh_dlc07_tech_brt_heraldry_parravon	0	3	1	0.0000	0.0000	true
tech_dlc14_brt_code_of_conduct	wh_dlc07_tech_brt_heraldry_start	0	2	1	0.0000	0.0000	true
tech_dlc14_brt_the_ladys_favour	wh_dlc07_tech_brt_heraldry_start	0	2	1	0.0000	0.0000	true
wh2_dlc12_tech_brt_heraldry_oversea_dwf	wh_dlc07_tech_brt_heraldry_start	0	2	1	0.0000	0.0000	true
wh3_main_tech_brt_heraldry_aquitaine	wh_dlc07_tech_brt_heraldry_start	0	2	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_errantry	wh_dlc07_tech_brt_heraldry_start	0	2	1	0.0000	0.0000	true
wh_dlc07_tech_brt_heraldry_lyonesse	wh_dlc07_tech_brt_heraldry_start	0	2	1	0.0000	0.0000	true
wh_dlc08_tech_nor_creatures_02	wh_dlc08_tech_nor_creatures_01	0	1	4	0.0000	0.0000	true
wh_dlc08_tech_nor_creatures_04	wh_dlc08_tech_nor_creatures_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_creatures_06	wh_dlc08_tech_nor_creatures_01	0	3	4	0.0000	0.0000	true
wh_dlc08_tech_nor_creatures_03	wh_dlc08_tech_nor_creatures_02	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_creatures_05	wh_dlc08_tech_nor_creatures_04	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_creatures_07	wh_dlc08_tech_nor_creatures_06	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_marauders_03	wh_dlc08_tech_nor_marauders_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_marauders_05	wh_dlc08_tech_nor_marauders_02	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_marauders_02	wh_dlc08_tech_nor_marauders_03	0	1	3	0.0000	0.0000	true
wh_dlc08_tech_nor_marauders_04	wh_dlc08_tech_nor_marauders_03	0	3	1	0.0000	0.0000	true
wh_dlc08_tech_nor_marauders_06	wh_dlc08_tech_nor_marauders_03	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_marauders_07	wh_dlc08_tech_nor_marauders_04	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_marauders_05	wh_dlc08_tech_nor_marauders_06	0	1	3	0.0000	0.0000	true
wh3_main_ie_tech_nor_darklands_starter	wh_dlc08_tech_nor_nw_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_02	wh_dlc08_tech_nor_nw_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_04	wh_dlc08_tech_nor_nw_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_06	wh_dlc08_tech_nor_nw_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_08	wh_dlc08_tech_nor_nw_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_10	wh_dlc08_tech_nor_nw_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_20	wh_dlc08_tech_nor_nw_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_03	wh_dlc08_tech_nor_nw_02	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_05	wh_dlc08_tech_nor_nw_04	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_07	wh_dlc08_tech_nor_nw_06	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_09	wh_dlc08_tech_nor_nw_08	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_11	wh_dlc08_tech_nor_nw_10	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_21	wh_dlc08_tech_nor_nw_20	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_03	wh_dlc08_tech_nor_other_01	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_02	wh_dlc08_tech_nor_other_03	0	1	3	0.0000	0.0000	true
wh_dlc08_tech_nor_other_04	wh_dlc08_tech_nor_other_03	0	3	1	0.0000	0.0000	true
wh_dlc08_tech_nor_other_05	wh_dlc08_tech_nor_other_03	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_nw_01	wh_dlc08_tech_nor_other_05	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_06	wh_dlc08_tech_nor_other_05	0	1	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_13	wh_dlc08_tech_nor_other_05	0	3	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_07	wh_dlc08_tech_nor_other_06	0	1	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_09	wh_dlc08_tech_nor_other_06	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_11	wh_dlc08_tech_nor_other_06	0	3	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_08	wh_dlc08_tech_nor_other_07	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_10	wh_dlc08_tech_nor_other_09	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_12	wh_dlc08_tech_nor_other_11	0	2	4	0.0000	0.0000	true
wh3_main_ie_tech_nor_darklands_hate_kislev	wh_dlc08_tech_nor_other_13	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_14	wh_dlc08_tech_nor_other_13	0	1	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_16	wh_dlc08_tech_nor_other_13	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_18	wh_dlc08_tech_nor_other_13	0	3	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_15	wh_dlc08_tech_nor_other_14	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_17	wh_dlc08_tech_nor_other_16	0	2	4	0.0000	0.0000	true
wh_dlc08_tech_nor_other_19	wh_dlc08_tech_nor_other_18	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_1_1	wh_main_tech_dwf_civ_0_2	0	1	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_1_3	wh_main_tech_dwf_civ_0_2	0	3	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_1_0	wh_main_tech_dwf_civ_1_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_civ_2_1	wh_main_tech_dwf_civ_1_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_1_4	wh_main_tech_dwf_civ_1_3	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_civ_2_3	wh_main_tech_dwf_civ_1_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_2_4	wh_main_tech_dwf_civ_1_4	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_2_0	wh_main_tech_dwf_civ_2_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_civ_3_1	wh_main_tech_dwf_civ_2_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_2_2	wh_main_tech_dwf_civ_2_3	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_civ_3_3	wh_main_tech_dwf_civ_2_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_3_0	wh_main_tech_dwf_civ_3_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_civ_4_1	wh_main_tech_dwf_civ_3_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_4_2	wh_main_tech_dwf_civ_3_2	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_3_2	wh_main_tech_dwf_civ_3_3	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_civ_3_4	wh_main_tech_dwf_civ_3_3	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_civ_5_3	wh_main_tech_dwf_civ_3_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_4_4	wh_main_tech_dwf_civ_3_4	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_5_0	wh_main_tech_dwf_civ_4_0	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_4_0	wh_main_tech_dwf_civ_4_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_civ_5_1	wh_main_tech_dwf_civ_4_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_5_2	wh_main_tech_dwf_civ_5_1	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_civ_6_1	wh_main_tech_dwf_civ_5_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_6_2	wh_main_tech_dwf_civ_5_2	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_5_4	wh_main_tech_dwf_civ_5_3	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_civ_6_3	wh_main_tech_dwf_civ_5_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_6_4	wh_main_tech_dwf_civ_5_4	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_7_0	wh_main_tech_dwf_civ_6_0	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_6_0	wh_main_tech_dwf_civ_6_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_civ_7_1	wh_main_tech_dwf_civ_6_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_7_4	wh_main_tech_dwf_civ_6_4	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_civ_7_2	wh_main_tech_dwf_civ_7_1	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_civ_0_2	wh_main_tech_dwf_mil_0_2	0	1	2	0.0000	0.0000	false
wh_main_tech_dwf_mil_1_1	wh_main_tech_dwf_mil_0_2	0	1	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_1_3	wh_main_tech_dwf_mil_0_2	0	3	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_1_0	wh_main_tech_dwf_mil_1_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_mil_2_1	wh_main_tech_dwf_mil_1_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_1_4	wh_main_tech_dwf_mil_1_3	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_mil_2_3	wh_main_tech_dwf_mil_1_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_2_4	wh_main_tech_dwf_mil_1_4	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_2_0	wh_main_tech_dwf_mil_2_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_mil_2_2	wh_main_tech_dwf_mil_2_1	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_mil_3_1	wh_main_tech_dwf_mil_2_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_3_2	wh_main_tech_dwf_mil_2_2	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_3_3	wh_main_tech_dwf_mil_2_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_4_1	wh_main_tech_dwf_mil_3_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_4_5	wh_main_tech_dwf_mil_3_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_mil_3_4	wh_main_tech_dwf_mil_3_3	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_mil_5_3	wh_main_tech_dwf_mil_3_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_4_4	wh_main_tech_dwf_mil_3_4	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_5_0	wh_main_tech_dwf_mil_4_0	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_4_0	wh_main_tech_dwf_mil_4_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_mil_4_2	wh_main_tech_dwf_mil_4_1	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_mil_5_1	wh_main_tech_dwf_mil_4_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_5_2	wh_main_tech_dwf_mil_4_2	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_6_1	wh_main_tech_dwf_mil_5_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_5_4	wh_main_tech_dwf_mil_5_3	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_mil_6_3	wh_main_tech_dwf_mil_5_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_6_4	wh_main_tech_dwf_mil_5_4	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_7_0	wh_main_tech_dwf_mil_6_0	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_6_0	wh_main_tech_dwf_mil_6_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_mil_6_2	wh_main_tech_dwf_mil_6_1	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_mil_7_1	wh_main_tech_dwf_mil_6_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_7_2	wh_main_tech_dwf_mil_6_2	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_7_3	wh_main_tech_dwf_mil_6_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_8_1	wh_main_tech_dwf_mil_7_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_7_4	wh_main_tech_dwf_mil_7_3	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_mil_8_3	wh_main_tech_dwf_mil_7_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_8_0	wh_main_tech_dwf_mil_8_1	0	1	3	0.0000	0.0000	true
wh_main_tech_dwf_mil_9_1	wh_main_tech_dwf_mil_8_1	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_9_2	wh_main_tech_dwf_mil_8_1	0	3	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_8_4	wh_main_tech_dwf_mil_8_3	0	3	1	0.0000	0.0000	true
wh_main_tech_dwf_mil_9_3	wh_main_tech_dwf_mil_8_3	0	2	4	0.0000	0.0000	true
wh_main_tech_dwf_mil_9_0	wh_main_tech_dwf_mil_9_1	0	1	3	0.0000	0.0000	true
wh_main_tech_vmp_beasts_02	wh_main_tech_vmp_beasts_01	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_beasts_03	wh_main_tech_vmp_beasts_02	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_beasts_04	wh_main_tech_vmp_beasts_02	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_beasts_05	wh_main_tech_vmp_beasts_04	0	1	3	0.0000	0.0000	true
wh_main_tech_vmp_beasts_06	wh_main_tech_vmp_beasts_04	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_beasts_07	wh_main_tech_vmp_beasts_06	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_beasts_08	wh_main_tech_vmp_beasts_06	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_beasts_09	wh_main_tech_vmp_beasts_08	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_binding_02	wh_main_tech_vmp_binding_01	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_binding_03	wh_main_tech_vmp_binding_02	0	1	3	0.0000	0.0000	true
wh_main_tech_vmp_binding_04	wh_main_tech_vmp_binding_02	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_binding_05	wh_main_tech_vmp_binding_02	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_binding_06	wh_main_tech_vmp_binding_03	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_binding_07	wh_main_tech_vmp_binding_04	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_binding_08	wh_main_tech_vmp_binding_05	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_binding_10	wh_main_tech_vmp_binding_07	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_binding_09	wh_main_tech_vmp_binding_08	0	1	3	0.0000	0.0000	true
wh_main_tech_vmp_blood_02	wh_main_tech_vmp_blood_01	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_blood_03	wh_main_tech_vmp_blood_02	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_blood_04	wh_main_tech_vmp_blood_02	0	1	4	0.0000	0.0000	true
wh_main_tech_vmp_blood_05	wh_main_tech_vmp_blood_03	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_blood_06	wh_main_tech_vmp_blood_03	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_blood_06A	wh_main_tech_vmp_blood_04	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_blood_06A	wh_main_tech_vmp_blood_06	0	1	3	0.0000	0.0000	true
wh_main_tech_vmp_blood_07	wh_main_tech_vmp_blood_06	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_blood_08	wh_main_tech_vmp_blood_06	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_blood_09	wh_main_tech_vmp_blood_08	0	1	3	0.0000	0.0000	true
wh_main_tech_vmp_blood_10	wh_main_tech_vmp_blood_08	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_blood_11	wh_main_tech_vmp_blood_08	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_blood_09A	wh_main_tech_vmp_blood_09	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_blood_12	wh_main_tech_vmp_blood_10	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_bones_02	wh_main_tech_vmp_bones_01	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_bones_03	wh_main_tech_vmp_bones_02	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_bones_05	wh_main_tech_vmp_bones_02	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_bones_2a	wh_main_tech_vmp_bones_02	0	1	3	0.0000	0.0000	true
wh_main_tech_vmp_bones_04	wh_main_tech_vmp_bones_03	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_bones_4a	wh_main_tech_vmp_bones_04	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_bones_06	wh_main_tech_vmp_bones_05	0	3	1	0.0000	0.0000	true
wh_main_tech_vmp_bones_08	wh_main_tech_vmp_bones_05	0	2	4	0.0000	0.0000	true
wh_main_tech_vmp_bones_5a	wh_main_tech_vmp_bones_05	0	1	3	0.0000	0.0000	true
