key	display_path	logic_file_override	collision_file_override	logic_file	collision_file
slaa_entry01_a_01	buildings/sla/buildings			rigidmodels\buildings\slaa_entry01_a_01\slaa_entry01_a_01_tech.cs2.parsed	rigidmodels\buildings\slaa_entry01_a_01\slaa_entry01_a_01_tech.cs2.collision
slaa_entry01_b_01	buildings/sla/buildings			rigidmodels\buildings\slaa_entry01_b_01\slaa_entry01_b_01_tech.cs2.parsed	rigidmodels\buildings\slaa_entry01_b_01\slaa_entry01_b_01_tech.cs2.collision
slaa_pav_crabshell03	buildings/sla/buildings			rigidmodels\buildings\slaa_pav_crabshell03\slaa_pav_crabshell03_tech.cs2.parsed	rigidmodels\buildings\slaa_pav_crabshell03\slaa_pav_crabshell03_tech.cs2.collision
slaa_pav_hat_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pav_hat_01\slaa_pav_hat_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pav_hat_01\slaa_pav_hat_01_tech.cs2.collision
slaa_pav_pillar_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pav_pillar_01\slaa_pav_pillar_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pav_pillar_01\slaa_pav_pillar_01_tech.cs2.collision
slaa_pav_ring_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pav_ring_01\slaa_pav_ring_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pav_ring_01\slaa_pav_ring_01_tech.cs2.collision
slaa_pav_ring_02	buildings/sla/buildings			rigidmodels\buildings\slaa_pav_ring_02\slaa_pav_ring_02_tech.cs2.parsed	rigidmodels\buildings\slaa_pav_ring_02\slaa_pav_ring_02_tech.cs2.collision
slaa_pav_tentacle_01_01	buildings/sla/tentacles			rigidmodels\buildings\slaa_pav_tentacle_01_01\slaa_pav_tentacle_01_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pav_tentacle_01_01\slaa_pav_tentacle_01_01_tech.cs2.collision
slaa_pav_tentacle_02_01	buildings/sla/tentacles			rigidmodels\buildings\slaa_pav_tentacle_02_01\slaa_pav_tentacle_02_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pav_tentacle_02_01\slaa_pav_tentacle_02_01_tech.cs2.collision
slaa_pavillon01_a_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon01_a_01\slaa_pavillon01_a_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon01_a_01\slaa_pavillon01_a_01_tech.cs2.collision
slaa_pavillon01_b_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon01_b_01\slaa_pavillon01_b_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon01_b_01\slaa_pavillon01_b_01_tech.cs2.collision
slaa_pavillon02_a_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon02_a_01\slaa_pavillon02_a_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon02_a_01\slaa_pavillon02_a_01_tech.cs2.collision
slaa_pavillon02_b_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon02_b_01\slaa_pavillon02_b_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon02_b_01\slaa_pavillon02_b_01_tech.cs2.collision
slaa_pavillon02_c_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon02_c_01\slaa_pavillon02_c_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon02_c_01\slaa_pavillon02_c_01_tech.cs2.collision
slaa_pavillon02_d_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon02_d_01\slaa_pavillon02_d_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon02_d_01\slaa_pavillon02_d_01_tech.cs2.collision
slaa_pavillon03_a_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon03_a_01\slaa_pavillon03_a_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon03_a_01\slaa_pavillon03_a_01_tech.cs2.collision
slaa_pavillon03_b_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon03_b_01\slaa_pavillon03_b_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon03_b_01\slaa_pavillon03_b_01_tech.cs2.collision
slaa_pavillon04_a_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon04_a_01\slaa_pavillon04_a_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon04_a_01\slaa_pavillon04_a_01_tech.cs2.collision
slaa_pavillon04_b_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon04_b_01\slaa_pavillon04_b_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon04_b_01\slaa_pavillon04_b_01_tech.cs2.collision
slaa_pavillon04_c_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon04_c_01\slaa_pavillon04_c_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon04_c_01\slaa_pavillon04_c_01_tech.cs2.collision
slaa_pavillon05_a_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon05_a_01\slaa_pavillon05_a_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon05_a_01\slaa_pavillon05_a_01_tech.cs2.collision
slaa_pavillon05_b_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon05_b_01\slaa_pavillon05_b_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon05_b_01\slaa_pavillon05_b_01_tech.cs2.collision
slaa_pavillon05_c_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon05_c_01\slaa_pavillon05_c_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon05_c_01\slaa_pavillon05_c_01_tech.cs2.collision
slaa_pavillon05_d_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon05_d_01\slaa_pavillon05_d_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon05_d_01\slaa_pavillon05_d_01_tech.cs2.collision
slaa_pavillon06_a_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon06_a_01\slaa_pavillon06_a_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon06_a_01\slaa_pavillon06_a_01_tech.cs2.collision
slaa_pavillon06_b_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon06_b_01\slaa_pavillon06_b_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon06_b_01\slaa_pavillon06_b_01_tech.cs2.collision
slaa_pavillon_05_a_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon_05_a_01\slaa_pavillon_05_a_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon_05_a_01\slaa_pavillon_05_a_01_tech.cs2.collision
slaa_pavillon_05_b_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon_05_b_01\slaa_pavillon_05_b_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon_05_b_01\slaa_pavillon_05_b_01_tech.cs2.collision
slaa_pavillon_05_c_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon_05_c_01\slaa_pavillon_05_c_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon_05_c_01\slaa_pavillon_05_c_01_tech.cs2.collision
slaa_pavillon_05_d_01	buildings/sla/buildings			rigidmodels\buildings\slaa_pavillon_05_d_01\slaa_pavillon_05_d_01_tech.cs2.parsed	rigidmodels\buildings\slaa_pavillon_05_d_01\slaa_pavillon_05_d_01_tech.cs2.collision
slaa_prop_crabshell_large_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_crabshell_large_01\slaa_prop_crabshell_large_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_crabshell_large_01\slaa_prop_crabshell_large_01_tech.cs2.collision
slaa_prop_crabshell_sinew_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_crabshell_sinew_01\slaa_prop_crabshell_sinew_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_crabshell_sinew_01\slaa_prop_crabshell_sinew_01_tech.cs2.collision
slaa_prop_crabshell_sinew_02	terrain_props/slaa			rigidmodels\buildings\slaa_prop_crabshell_sinew_02\slaa_prop_crabshell_sinew_02_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_crabshell_sinew_02\slaa_prop_crabshell_sinew_02_tech.cs2.collision
slaa_prop_crabshell_small_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_crabshell_small_01\slaa_prop_crabshell_small_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_crabshell_small_01\slaa_prop_crabshell_small_01_tech.cs2.collision
slaa_prop_double_mouth_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_double_mouth_01\slaa_prop_double_mouth_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_double_mouth_01\slaa_prop_double_mouth_01_tech.cs2.collision
slaa_prop_double_mouth_02	terrain_props/slaa			rigidmodels\buildings\slaa_prop_double_mouth_02\slaa_prop_double_mouth_02_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_double_mouth_02\slaa_prop_double_mouth_02_tech.cs2.collision
slaa_prop_horn_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_horn_01\slaa_prop_horn_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_horn_01\slaa_prop_horn_01_tech.cs2.collision
slaa_prop_monster_head_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_monster_head_01\slaa_prop_monster_head_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_monster_head_01\slaa_prop_monster_head_01_tech.cs2.collision
slaa_prop_monster_head_02	terrain_props/slaa			rigidmodels\buildings\slaa_prop_monster_head_02\slaa_prop_monster_head_02_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_monster_head_02\slaa_prop_monster_head_02_tech.cs2.collision
slaa_prop_pit_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_pit_01\slaa_prop_pit_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_pit_01\slaa_prop_pit_01_tech.cs2.collision
slaa_prop_round_mouth_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_round_mouth_01\slaa_prop_round_mouth_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_round_mouth_01\slaa_prop_round_mouth_01_tech.cs2.collision
slaa_prop_teeth_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_teeth_01\slaa_prop_teeth_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_teeth_01\slaa_prop_teeth_01_tech.cs2.collision
slaa_prop_tendrils_alpha_long_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tendrils_alpha_long_01\slaa_prop_tendrils_alpha_long_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tendrils_alpha_long_01\slaa_prop_tendrils_alpha_long_01_tech.cs2.collision
slaa_prop_tendrils_alpha_short_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tendrils_alpha_short_01\slaa_prop_tendrils_alpha_short_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tendrils_alpha_short_01\slaa_prop_tendrils_alpha_short_01_tech.cs2.collision
slaa_prop_tentacle_group_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tentacle_group_01\slaa_prop_tentacle_group_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tentacle_group_01\slaa_prop_tentacle_group_01_tech.cs2.collision
slaa_prop_tentacle_group_02	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tentacle_group_02\slaa_prop_tentacle_group_02_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tentacle_group_02\slaa_prop_tentacle_group_02_tech.cs2.collision
slaa_prop_tentacle_vlarge_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tentacle_vlarge_01\slaa_prop_tentacle_vlarge_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tentacle_vlarge_01\slaa_prop_tentacle_vlarge_01_tech.cs2.collision
slaa_prop_tentacle_vlarge_02	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tentacle_vlarge_02\slaa_prop_tentacle_vlarge_02_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tentacle_vlarge_02\slaa_prop_tentacle_vlarge_02_tech.cs2.collision
slaa_prop_tentacle_vlarge_03	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tentacle_vlarge_03\slaa_prop_tentacle_vlarge_03_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tentacle_vlarge_03\slaa_prop_tentacle_vlarge_03_tech.cs2.collision
slaa_prop_tentacle_wteeth_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tentacle_wteeth_01\slaa_prop_tentacle_wteeth_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tentacle_wteeth_01\slaa_prop_tentacle_wteeth_01_tech.cs2.collision
slaa_prop_tongue_01	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tongue_01\slaa_prop_tongue_01_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tongue_01\slaa_prop_tongue_01_tech.cs2.collision
slaa_prop_tongue_02	terrain_props/slaa			rigidmodels\buildings\slaa_prop_tongue_02\slaa_prop_tongue_02_tech.cs2.parsed	rigidmodels\buildings\slaa_prop_tongue_02\slaa_prop_tongue_02_tech.cs2.collision
slaa_ring_big_01	buildings/sla/buildings			rigidmodels\buildings\slaa_ring_big_01\slaa_ring_big_01_tech.cs2.parsed	rigidmodels\buildings\slaa_ring_big_01\slaa_ring_big_01_tech.cs2.collision
slaa_rock_large_01	terrain_props/wh_rocks			rigidmodels\buildings\slaa_rock_large_01\slaa_rock_large_01_tech.cs2.parsed	rigidmodels\buildings\slaa_rock_large_01\slaa_rock_large_01_tech.cs2.collision
slaa_rock_surface_01	terrain_props/wh_rocks			rigidmodels\buildings\slaa_rock_surface_01\slaa_rock_surface_01_tech.cs2.parsed	rigidmodels\buildings\slaa_rock_surface_01\slaa_rock_surface_01_tech.cs2.collision
slaa_rock_surface_02	terrain_props/wh_rocks			rigidmodels\buildings\slaa_rock_surface_02\slaa_rock_surface_02_tech.cs2.parsed	rigidmodels\buildings\slaa_rock_surface_02\slaa_rock_surface_02_tech.cs2.collision
slaa_rock_surface_03	terrain_props/wh_rocks			rigidmodels\buildings\slaa_rock_surface_03\slaa_rock_surface_03_tech.cs2.parsed	rigidmodels\buildings\slaa_rock_surface_03\slaa_rock_surface_03_tech.cs2.collision
slaa_rock_surface_04	terrain_props/wh_rocks			rigidmodels\buildings\slaa_rock_surface_04\slaa_rock_surface_04_tech.cs2.parsed	rigidmodels\buildings\slaa_rock_surface_04\slaa_rock_surface_04_tech.cs2.collision
slaa_rock_surface_05	terrain_props/wh_rocks			rigidmodels\buildings\slaa_rock_surface_05\slaa_rock_surface_05_tech.cs2.parsed	rigidmodels\buildings\slaa_rock_surface_05\slaa_rock_surface_05_tech.cs2.collision
slaa_rock_surface_06	terrain_props/wh_rocks			rigidmodels\buildings\slaa_rock_surface_06\slaa_rock_surface_06_tech.cs2.parsed	rigidmodels\buildings\slaa_rock_surface_06\slaa_rock_surface_06_tech.cs2.collision
slaa_rock_surface_07	terrain_props/wh_rocks			rigidmodels\buildings\slaa_rock_surface_07\slaa_rock_surface_07_tech.cs2.parsed	rigidmodels\buildings\slaa_rock_surface_07\slaa_rock_surface_07_tech.cs2.collision
slaa_rock_surface_08	terrain_props/wh_rocks			rigidmodels\buildings\slaa_rock_surface_08\slaa_rock_surface_08_tech.cs2.parsed	rigidmodels\buildings\slaa_rock_surface_08\slaa_rock_surface_08_tech.cs2.collision
slaa_statues_cultist_01	buildings/sla/buildings			rigidmodels\buildings\slaa_statues_cultist_01\slaa_statues_cultist_01_tech.cs2.parsed	rigidmodels\buildings\slaa_statues_cultist_01\slaa_statues_cultist_01_tech.cs2.collision
slaa_statues_cultist_02	buildings/sla/buildings			rigidmodels\buildings\slaa_statues_cultist_02\slaa_statues_cultist_02_tech.cs2.parsed	rigidmodels\buildings\slaa_statues_cultist_02\slaa_statues_cultist_02_tech.cs2.collision
slaa_statues_cultist_03	buildings/sla/buildings			rigidmodels\buildings\slaa_statues_cultist_03\slaa_statues_cultist_03_tech.cs2.parsed	rigidmodels\buildings\slaa_statues_cultist_03\slaa_statues_cultist_03_tech.cs2.collision
slaa_statues_daemonette_01	buildings/sla/buildings			rigidmodels\buildings\slaa_statues_daemonette_01\slaa_statues_daemonette_01_tech.cs2.parsed	rigidmodels\buildings\slaa_statues_daemonette_01\slaa_statues_daemonette_01_tech.cs2.collision
slaa_statues_daemonette_02	buildings/sla/buildings			rigidmodels\buildings\slaa_statues_daemonette_02\slaa_statues_daemonette_02_tech.cs2.parsed	rigidmodels\buildings\slaa_statues_daemonette_02\slaa_statues_daemonette_02_tech.cs2.collision
slaa_statues_group_01	buildings/sla/buildings			rigidmodels\buildings\slaa_statues_group_01\slaa_statues_group_01_tech.cs2.parsed	rigidmodels\buildings\slaa_statues_group_01\slaa_statues_group_01_tech.cs2.collision
slaa_statues_group_02	buildings/sla/buildings			rigidmodels\buildings\slaa_statues_group_02\slaa_statues_group_02_tech.cs2.parsed	rigidmodels\buildings\slaa_statues_group_02\slaa_statues_group_02_tech.cs2.collision
slaa_tentacle_big_01_01	buildings/sla/tentacles			rigidmodels\buildings\slaa_tentacle_big_01_01\slaa_tentacle_big_01_01_tech.cs2.parsed	rigidmodels\buildings\slaa_tentacle_big_01_01\slaa_tentacle_big_01_01_tech.cs2.collision
slaa_tentacle_big_02_01	buildings/sla/tentacles			rigidmodels\buildings\slaa_tentacle_big_02_01\slaa_tentacle_big_02_01_tech.cs2.parsed	rigidmodels\buildings\slaa_tentacle_big_02_01\slaa_tentacle_big_02_01_tech.cs2.collision
slaa_tentacle_big_03_01	buildings/sla/tentacles			rigidmodels\buildings\slaa_tentacle_big_03_01\slaa_tentacle_big_03_01_tech.cs2.parsed	rigidmodels\buildings\slaa_tentacle_big_03_01\slaa_tentacle_big_03_01_tech.cs2.collision
slaa_tentacle_big_04_01	buildings/sla/tentacles			rigidmodels\buildings\slaa_tentacle_big_04_01\slaa_tentacle_big_04_01_tech.cs2.parsed	rigidmodels\buildings\slaa_tentacle_big_04_01\slaa_tentacle_big_04_01_tech.cs2.collision
slaa_terrain_prop_01	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_01\slaa_terrain_prop_01_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_01\slaa_terrain_prop_01_tech.cs2.collision
slaa_terrain_prop_02	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_02\slaa_terrain_prop_02_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_02\slaa_terrain_prop_02_tech.cs2.collision
slaa_terrain_prop_04	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_04\slaa_terrain_prop_04_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_04\slaa_terrain_prop_04_tech.cs2.collision
slaa_terrain_prop_07	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_07\slaa_terrain_prop_07_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_07\slaa_terrain_prop_07_tech.cs2.collision
slaa_terrain_prop_09	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_09\slaa_terrain_prop_09_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_09\slaa_terrain_prop_09_tech.cs2.collision
slaa_terrain_prop_10	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_10\slaa_terrain_prop_10_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_10\slaa_terrain_prop_10_tech.cs2.collision
slaa_terrain_prop_11	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_11\slaa_terrain_prop_11_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_11\slaa_terrain_prop_11_tech.cs2.collision
slaa_terrain_prop_12	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_12\slaa_terrain_prop_12_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_12\slaa_terrain_prop_12_tech.cs2.collision
slaa_terrain_prop_13	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_13\slaa_terrain_prop_13_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_13\slaa_terrain_prop_13_tech.cs2.collision
slaa_terrain_prop_14	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_14\slaa_terrain_prop_14_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_14\slaa_terrain_prop_14_tech.cs2.collision
slaa_terrain_prop_tentacle_01	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrain_prop_tentacle_01\slaa_terrain_prop_tentacle_01_tech.cs2.parsed	rigidmodels\buildings\slaa_terrain_prop_tentacle_01\slaa_terrain_prop_tentacle_01_tech.cs2.collision
slaa_terrainprop_15	terrain_props/slaa/features			rigidmodels\buildings\slaa_terrainprop_15\slaa_terrainprop_15_tech.cs2.parsed	rigidmodels\buildings\slaa_terrainprop_15\slaa_terrainprop_15_tech.cs2.collision
slaa_windowbig_01	buildings/sla/buildings			rigidmodels\buildings\slaa_windowbig_01\slaa_windowbig_01_tech.cs2.parsed	rigidmodels\buildings\slaa_windowbig_01\slaa_windowbig_01_tech.cs2.collision
soft_col_cylinder_01	buildings			rigidmodels\buildings\soft_col_cylinder_01\soft_col_cylinder_01_tech.cs2.parsed	rigidmodels\buildings\soft_col_cylinder_01\soft_col_cylinder_01_tech.cs2.collision
survival_gate_dummy_collision3d	buildings/blk			rigidmodels\buildings\survival_gate_dummy_collision3d\survival_gate_dummy_collision3d_tech.cs2.parsed	rigidmodels\buildings\survival_gate_dummy_collision3d\survival_gate_dummy_collision3d_tech.cs2.collision
thorns_a	terrain_props/wh_foliage			rigidmodels\buildings\thorns_a\thorns_a_tech.cs2.parsed	rigidmodels\buildings\thorns_a\thorns_a_tech.cs2.collision
thorns_b	terrain_props/wh_foliage			rigidmodels\buildings\thorns_b\thorns_b_tech.cs2.parsed	rigidmodels\buildings\thorns_b\thorns_b_tech.cs2.collision
thorns_c	terrain_props/wh_foliage			rigidmodels\buildings\thorns_c\thorns_c_tech.cs2.parsed	rigidmodels\buildings\thorns_c\thorns_c_tech.cs2.collision
thorns_d	terrain_props/wh_foliage			rigidmodels\buildings\thorns_d\thorns_d_tech.cs2.parsed	rigidmodels\buildings\thorns_d\thorns_d_tech.cs2.collision
thorns_e	terrain_props/wh_foliage			rigidmodels\buildings\thorns_e\thorns_e_tech.cs2.parsed	rigidmodels\buildings\thorns_e\thorns_e_tech.cs2.collision
thorns_f	terrain_props/wh_foliage			rigidmodels\buildings\thorns_f\thorns_f_tech.cs2.parsed	rigidmodels\buildings\thorns_f\thorns_f_tech.cs2.collision
thorns_g	terrain_props/wh_foliage			rigidmodels\buildings\thorns_g\thorns_g_tech.cs2.parsed	rigidmodels\buildings\thorns_g\thorns_g_tech.cs2.collision
