agent	faction	subtype	mod_disabled
general	wh_dlc05_wef_wood_elves_qb1	wh_dlc08_wef_forest_dragon_boss	false
champion	wh_dlc05_wef_wood_elves_qb2	wh_dlc05_wef_branchwraith	false
colonel	wh_dlc05_wef_wood_elves_qb2	wh_dlc05_wef_glade_lord	false
dignitary	wh_dlc05_wef_wood_elves_qb2	wh2_twa02_wef_glade_captain	false
general	wh_dlc05_wef_wood_elves_qb2	wh2_dlc15_hef_forest_dragon_boss_imrik	false
general	wh_dlc05_wef_wood_elves_qb2	wh2_dlc16_wef_spellweaver_beasts	false
general	wh_dlc05_wef_wood_elves_qb2	wh2_dlc16_wef_spellweaver_dark	false
general	wh_dlc05_wef_wood_elves_qb2	wh2_dlc16_wef_spellweaver_high	false
general	wh_dlc05_wef_wood_elves_qb2	wh2_dlc16_wef_spellweaver_life	false
general	wh_dlc05_wef_wood_elves_qb2	wh2_dlc16_wef_spellweaver_shadows	false
colonel	wh_dlc05_wef_wood_elves_qb3	wh_dlc05_wef_glade_lord	false
champion	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_branchwraith	false
colonel	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_glade_lord	false
dignitary	wh_dlc05_wef_wood_elves_rebels	wh2_twa02_wef_glade_captain	false
general	wh_dlc05_wef_wood_elves_rebels	wh2_dlc16_wef_spellweaver_beasts	false
general	wh_dlc05_wef_wood_elves_rebels	wh2_dlc16_wef_spellweaver_dark	false
general	wh_dlc05_wef_wood_elves_rebels	wh2_dlc16_wef_spellweaver_high	false
general	wh_dlc05_wef_wood_elves_rebels	wh2_dlc16_wef_spellweaver_life	false
general	wh_dlc05_wef_wood_elves_rebels	wh2_dlc16_wef_spellweaver_shadows	false
general	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_ancient_treeman	false
general	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_glade_lord	false
general	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_glade_lord_fem	false
minister	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_glade_lord	false
spy	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_waystalker	false
wizard	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_spellsinger_beasts	false
wizard	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_spellsinger_life	false
wizard	wh_dlc05_wef_wood_elves_rebels	wh_dlc05_wef_spellsinger_shadow	false
champion	wh_dlc05_wef_wood_elves	wh_dlc05_wef_branchwraith	false
colonel	wh_dlc05_wef_wood_elves	wh_dlc05_wef_glade_lord	false
dignitary	wh_dlc05_wef_wood_elves	wh2_twa02_wef_glade_captain	false
general	wh_dlc05_wef_wood_elves	wh2_dlc16_wef_drycha	false
general	wh_dlc05_wef_wood_elves	wh2_dlc16_wef_spellweaver_beasts	false
general	wh_dlc05_wef_wood_elves	wh2_dlc16_wef_spellweaver_dark	false
general	wh_dlc05_wef_wood_elves	wh2_dlc16_wef_spellweaver_high	false
general	wh_dlc05_wef_wood_elves	wh2_dlc16_wef_spellweaver_life	false
general	wh_dlc05_wef_wood_elves	wh2_dlc16_wef_spellweaver_shadows	false
general	wh_dlc05_wef_wood_elves	wh_dlc05_wef_ancient_treeman	false
general	wh_dlc05_wef_wood_elves	wh_dlc05_wef_durthu	false
general	wh_dlc05_wef_wood_elves	wh_dlc05_wef_glade_lord	false
general	wh_dlc05_wef_wood_elves	wh_dlc05_wef_glade_lord_fem	false
general	wh_dlc05_wef_wood_elves	wh_dlc05_wef_orion	false
minister	wh_dlc05_wef_wood_elves	wh_dlc05_wef_glade_lord	false
spy	wh_dlc05_wef_wood_elves	wh_dlc05_wef_waystalker	false
wizard	wh_dlc05_wef_wood_elves	wh2_dlc16_wef_ariel	false
wizard	wh_dlc05_wef_wood_elves	wh_dlc05_wef_spellsinger_beasts	false
wizard	wh_dlc05_wef_wood_elves	wh_dlc05_wef_spellsinger_life	false
wizard	wh_dlc05_wef_wood_elves	wh_dlc05_wef_spellsinger_shadow	false
champion	wh_dlc05_wef_wydrioth	wh_dlc05_wef_branchwraith	false
colonel	wh_dlc05_wef_wydrioth	wh_dlc05_wef_glade_lord	false
dignitary	wh_dlc05_wef_wydrioth	wh2_twa02_wef_glade_captain	false
general	wh_dlc05_wef_wydrioth	wh2_dlc16_wef_spellweaver_beasts	false
general	wh_dlc05_wef_wydrioth	wh2_dlc16_wef_spellweaver_dark	false
general	wh_dlc05_wef_wydrioth	wh2_dlc16_wef_spellweaver_high	false
general	wh_dlc05_wef_wydrioth	wh2_dlc16_wef_spellweaver_life	false
general	wh_dlc05_wef_wydrioth	wh2_dlc16_wef_spellweaver_shadows	false
general	wh_dlc05_wef_wydrioth	wh_dlc05_wef_ancient_treeman	false
general	wh_dlc05_wef_wydrioth	wh_dlc05_wef_glade_lord	false
general	wh_dlc05_wef_wydrioth	wh_dlc05_wef_glade_lord_fem	false
minister	wh_dlc05_wef_wydrioth	wh_dlc05_wef_glade_lord	false
spy	wh_dlc05_wef_wydrioth	wh_dlc05_wef_waystalker	false
wizard	wh_dlc05_wef_wydrioth	wh_dlc05_wef_spellsinger_beasts	false
wizard	wh_dlc05_wef_wydrioth	wh_dlc05_wef_spellsinger_life	false
wizard	wh_dlc05_wef_wydrioth	wh_dlc05_wef_spellsinger_shadow	false
colonel	wh_dlc08_chs_chaos_challenger_khorne_qb	wh_dlc08_chs_challenger_khorne	false
general	wh_dlc08_chs_chaos_challenger_khorne_qb	wh_dlc08_chs_challenger_khorne	false
colonel	wh_dlc08_chs_chaos_challenger_khorne	wh_dlc08_chs_challenger_khorne	false
general	wh_dlc08_chs_chaos_challenger_khorne	wh_dlc08_chs_challenger_khorne	false
general	wh_dlc08_chs_chaos_challenger_khorne	wh_main_chs_lord	false
colonel	wh_dlc08_chs_chaos_challenger_nurgle_qb	wh_dlc08_chs_challenger_nurgle	false
general	wh_dlc08_chs_chaos_challenger_nurgle_qb	wh_dlc08_chs_challenger_nurgle	false
colonel	wh_dlc08_chs_chaos_challenger_nurgle	wh_dlc08_chs_challenger_nurgle	false
general	wh_dlc08_chs_chaos_challenger_nurgle	wh_dlc08_chs_challenger_nurgle	false
general	wh_dlc08_chs_chaos_challenger_nurgle	wh_main_chs_lord	false
colonel	wh_dlc08_chs_chaos_challenger_slaanesh_qb	wh_dlc08_chs_challenger_slaanesh	false
general	wh_dlc08_chs_chaos_challenger_slaanesh_qb	wh_dlc08_chs_challenger_slaanesh	false
wizard	wh_dlc08_chs_chaos_challenger_slaanesh_qb	wh_dlc08_nor_kihar	false
colonel	wh_dlc08_chs_chaos_challenger_slaanesh	wh_dlc08_chs_challenger_slaanesh	false
general	wh_dlc08_chs_chaos_challenger_slaanesh	wh_dlc08_chs_challenger_slaanesh	false
general	wh_dlc08_chs_chaos_challenger_slaanesh	wh_main_chs_lord	false
wizard	wh_dlc08_chs_chaos_challenger_slaanesh	wh_dlc08_nor_kihar	false
colonel	wh_dlc08_chs_chaos_challenger_tzeentch_qb	wh_dlc08_chs_challenger_tzeentch	false
general	wh_dlc08_chs_chaos_challenger_tzeentch_qb	wh_dlc08_chs_challenger_tzeentch	false
general	wh_dlc08_chs_chaos_challenger_tzeentch_qb	wh_dlc08_nor_arzik	false
colonel	wh_dlc08_chs_chaos_challenger_tzeentch	wh_dlc08_chs_challenger_tzeentch	false
general	wh_dlc08_chs_chaos_challenger_tzeentch	wh_dlc08_chs_challenger_tzeentch	false
general	wh_dlc08_chs_chaos_challenger_tzeentch	wh_dlc08_nor_arzik	false
general	wh_dlc08_chs_chaos_challenger_tzeentch	wh_main_chs_lord	false
champion	wh_dlc08_nor_goromadny_tribe	wh_dlc08_nor_skin_wolf_werekin	false
colonel	wh_dlc08_nor_goromadny_tribe	wh_main_nor_marauder_chieftain	false
dignitary	wh_dlc08_nor_goromadny_tribe	wh_dlc08_nor_fimir_balefiend_fire	false
dignitary	wh_dlc08_nor_goromadny_tribe	wh_dlc08_nor_fimir_balefiend_shadow	false
general	wh_dlc08_nor_goromadny_tribe	wh_main_nor_marauder_chieftain	false
minister	wh_dlc08_nor_goromadny_tribe	wh_main_nor_marauder_chieftain	false
wizard	wh_dlc08_nor_goromadny_tribe	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh_dlc08_nor_goromadny_tribe	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh_dlc08_nor_goromadny_tribe	wh_dlc08_nor_shaman_sorcerer_metal	false
champion	wh_dlc08_nor_helspire_tribe	wh_dlc08_nor_skin_wolf_werekin	false
colonel	wh_dlc08_nor_helspire_tribe	wh_main_nor_marauder_chieftain	false
dignitary	wh_dlc08_nor_helspire_tribe	wh_dlc08_nor_fimir_balefiend_fire	false
dignitary	wh_dlc08_nor_helspire_tribe	wh_dlc08_nor_fimir_balefiend_shadow	false
general	wh_dlc08_nor_helspire_tribe	wh_main_nor_marauder_chieftain	false
minister	wh_dlc08_nor_helspire_tribe	wh_main_nor_marauder_chieftain	false
wizard	wh_dlc08_nor_helspire_tribe	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh_dlc08_nor_helspire_tribe	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh_dlc08_nor_helspire_tribe	wh_dlc08_nor_shaman_sorcerer_metal	false
champion	wh_dlc08_nor_naglfarlings	wh_dlc08_nor_skin_wolf_werekin	false
colonel	wh_dlc08_nor_naglfarlings	wh_main_nor_marauder_chieftain	false
dignitary	wh_dlc08_nor_naglfarlings	wh_dlc08_nor_fimir_balefiend_fire	false
dignitary	wh_dlc08_nor_naglfarlings	wh_dlc08_nor_fimir_balefiend_shadow	false
general	wh_dlc08_nor_naglfarlings	wh_main_nor_marauder_chieftain	false
minister	wh_dlc08_nor_naglfarlings	wh_main_nor_marauder_chieftain	false
wizard	wh_dlc08_nor_naglfarlings	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh_dlc08_nor_naglfarlings	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh_dlc08_nor_naglfarlings	wh_dlc08_nor_shaman_sorcerer_metal	false
champion	wh_dlc08_nor_norsca	wh3_main_ie_nor_killgore_slaymaim	false
champion	wh_dlc08_nor_norsca	wh_dlc08_nor_skin_wolf_werekin	false
colonel	wh_dlc08_nor_norsca	wh_main_nor_marauder_chieftain	false
dignitary	wh_dlc08_nor_norsca	wh_dlc08_nor_fimir_balefiend_fire	false
dignitary	wh_dlc08_nor_norsca	wh_dlc08_nor_fimir_balefiend_shadow	false
general	wh_dlc08_nor_norsca	wh3_main_ie_nor_burplesmirk_spewpit	false
general	wh_dlc08_nor_norsca	wh_dlc08_nor_arzik	false
general	wh_dlc08_nor_norsca	wh_dlc08_nor_wulfrik	false
general	wh_dlc08_nor_norsca	wh_main_nor_marauder_chieftain	false
minister	wh_dlc08_nor_norsca	wh_main_nor_marauder_chieftain	false
wizard	wh_dlc08_nor_norsca	wh_dlc08_nor_kihar	false
wizard	wh_dlc08_nor_norsca	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh_dlc08_nor_norsca	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh_dlc08_nor_norsca	wh_dlc08_nor_shaman_sorcerer_metal	false
champion	wh_dlc08_nor_vanaheimlings	wh_dlc08_nor_skin_wolf_werekin	false
colonel	wh_dlc08_nor_vanaheimlings	wh_main_nor_marauder_chieftain	false
dignitary	wh_dlc08_nor_vanaheimlings	wh_dlc08_nor_fimir_balefiend_fire	false
dignitary	wh_dlc08_nor_vanaheimlings	wh_dlc08_nor_fimir_balefiend_shadow	false
general	wh_dlc08_nor_vanaheimlings	wh_main_nor_marauder_chieftain	false
minister	wh_dlc08_nor_vanaheimlings	wh_main_nor_marauder_chieftain	false
wizard	wh_dlc08_nor_vanaheimlings	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh_dlc08_nor_vanaheimlings	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh_dlc08_nor_vanaheimlings	wh_dlc08_nor_shaman_sorcerer_metal	false
champion	wh_dlc08_nor_wintertooth	wh_dlc08_nor_skin_wolf_werekin	false
colonel	wh_dlc08_nor_wintertooth	wh_main_nor_marauder_chieftain	false
dignitary	wh_dlc08_nor_wintertooth	wh_dlc08_nor_fimir_balefiend_fire	false
dignitary	wh_dlc08_nor_wintertooth	wh_dlc08_nor_fimir_balefiend_shadow	false
general	wh_dlc08_nor_wintertooth	wh_dlc08_nor_arzik	false
general	wh_dlc08_nor_wintertooth	wh_dlc08_nor_throgg	false
general	wh_dlc08_nor_wintertooth	wh_main_nor_marauder_chieftain	false
minister	wh_dlc08_nor_wintertooth	wh_main_nor_marauder_chieftain	false
wizard	wh_dlc08_nor_wintertooth	wh_dlc08_nor_kihar	false
wizard	wh_dlc08_nor_wintertooth	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh_dlc08_nor_wintertooth	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh_dlc08_nor_wintertooth	wh_dlc08_nor_shaman_sorcerer_metal	false
champion	wh_main_brt_artois	wh_main_brt_paladin	false
colonel	wh_main_brt_artois	wh_main_brt_lord	false
general	wh_main_brt_artois	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_artois	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_artois	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_artois	wh_main_brt_lord	false
minister	wh_main_brt_artois	wh_main_brt_lord	false
wizard	wh_main_brt_artois	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_artois	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_artois	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_bastonne	wh_main_brt_paladin	false
colonel	wh_main_brt_bastonne	wh_main_brt_lord	false
general	wh_main_brt_bastonne	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_bastonne	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_bastonne	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_bastonne	wh_main_brt_lord	false
minister	wh_main_brt_bastonne	wh_main_brt_lord	false
wizard	wh_main_brt_bastonne	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_bastonne	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_bastonne	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_bordeleaux	wh_dlc07_brt_green_knight	false
champion	wh_main_brt_bordeleaux	wh_main_brt_paladin	false
colonel	wh_main_brt_bordeleaux	wh_main_brt_lord	false
general	wh_main_brt_bordeleaux	wh_dlc07_brt_alberic	false
general	wh_main_brt_bordeleaux	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_bordeleaux	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_bordeleaux	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_bordeleaux	wh_main_brt_lord	false
minister	wh_main_brt_bordeleaux	wh_main_brt_lord	false
wizard	wh_main_brt_bordeleaux	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_bordeleaux	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_bordeleaux	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_bretonnia_qb1	wh_main_brt_paladin	false
colonel	wh_main_brt_bretonnia_qb1	wh_main_brt_lord	false
general	wh_main_brt_bretonnia_qb1	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_bretonnia_qb1	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_bretonnia_qb1	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_bretonnia_qb1	wh_main_brt_lord	false
minister	wh_main_brt_bretonnia_qb1	wh_main_brt_lord	false
wizard	wh_main_brt_bretonnia_qb1	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_bretonnia_qb1	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_bretonnia_qb1	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_bretonnia_qb2	wh_main_brt_paladin	false
colonel	wh_main_brt_bretonnia_qb2	wh_main_brt_lord	false
general	wh_main_brt_bretonnia_qb2	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_bretonnia_qb2	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_bretonnia_qb2	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_bretonnia_qb2	wh_main_brt_lord	false
minister	wh_main_brt_bretonnia_qb2	wh_main_brt_lord	false
wizard	wh_main_brt_bretonnia_qb2	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_bretonnia_qb2	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_bretonnia_qb2	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_bretonnia_qb3	wh_main_brt_paladin	false
colonel	wh_main_brt_bretonnia_qb3	wh_main_brt_lord	false
general	wh_main_brt_bretonnia_qb3	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_bretonnia_qb3	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_bretonnia_qb3	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_bretonnia_qb3	wh_main_brt_lord	false
minister	wh_main_brt_bretonnia_qb3	wh_main_brt_lord	false
wizard	wh_main_brt_bretonnia_qb3	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_bretonnia_qb3	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_bretonnia_qb3	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_bretonnia_rebels	wh_main_brt_paladin	false
colonel	wh_main_brt_bretonnia_rebels	wh_main_brt_lord	false
general	wh_main_brt_bretonnia_rebels	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_bretonnia_rebels	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_bretonnia_rebels	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_bretonnia_rebels	wh_main_brt_lord	false
minister	wh_main_brt_bretonnia_rebels	wh_main_brt_lord	false
wizard	wh_main_brt_bretonnia_rebels	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_bretonnia_rebels	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_bretonnia_rebels	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_bretonnia	wh_dlc07_brt_green_knight	false
champion	wh_main_brt_bretonnia	wh_main_brt_paladin	false
colonel	wh_main_brt_bretonnia	wh_main_brt_lord	false
general	wh_main_brt_bretonnia	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_bretonnia	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_bretonnia	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_bretonnia	wh_main_brt_lord	false
general	wh_main_brt_bretonnia	wh_main_brt_louen_leoncouer	false
minister	wh_main_brt_bretonnia	wh_main_brt_lord	false
wizard	wh_main_brt_bretonnia	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_bretonnia	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_bretonnia	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_carcassonne	wh_dlc07_brt_green_knight	false
champion	wh_main_brt_carcassonne	wh_main_brt_paladin	false
colonel	wh_main_brt_carcassonne	wh_main_brt_lord	false
general	wh_main_brt_carcassonne	wh_dlc07_brt_fay_enchantress	false
general	wh_main_brt_carcassonne	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_carcassonne	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_carcassonne	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_carcassonne	wh_main_brt_lord	false
minister	wh_main_brt_carcassonne	wh_main_brt_lord	false
wizard	wh_main_brt_carcassonne	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_carcassonne	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_carcassonne	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_lyonesse	wh_main_brt_paladin	false
colonel	wh_main_brt_lyonesse	wh_main_brt_lord	false
general	wh_main_brt_lyonesse	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_lyonesse	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_lyonesse	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_lyonesse	wh_main_brt_lord	false
minister	wh_main_brt_lyonesse	wh_main_brt_lord	false
wizard	wh_main_brt_lyonesse	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_lyonesse	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_lyonesse	wh_main_brt_damsel_heavens	false
champion	wh_main_brt_parravon	wh_main_brt_paladin	false
colonel	wh_main_brt_parravon	wh_main_brt_lord	false
general	wh_main_brt_parravon	wh_dlc07_brt_prophetess_beasts	false
general	wh_main_brt_parravon	wh_dlc07_brt_prophetess_heavens	false
general	wh_main_brt_parravon	wh_dlc07_brt_prophetess_life	false
general	wh_main_brt_parravon	wh_main_brt_lord	false
minister	wh_main_brt_parravon	wh_main_brt_lord	false
wizard	wh_main_brt_parravon	wh_dlc07_brt_damsel_beasts	false
wizard	wh_main_brt_parravon	wh_dlc07_brt_damsel_life	false
wizard	wh_main_brt_parravon	wh_main_brt_damsel_heavens	false
champion	wh_main_chs_chaos_qb1	wh_main_chs_exalted_hero	false
colonel	wh_main_chs_chaos_qb1	wh_main_chs_lord	false
general	wh_main_chs_chaos_qb1	wh_dlc01_chs_sorcerer_lord_death	false
general	wh_main_chs_chaos_qb1	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh_main_chs_chaos_qb1	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh_main_chs_chaos_qb1	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh_main_chs_chaos_qb1	wh_dlc08_chs_dragon_ogre_shaggoth_boss	false
general	wh_main_chs_chaos_qb1	wh_main_chs_lord	false
general	wh_main_chs_chaos_qb1	wh_main_chs_lord_of_change	false
minister	wh_main_chs_chaos_qb1	wh_main_chs_lord	false
wizard	wh_main_chs_chaos_qb1	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh_main_chs_chaos_qb1	wh_main_chs_chaos_sorcerer_death	false
wizard	wh_main_chs_chaos_qb1	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh_main_chs_chaos_qb1	wh_main_chs_chaos_sorcerer_metal	false
champion	wh_main_chs_chaos_qb2	wh_main_chs_exalted_hero	false
colonel	wh_main_chs_chaos_qb2	wh_main_chs_lord	false
general	wh_main_chs_chaos_qb2	wh_dlc01_chs_sorcerer_lord_death	false
general	wh_main_chs_chaos_qb2	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh_main_chs_chaos_qb2	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh_main_chs_chaos_qb2	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh_main_chs_chaos_qb2	wh_main_chs_lord	false
general	wh_main_chs_chaos_qb2	wh_main_chs_lord_of_change	false
minister	wh_main_chs_chaos_qb2	wh_main_chs_lord	false
wizard	wh_main_chs_chaos_qb2	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh_main_chs_chaos_qb2	wh_main_chs_chaos_sorcerer_death	false
wizard	wh_main_chs_chaos_qb2	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh_main_chs_chaos_qb2	wh_main_chs_chaos_sorcerer_metal	false
champion	wh_main_chs_chaos_qb3	wh_main_chs_exalted_hero	false
colonel	wh_main_chs_chaos_qb3	wh_main_chs_lord	false
general	wh_main_chs_chaos_qb3	wh_dlc01_chs_sorcerer_lord_death	false
general	wh_main_chs_chaos_qb3	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh_main_chs_chaos_qb3	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh_main_chs_chaos_qb3	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh_main_chs_chaos_qb3	wh_main_chs_lord	false
general	wh_main_chs_chaos_qb3	wh_main_chs_lord_of_change	false
minister	wh_main_chs_chaos_qb3	wh_main_chs_lord	false
wizard	wh_main_chs_chaos_qb3	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh_main_chs_chaos_qb3	wh_main_chs_chaos_sorcerer_death	false
wizard	wh_main_chs_chaos_qb3	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh_main_chs_chaos_qb3	wh_main_chs_chaos_sorcerer_metal	false
champion	wh_main_chs_chaos_rebels	wh_main_chs_exalted_hero	false
colonel	wh_main_chs_chaos_rebels	wh_main_chs_lord	false
general	wh_main_chs_chaos_rebels	wh_dlc01_chs_sorcerer_lord_death	false
general	wh_main_chs_chaos_rebels	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh_main_chs_chaos_rebels	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh_main_chs_chaos_rebels	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh_main_chs_chaos_rebels	wh_main_chs_lord	false
minister	wh_main_chs_chaos_rebels	wh_main_chs_lord	false
wizard	wh_main_chs_chaos_rebels	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh_main_chs_chaos_rebels	wh_main_chs_chaos_sorcerer_death	false
wizard	wh_main_chs_chaos_rebels	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh_main_chs_chaos_rebels	wh_main_chs_chaos_sorcerer_metal	false
champion	wh_main_chs_chaos_separatists	wh_main_chs_exalted_hero	false
colonel	wh_main_chs_chaos_separatists	wh_main_chs_lord	false
general	wh_main_chs_chaos_separatists	wh_dlc01_chs_sorcerer_lord_death	false
general	wh_main_chs_chaos_separatists	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh_main_chs_chaos_separatists	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh_main_chs_chaos_separatists	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh_main_chs_chaos_separatists	wh_main_chs_lord	false
minister	wh_main_chs_chaos_separatists	wh_main_chs_lord	false
wizard	wh_main_chs_chaos_separatists	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh_main_chs_chaos_separatists	wh_main_chs_chaos_sorcerer_death	false
wizard	wh_main_chs_chaos_separatists	wh_main_chs_chaos_sorcerer_fire	false
