key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
wh_dlc03_emp_cha_wizard_beasts_3	10	wh2_main_plate_50	2100	war_beast	60	com	wh_dlc03_unit_long_text_amber_wizard	hu1_empire_bc2_griffon_wb_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	40	30	55	5720	wh_dlc03_emp_mnt_amber_wizard_griffon	1	wh_main_emp_imperial_griffon		1	none	wh_dlc03_unit_short_text_amber_wizard	wh_main_monster	trained			true	40.0000	1500.0000	wh_dlc03_emp_cha_wizard_beasts_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	flying_melee_shock_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false	false
wh_dlc03_emp_cha_wizard_beasts_4	10	wh2_main_plate_50	2100	cavalry	30	com	wh_dlc03_unit_long_text_amber_wizard	hu1_empire_hr1_pegasus_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	30	25	55	4000	wh_main_emp_mnt_pegasus	1	wh_main_emp_sword_caster		1	none	wh_dlc03_unit_short_text_amber_wizard	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh_dlc03_emp_cha_wizard_beasts_4	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false	false
wh_dlc04_emp_art_hammer_of_the_witches_0	33	wh2_main_leather_20	2100	artillery	5	art_fld	wh_main_unit_long_text_emp_great_cannon	hu1_empire_helstorm_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	13	10	60	48		0	wh_main_emp_sword_short		5	none	wh_dlc04_unit_short_text_emp_hammer_of_the_witches	wh_main_artillery_small	trained		wh_main_emp_art_great_cannon_hammer	true	40.0000	1500.0000	wh_dlc04_emp_art_hammer_of_the_witches_0	60	80	18	vo_sel_great_cannon	vo_sel_artillery	vo_sel_culture	1.0000	small	0	30	0	0	4	25	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		emp_great_cannon	artillery	1.0000	1.0000	false	false
wh_dlc04_emp_art_sunmaker_0	33	wh2_main_leather_20	2100	artillery	5	art_fld	wh_main_unit_long_text_emp_helstorm_rocket_battery	hu1_empire_helstorm_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	14	9	60	48		0	wh_main_emp_sword_short		5	none	wh_dlc04_unit_short_text_emp_sunmaker	wh_main_artillery_small	trained		wh_dlc04_emp_art_sunmaker_0	true	40.0000	1500.0000	wh_dlc04_emp_art_sunmaker_0	60	80	18	vo_sel_helstorm	vo_sel_artillery	vo_sel_culture	1.0000	small	0	72	0	0	4	0	0	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_artillery		emp_helstorm_rocket_battery	artillery	1.0000	1.0000	false	false
wh_dlc04_emp_cav_knights_blazing_sun_0	10	wh2_main_plate_100	2100	cavalry	78	cav_mel	wh_dlc04_unit_long_text_emp_cav_knights_blazing_sun	hu1_blazing_sun_hr1_warhorse_lance_sword_shield	wh_main_cavalry_rider_standard_blood	40	26	70	100	wh_dlc04_emp_mnt_blazing_sun_warhorse	60	wh_dlc04_emp_lance_blazing_sun		4	wh_missile_block_30_metal	wh_dlc04_unit_short_text_emp_knights_blazing_sun	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh_dlc04_emp_cav_knights_blazing_sun_0	60	80	0	vo_sel_cavalry	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	25	0	0	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc04_emp_cav_royal_altdorf_gryphites_0	10	wh2_main_plate_125	2100	cavalry	60	cav_shk	wh_main_unit_long_text_emp_demigryph_knights	hu1_empire_bc2_demigryph_halberd	wh_main_cavalry_rider_standard_blood	43	45	90	217	wh_dlc04_emp_mnt_demigryph_altdorf	32	wh_main_emp_demigryph_halberd		2	none	wh_dlc04_unit_short_text_emp_royal_altdorf_gryphites	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	60	80	0	vo_sel_demigryph_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc04_emp_cav_zintlers_reiksguard_0	10	wh2_main_plate_120	2100	cavalry	62	cav_shk	wh_main_unit_long_text_emp_reiksguard	hu1_empire_hr1_warhorse_lance_sword_shield	wh_main_cavalry_rider_standard_blood	43	39	85	100	wh_dlc04_emp_mnt_warhorse_reiksguard_zintlers	60	wh_main_emp_lance_reiksguard		4	wh_missile_block_30_metal	wh_dlc04_unit_short_text_emp_zintlers_reiksguard	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh_dlc04_emp_cav_zintlers_reiksguard_0	60	80	0	vo_sel_reiksguard_knights	vo_sel_reiksguard	vo_sel_cavalry	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc04_emp_cha_arch_lector_0	10	wh2_main_plate_95	2100	inf_melee	26	com	wh_dlc04_unit_long_text_emp_arch_lector	hu1_arch_lector_dual_hammer	wh_dlc04_infantry_slow_hero_blood_arch_lector	35	55	75	4060		0	wh_dlc04_emp_hammer_arch_lector		1	none	wh_dlc04_unit_short_text_emp_arch_lector	wh_main_infantry	trained			true	40.0000	1500.0000	wh_dlc04_emp_cha_arch_lector_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_emp_cha_arch_lector_1	10	wh2_main_plate_95	2100	cavalry	46	com	wh_dlc04_unit_long_text_emp_arch_lector	hu1_empire_hr1_warhorse_dual_hammer	wh_dlc04_infantry_slow_hero_blood_arch_lector	35	55	75	4664	wh_dlc04_emp_mnt_warhorse_arch_lector	1	wh_dlc04_emp_hammer_arch_lector		1	none	wh_dlc04_unit_short_text_emp_arch_lector	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc04_emp_cha_arch_lector_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_emp_cha_arch_lector_2	10	wh2_main_plate_120	2100	cavalry	46	com	wh_dlc04_unit_long_text_emp_arch_lector	hu1_empire_hr1_warhorse_dual_hammer	wh_dlc04_infantry_slow_hero_blood_arch_lector	35	55	75	4664	wh_main_emp_mnt_warhorse_barded_hero	1	wh_dlc04_emp_hammer_arch_lector		1	none	wh_dlc04_unit_short_text_emp_arch_lector	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc04_emp_cha_arch_lector_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_emp_cha_volkmar_the_grim_0	10	wh2_main_plate_50	2100	inf_melee	30	com	wh_dlc04_unit_long_text_emp_volkmar_the_grim	hu1_volkmar_staff_and_hammer	wh_main_infantry_standard_hero_blood	55	45	80	4664		0	wh_dlc04_emp_hammer_volkmar		1	none	wh_dlc04_unit_short_text_emp_volkmar_the_grim	wh_main_infantry	trained			true	40.0000	1500.0000	wh_dlc04_emp_cha_volkmar_the_grim_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	25	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_emp_cha_volkmar_the_grim_1	10	wh2_main_plate_100	2100	war_machine	50	com	wh_dlc04_unit_long_text_emp_volkmar_the_grim	hu1_volkmar_staff_and_hammer	wh_main_infantry_standard_hero_blood	30	25	80	6600	wh_dlc04_emp_warhorse_armoured_war_altar	2	wh_dlc04_emp_hammer_volkmar_altar		1	none	wh_dlc04_unit_short_text_emp_volkmar_the_grim	wh_main_chariot	trained	wh_main_emp_luminark_war_altar	wh_dlc04_emp_veh_war_altar	true	40.0000	1500.0000	wh_dlc04_emp_cha_volkmar_the_grim_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	40	1	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_emp_cha_volkmar_the_grim_2	10	wh2_main_plate_50	2100	cavalry	50	com	wh_dlc04_unit_long_text_emp_volkmar_the_grim	hu1_volkmar_hr1_warhorse_staff_and_hammer	wh_main_infantry_standard_hero_blood	55	45	80	5300	wh_main_emp_mnt_warhorse_360	1	wh_dlc04_emp_hammer_volkmar		1	none	wh_dlc04_unit_short_text_emp_volkmar_the_grim	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc04_emp_cha_volkmar_the_grim_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	25	0	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_emp_cha_volkmar_the_grim_3	10	wh2_main_plate_80	2100	cavalry	50	com	wh_dlc04_unit_long_text_emp_volkmar_the_grim	hu1_volkmar_hr1_warhorse_staff_and_hammer	wh_main_infantry_standard_hero_blood	55	45	80	5300	wh_main_emp_mnt_warhorse_barded_hero	1	wh_dlc04_emp_hammer_volkmar		1	none	wh_dlc04_unit_short_text_emp_volkmar_the_grim	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc04_emp_cha_volkmar_the_grim_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	25	0	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_emp_inf_flagellants_0	10	wh_main_body_0	2100	inf_melee	28	inf_mel	wh_dlc04_unit_long_text_emp_flagellants	hu1_empire_dual_hammer	wh_dlc04_infantry_flagellants_blood_dismembers	32	12	100	65		0	wh_dlc04_emp_mace		6	none	wh_dlc04_unit_short_text_emp_flagellants	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	wh_dlc04_emp_inf_flagellants_0	60	80	0	vo_sel_empire_flagellents	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh_dlc04_emp_inf_free_company_militia_0	10	wh2_main_leather_25	2100	inf_ranged	14	inf_mis	wh_dlc04_unit_long_text_emp_free_company_militia	hu1_empire_sword_and_pistol	wh_dlc04_infantry_free_company_blood_dismembers	28	25	55	53		0	wh_dlc04_emp_free_company_sword	wh_dlc04_emp_free_company_pistol	6	none	wh_dlc04_unit_short_text_emp_free_company_militia	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	wh_dlc04_emp_inf_free_company_militia_0	60	80	0	vo_sel_empire_free_company	vo_sel_empire_militia	vo_sel_generic_short	1.0000	small	0	18	0	0	0	0	0	0	hybrid_melee	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
wh_dlc04_emp_inf_sigmars_sons_0	10	wh2_main_chainmail_30	2100	inf_melee	20	inf_mel	wh_main_unit_long_text_emp_state_troops	hu1_empire_sword_and_shield	wh_main_infantry_standard_blood_dismembers	41	41	100	66		0	wh_dlc04_emp_sigmars_sons_sword		6	wh_missile_block_35_inaudible	wh_dlc04_unit_short_text_emp_sigmars_sons	wh_main_infantry	trained			true	40.0000	1500.0000	wh_dlc04_emp_inf_sigmars_sons_0	60	80	0	vo_sel_swordsmen	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh_dlc04_emp_inf_silver_bullets_0	33	wh2_main_leather_20	2100	inf_ranged	4	inf_mis	wh_main_unit_long_text_emp_state_troops	hu1_empire_sword_rifle	wh_main_infantry_handgunners_blood_dismembers	22	23	60	61		0	wh_main_emp_sword_short	wh_dlc04_emp_rifle_silver_bullets	3	none	wh_dlc04_unit_short_text_emp_silver_bullets	wh_main_infantry_ranged	trained			true	40.0000	1500.0000	wh_dlc04_emp_inf_silver_bullets_0	60	80	18	vo_sel_handgunners	vo_sel_ranged	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_stalkers_direct	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
wh_dlc04_emp_inf_stirlands_revenge_0	33	wh2_main_leather_25	2100	inf_ranged	14	inf_mis	wh_dlc04_unit_long_text_emp_free_company_militia	hu1_empire_sword_and_pistol	wh_dlc04_infantry_free_company_blood_dismembers	36	32	65	53		0	wh_dlc04_emp_free_company_sword	wh_dlc04_emp_stirlands_pistol	6	none	wh_dlc04_unit_short_text_emp_stirlands_revenge	wh_main_infantry	trained			true	40.0000	1500.0000	wh_dlc04_emp_inf_stirlands_revenge_0	60	80	18	vo_sel_empire_stirlands_revenge	vo_sel_swordsmen	vo_sel_generic_short	1.0000	small	0	18	0	0	0	0	0	0	ranged_stalkers_direct_no_skirmish	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
wh_dlc04_emp_inf_tattersouls_0	10	wh_main_body_0	2100	inf_melee	28	inf_mel	wh_dlc04_unit_long_text_emp_flagellants	hu1_empire_dual_hammer	wh_dlc04_infantry_flagellants_blood_dismembers	41	17	100	65		0	wh_dlc04_emp_mace		6	none	wh_dlc04_unit_short_text_emp_tattersouls	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	wh_dlc04_emp_inf_tattersouls_0	60	80	0	vo_sel_empire_tattersouls	vo_sel_swordsmen	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh_dlc04_emp_veh_templehof_luminark_0	200	wh2_dlc15_heavy_metal_60	2100	war_machine	18	chariot	wh_main_unit_long_text_emp_luminark_hysh	hu1_empire_hr1_warhorse_lance_sword_shield	wh_main_infantry_standard_blood_dismembers	17	12	70	4600	wh_emp_warhorse_armoured_luminark	2	wh_main_emp_luminark	wh_main_solheims_bolt_of_illumination	1	none	wh_dlc04_unit_short_text_emp_templehof_luminark	wh_main_chariot	trained	wh_main_emp_luminark_war_altar	wh_dlc04_emp_veh_templehof_luminark_0	true	40.0000	1500.0000	wh_dlc04_emp_veh_templehof_luminark_0	60	80	18	vo_sel_empire_templehof_luminark	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	14	0	0	1	0	0	0	ranged_direct	false	false	false	false	medium	medium	domination_cav			artillery	1.0000	1.0000	false	false
wh_dlc04_vmp_cav_chillgheists_0	10	wh_main_body_0	2100	cavalry	55	cav_mel	wh_main_unit_long_text_vmp_hexwraiths	hu1_vampire_counts_hr1_warhorse_scythe	wh_main_cavalry_rider_standard_ethereal	43	40	60	108	wh_main_vmp_mnt_skeletal_steed_hexwraiths_red	60	wh_main_vmp_scythe_chillgheist		4	none	wh_dlc04_unit_short_text_vmp_chillgheists	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc04_vmp_cav_chillgheists_0	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	ethereal	0	0	0	0	0	55	0	0	melee_flanker_undead	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc04_vmp_cav_vereks_reavers_0	10	wh2_main_plate_110	2100	cavalry	75	cav_shk	wh_main_unit_long_text_vmp_black_knights	hu1_black_knights_hr1_skeletal_steed_lance_sword_shield	wh_main_cavalry_rider_standard	38	36	60	102	wh_main_vmp_mnt_barded_skeletal_steed_reavers	60	wh_main_vmp_wightblade_lance		4	wh_missile_block_30_wood	wh_dlc04_unit_short_text_vmp_vereks_reavers	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc04_vmp_cav_vereks_reavers_0	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock_undead	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_helman_ghorst_0	10	wh2_main_leather_15	2100	inf_melee	13	com	wh_dlc04_unit_long_text_vmp_helman_ghorst	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	30	44	70	4600		0	wh_main_vmp_staff_hero_kemmler		1	none	wh_dlc04_unit_short_text_vmp_helman_ghorst	wh_main_infantry	trained			true	40.0000	1500.0000	wh_dlc04_vmp_cha_helman_ghorst_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_default	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue_undead	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_helman_ghorst_1	10	wh2_main_leather_45	2100	war_machine	13	com	wh_dlc04_unit_long_text_vmp_helman_ghorst	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	30	44	70	5852	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero_kemmler		1	none	wh_dlc04_unit_short_text_vmp_helman_ghorst	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_helman	true	40.0000	1500.0000	wh_dlc04_vmp_cha_helman_ghorst_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue_undead	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_master_necromancer_1	10	wh2_main_leather_45	2100	war_machine	12	com	wh_main_unit_long_text_vmp_master_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	33	33	66	5652	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart	true	40.0000	1500.0000	wh_dlc04_vmp_cha_master_necromancer_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue_undead	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_master_necromancer_2	10	wh2_main_leather_45	2100	war_machine	12	com	wh_main_unit_long_text_vmp_master_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	33	33	66	5652	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_balefire	true	40.0000	1500.0000	wh_dlc04_vmp_cha_master_necromancer_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue_undead	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_master_necromancer_3	10	wh2_main_leather_45	2100	war_machine	12	com	wh_main_unit_long_text_vmp_master_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	33	33	66	5652	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_lodestone	true	40.0000	1500.0000	wh_dlc04_vmp_cha_master_necromancer_3	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue_undead	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_necromancer_1	10	wh2_main_leather_45	2100	war_machine	12	com	wh_main_unit_long_text_vmp_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	33	33	55	5652	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_necromancer	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart	true	40.0000	1500.0000	wh_dlc04_vmp_cha_necromancer_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue_undead	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_necromancer_2	10	wh2_main_leather_45	2100	war_machine	12	com	wh_main_unit_long_text_vmp_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	33	33	55	5652	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_necromancer	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_balefire	true	40.0000	1500.0000	wh_dlc04_vmp_cha_necromancer_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue_undead	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_necromancer_3	10	wh2_main_leather_45	2100	war_machine	12	com	wh_main_unit_long_text_vmp_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	33	33	55	5652	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_necromancer	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_lodestone	true	40.0000	1500.0000	wh_dlc04_vmp_cha_necromancer_3	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue_undead	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_strigoi_ghoul_king_0	10	wh2_main_leather_15	2100	inf_melee	35	com	wh_dlc04_unit_long_text_vmp_strigoi_ghoul_king	hu8_strigoi	wh_dlc04_vmp_strigoi_blood	75	50	60	5368		0	wh_dlc04_vmp_strigoi		1	none	wh_dlc04_unit_short_text_vmp_strigoi_ghoul_king	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	wh_dlc04_vmp_cha_strigoi_ghoul_king_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_default	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue_undead	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss	10	wh2_main_leather_15	2100	inf_melee	35	com	wh_dlc04_unit_long_text_vmp_strigoi_ghoul_king	hu8_strigoi	wh_dlc04_vmp_strigoi_blood	54	40	60	13300		0	wh_dlc04_vmp_strigoi		1	none	wh_dlc04_unit_short_text_vmp_strigoi_ghoul_king	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_default	1.0000	small	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue_undead	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_strigoi_ghoul_king_1	10	wh2_main_bone_80	2100	war_beast	45	com	wh_dlc04_unit_long_text_vmp_strigoi_ghoul_king	hu8_strigoi_bi2_terrorgheist_wb	wh_dlc04_vmp_strigoi_blood	52	47	60	8281	wh_dlc04_vmp_mnt_terrorgheist	1	wh_dlc04_vmp_strigoi_terrorgheist		1	none	wh_dlc04_unit_short_text_vmp_strigoi_ghoul_king	wh_main_monster	trained			true	40.0000	1500.0000	wh_dlc04_vmp_cha_strigoi_ghoul_king_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_default	1.0000	large	0	0	0	0	0	0	15	0	flying_melee_highvalue_undead	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh_dlc04_vmp_cha_vlad_von_carstein_0	10	wh2_main_plate_90	2100	inf_melee	35	com	wh_dlc04_unit_long_text_vmp_vlad_von_carstein	hu1_vlad_sword	wh_dlc04_infantry_very_fast_hero_blood	70	50	85	5488		0	wh_dlc04_vmp_vlad_sword		1	none	wh_dlc04_unit_short_text_vmp_vlad_von_carstein	wh_main_infantry	trained			true	40.0000	1500.0000	wh_dlc04_vmp_cha_vlad_von_carstein_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_default	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue_undead	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh_dlc04_vmp_inf_feasters_in_the_dusk_0	10	wh2_main_body_30	2100	inf_melee	16	inf_mel	wh_main_unit_long_text_vmp_crypt_ghouls	hu8c_ghoul_club	wh_dlc04_vmp_inf_feaster_ghoul_blood_dismembers	41	32	64	67		0	wh_main_claws_ghouls		6	none	wh_dlc04_unit_short_text_vmp_feasters_in_the_dusk	wh_main_vmp_crypt_ghouls	trained			true	40.0000	1500.0000	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_stalkers_undead	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
