key	combat_random_vocalisation	drowning_random_vocalisation	fatigued_idle_random_vocalisation	fatigued_moving_random_vocalisation	idle_random_vocalisation	running_random_vocalisation	musician_event	switch	material	walking_random_vocalisation	group_movement	limitation	idle_looping_sound	moving_looping_sound	rotating_looping_sound	actor_type	group_flying_idle	group_flying_moving	only_uses_material	group_movement_armour_override	group_idle	attenuation_scale	group_melee_armour_override	triggers_cinematic	sphere_of_influence_default	sphere_of_influence_combat	should_use_unique_entity_switches	max_unique_entity_switches	use_focus_rtpc	max_camera_distance_for_focus	min_camera_distance_for_focus	focus_rtpc	unique_entity_switch	consider_moving	group_idle_shoot	group_idle_combat_ready	record_id	focus_pool	min_units_focus_velocity	required_switch	landing_event	landing_limitation_scale	vox_vmd_slot_name	ignore_armour_priority
wh_horse_normal_LH								wh_horse_normal	wood			large							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			352790048		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_horse_pegasus					wh_horse_normal_idle	wh_horse_normal_running	Battle_Musician_Event	wh_horse_pegasus	wood	wh_horse_normal_walking	wh_grp_movement_beast_medium	large					wh_grp_movement_flying_pegasus	wh_grp_movement_flying_pegasus	false	wh_grp_foley_movement_beast_medium_segmented		1.0000		false			false	0.0000	true	50.0000	10.0000	Battle_Focus_Entity		false			2002660092		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_horse_pegasus_LH					wh_horse_normal_idle	wh_horse_normal_running	Battle_Musician_Event	wh_horse_pegasus	wood	wh_horse_normal_walking		Lord_Hero							false	wh_grp_foley_movement_beast_medium_segmented		1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2118868203		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_horse_segmented					wh_horse_normal_idle	wh_horse_normal_running	Battle_Musician_Event	wh_horse_normal	wood	wh_horse_normal_walking	wh_grp_movement_horse	medium							false	wh_grp_foley_movement_horse_segmented		1.0000		false			false	0.0000	false	0.0000	0.0000			false			2133680723		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_horse_segmented_LH					wh_horse_normal_idle	wh_horse_normal_running	Battle_Musician_Event	wh_horse_normal	wood	wh_horse_normal_walking	wh_grp_movement_horse	large							false	wh_grp_foley_movement_horse_segmented		1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1916644128		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_horse_skeleton					wh_horse_skeleton_idle	wh_horse_skeleton_running	Battle_Musician_Event	wh_horse_skeleton	wood	wh_horse_skeleton_running	wh_grp_movement_horse	medium							false	wh_grp_foley_movement_horse_leather		1.0000		false			false	0.0000	false	0.0000	0.0000			false			808483505		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_horse_skeleton_LH					wh_horse_skeleton_idle	wh_horse_skeleton_running	Battle_Musician_Event	wh_horse_skeleton	wood	wh_horse_skeleton_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2020083917		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh_human_female				wh_human_female_fatigue	wh_human_female_idle	wh_human_female_running	Battle_Musician_Event	wh_human_female	wood	wh_human_female_walking	wh_grp_movement_humanoid	medium				wh_human_female			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			2128782934		0.0000			0.5000		true
wh_human_female_LH				wh_human_female_fatigue	wh_human_female_idle	wh_human_female_running	Battle_Musician_Event	wh_human_female	wood	wh_human_female_walking	wh_grp_movement_humanoid	Lord_Hero				wh_human_female			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			17941567		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_human_female_LORD				wh_human_female_fatigue	wh_human_female_idle	wh_human_female_running	Battle_Musician_Event	wh_human_female	wood	wh_human_female_walking	wh_grp_movement_humanoid	Lord_Hero				wh_human_female			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			894709308		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_human_male			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking	wh_grp_movement_humanoid	medium				wh_human_male			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1195303269		0.0000			0.5000		true
wh_human_male_LH			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking		Lord_Hero				wh_human_male			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1583863398		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_human_male_LORD			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking		Lord_Hero				wh_human_male			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1951331321		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_human_male_LORD_ALT			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking		Lord_Hero				wh_human_male			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			258056136		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_human_male_LORD_Felix			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking		Lord_Hero				wh_human_male			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_human_male_bret_battle_pilgrim			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking	wh_grp_movement_humanoid	medium				wh_human_male			false	wh_grp_foley_movement_leather_flaming_swords	wh_grp_foley_idle_flaming_swords	1.0000	wh_grp_foley_melee_flaming_swords	false			false	0.0000	false	0.0000	0.0000			false			1532719488		0.0000			0.5000		true
wh_human_male_bret_french			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking	wh_grp_movement_humanoid	medium				wh_human_male			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			930865459		0.0000			0.5000		true
wh_human_male_bret_west_country			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking	wh_grp_movement_humanoid	medium				wh_human_male			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			2071496591		0.0000			0.5000		true
wh_human_male_flagellant			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking	wh_grp_movement_humanoid	medium				wh_human_male			false	wh_grp_foley_movement_segmented_bell		1.0000		false			false	0.0000	false	0.0000	0.0000			false			1773564592		0.0000			0.5000		true
wh_lord_of_change					wh_lord_of_change_idle	wh_lord_of_change_running	Battle_Musician_Event		wood	wh_lord_of_change_walking		veryloud							false			1.0000		true		hero_combat	false	0.0000	false	0.0000	0.0000			false			363343361		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_main_vehicle_steam_turret							Battle_Musician_Event		metal			war_machine			wh_main_vehicle_steam_turret				true			1.0000		false			false	0.0000	false	0.0000	0.0000			false			47661214		0.0000			0.5000		true
wh_necromancer_male				wh_necromancer_fatigue	wh_necromancer_idle	wh_necromancer_running	Battle_Musician_Event	wh_necromancer_male	wood	wh_necromancer_walking	wh_grp_movement_humanoid	medium				wh_necromancer_male			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1766356615		0.0000			0.5000		true
wh_necromancer_male_LH				wh_necromancer_fatigue	wh_necromancer_idle	wh_necromancer_running	Battle_Musician_Event	wh_necromancer_male	wood	wh_necromancer_walking		Lord_Hero				wh_necromancer_male			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1305242895		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_necromancer_male_LORD				wh_necromancer_fatigue	wh_necromancer_idle	wh_necromancer_running	Battle_Musician_Event	wh_necromancer_male	wood	wh_necromancer_walking		Lord_Hero				wh_necromancer_male			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			993184184		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_nor_giant					wh_gaint_idle	wh_giant_running	Battle_Musician_Event		wood	wh_giant_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			906165803	giants_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_orc			wh_orc_fatigue	wh_orc_fatigue	wh_orc_idle	wh_orc_running	Battle_Musician_Event	wh_orc	wood	wh_orc_walking	wh_grp_movement_humanoid	medium				wh_orc			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1134285198		0.0000			0.5000		true
wh_orc_LH			wh_orc_fatigue	wh_orc_fatigue	wh_orc_idle	wh_orc_running	Battle_Musician_Event	wh_orc	wood	wh_orc_walking		Lord_Hero				wh_orc			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			666621718		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_orc_LORD			wh_orc_fatigue	wh_orc_fatigue	wh_orc_idle	wh_orc_running	Battle_Musician_Event	wh_orc	wood	wh_orc_walking		Lord_Hero				wh_orc			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1182211092		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_orc_dlc15_blackorc_bigboss			wh2_dlc15_orc_black_orc_bigboss_fatigue	wh2_dlc15_orc_black_orc_bigboss_fatigue	wh2_dlc15_orc_black_orc_bigboss_idle	wh2_dlc15_orc_black_orc_bigboss_running	Battle_Musician_Event		wood	wh2_dlc15_orc_black_orc_bigboss_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1755760890		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_orc_dlc15_blackorc_warboss			wh2_dlc15_orc_black_orc_warboss_fatigue	wh2_dlc15_orc_black_orc_warboss_fatigue	wh2_dlc15_orc_black_orc_warboss_idle	wh2_dlc15_orc_black_orc_warboss_running	Battle_Musician_Event		wood	wh2_dlc15_orc_black_orc_warboss_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2044382821		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_orc_no_idle			wh_orc_fatigue	wh_orc_fatigue	wh_orc_idle	wh_orc_running	Battle_Musician_Event	wh_orc	wood	wh_orc_walking	wh_grp_movement_humanoid	medium				wh_orc			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1965193136		0.0000			0.5000		true
wh_skeleton					wh_skeleton_idle	wh_skeleton_running	Battle_Musician_Event	wh_skeleton	wood	wh_skeleton_walking	wh_grp_movement_humanoid	medium							false		wh3_dlc21_grp_foley_idle_bone_rattle	1.0000		false			false	0.0000	false	0.0000	0.0000			false			1289057211		0.0000			0.5000		true
wh_skeleton_LH					wh_skeleton_idle	wh_skeleton_running	Battle_Musician_Event	wh_skeleton	wood	wh_skeleton_walking	wh_grp_movement_humanoid	Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			176599744		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_spawn					wh_spawn_idle	wh_spawn_running	Battle_Musician_Event	wh_spawn	wood	wh_spawn_walking	wh_grp_movement_beast_heavy	large							false			1.0000		true			false	0.0000	true	45.0000	10.0000	Battle_Focus_Entity		false			748246924		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_spider_large					wh_spider_large_idle	wh_spider_large_running	Battle_Musician_Event	wh_spider_large	wood	wh_spider_large_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1081857386		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_spider_small					wh_spider_small_idle	wh_spider_small_running	Battle_Musician_Event	wh_spider_small	wood	wh_spider_small_walking	wh_grp_movement_beast_light	medium							false	wh_grp_foley_movement_beast_light_leather		1.0000		false			false	0.0000	false	0.0000	0.0000			false			994618310		0.0000			0.5000		true
wh_tomb_banshee					wh_tomb_banshee_idle	wh_tomb_banshee_running	Battle_Musician_Event		wood	wh_tomb_banshee_walking		medium							false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1467583248		0.0000			0.5000		true
wh_tomb_banshee_LH					wh_tomb_banshee_idle	wh_tomb_banshee_running	Battle_Musician_Event		wood	wh_tomb_banshee_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			952816890		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_troll					wh_troll_idle	wh_troll_running	Battle_Musician_Event		wood	wh_troll_walking	wh_grp_movement_beast_heavy	large							false	wh_grp_foley_movement_beast_heavy_leather		1.0000		true			false	0.0000	true	60.0000	10.0000	Battle_Focus_Entity		false			120278742		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_vampire_blood_knights				wh_vampire_blood_knight_running	wh_vampire_blood_knight_idle	wh_vampire_blood_knight_running	Battle_Musician_Event	wh_chaos_default	wood	wh_vampire_blood_knight_walking	wh_grp_movement_humanoid	medium				wh_chaos_default			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1651128245		0.0000			0.5000		true
wh_vampire_blood_knights_LH				wh_vampire_blood_knight_running	wh_vampire_blood_knight_idle	wh_vampire_blood_knight_running	Battle_Musician_Event	wh_chaos_default	wood	wh_vampire_blood_knight_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			433135023		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_vampire_female				wh_vampire_female_fatigue	wh_vampire_female_idle	wh_vampire_female_running	Battle_Musician_Event	wh_vampire_female	wood	wh_vampire_female_walking	wh_grp_movement_humanoid	medium				wh_vampire_female			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			788525491		0.0000			0.5000		true
wh_vampire_female_LH				wh_vampire_female_fatigue	wh_vampire_female_idle	wh_vampire_female_running	Battle_Musician_Event	wh_vampire_female	wood	wh_vampire_female_walking	wh_grp_movement_humanoid	Lord_Hero				wh_vampire_female			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1579775206		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_vampire_female_LORD				wh_vampire_female_fatigue	wh_vampire_female_idle	wh_vampire_female_running	Battle_Musician_Event	wh_vampire_female	wood	wh_vampire_female_walking	wh_grp_movement_humanoid	Lord_Hero				wh_vampire_female			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1123234896		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_vampire_male				wh_vampire_male_fatigue	wh_vampire_male_idle	wh_vampire_male_running	Battle_Musician_Event	wh_vampire_male	wood	wh_vampire_male_walking	wh_grp_movement_humanoid	medium				wh_vampire_male			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			979915850		0.0000			0.5000		true
wh_vampire_male_LH				wh_vampire_male_fatigue	wh_vampire_male_idle	wh_vampire_male_running	Battle_Musician_Event	wh_vampire_male	wood	wh_vampire_male_walking		Lord_Hero				wh_vampire_male			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1344555629		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_vampire_male_LORD				wh_vampire_male_fatigue	wh_vampire_male_idle	wh_vampire_male_running	Battle_Musician_Event	wh_vampire_male	wood	wh_vampire_male_walking		Lord_Hero				wh_vampire_male			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1418819620		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_vargheist					wh_var_creature_idle	wh_var_creatures_running	Battle_Musician_Event	wh_vargheist	wood	wh_var_creatures_walking	wh_grp_movement_beast_medium	large					wh_grp_movement_flying_vargheists	wh_grp_movement_flying_vargheists	false	wh_grp_foley_movement_beast_heavy_leather		1.0000		false			false	0.0000	true	45.0000	10.0000	Battle_Focus_Entity		false			2100394615		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh_varghulf					wh_var_creature_idle	wh_var_creatures_running	Battle_Musician_Event	wh_varghulf	wood	wh_var_creatures_walking	wh_grp_movement_beast_medium	veryloud							false			1.1000		true			false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			36315033		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_vmp_krell_LH					wh_vmp_krell_idle	wh_vmp_krell_running	Battle_Musician_Event		wood	wh_vmp_krell_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2109988771		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_war_machine_brt_large	wh_wooden_creaks			wh_wooden_creaks	wh_wooden_creaks	wh_wooden_creaks	Battle_Musician_Event		wood			war_machine		wh_war_machine_movement_siege_tower_blades	wh_war_machine_movement_siege_tower_blades				true			1.0000		false			false	0.0000	true	150.0000	10.0000	Battle_Focus_Warmachine		true			1863652464		0.0000			0.5000		true
wh_war_machine_corpse_cart							Battle_Musician_Event		metal			war_machine		wh_war_machine_corpse_cart_movement	wh_war_machine_corpse_cart_movement_rotation				true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			1170894542		0.0000			0.5000		true
wh_war_machine_doom_wheel							Battle_Musician_Event		metal			war_machine							true			1.0000		false			false	0.0000	true	75.0000	10.0000	Battle_Focus_Warmachine		true			24845651		0.0000			0.5000		true
wh_war_machine_flame_cannon							Battle_Musician_Event		metal			war_machine	wh_war_machine_flame_cannon_idle	wh_war_machine_metal_movement_small	wh_war_machine_metal_movement_small				true			1.0000		false			false	0.0000	true	45.0000	10.0000	Battle_Focus_Warmachine		true			1108812024	wm_metal_small_pool	0.0000			0.5000		true
wh_war_machine_luminark							Battle_Musician_Event		wood			war_machine		wh_luminark_movement	wh_luminark_movement_rotation				true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			804501076		0.0000			0.5000		true
wh_war_machine_metal_large	wh_metal_creaks			wh_metal_creaks	wh_metal_creaks	wh_metal_creaks	Battle_Musician_Event		metal			war_machine		wh_war_machine_metal_movement_large	wh_war_machine_metal_rotation_large				true			1.0000		false			false	0.0000	true	150.0000	10.0000	Battle_Focus_Warmachine		true			232782727	wm_metal_large_pool	0.0000			0.5000		true
wh_war_machine_metal_medium							Battle_Musician_Event		metal			war_machine		wh_war_machine_metal_movement_medium	wh_war_machine_metal_movement_medium				true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			901260269	wm_metal_medium_pool	0.0000			0.5000		true
wh_war_machine_metal_small							Battle_Musician_Event		metal			war_machine		wh_war_machine_metal_movement_small	wh_war_machine_metal_movement_small				true			1.0000		false			false	0.0000	false	0.0000	0.0000			false			450044978		0.0000			0.5000		true
wh_war_machine_steamtank							Battle_Musician_Event		metal			war_machine	wh_war_machine_steamtank_idle	wh_war_machine_steamtank_movement	wh_war_machine_steamtank_idle				true			1.0000		false			false	0.0000	true	200.0000	10.0000	Battle_Focus_Warmachine		true			1852642614		0.0000			0.5000		true
