key	index	subculture	category	name_group	skin	ui_skin	is_rebel	flags_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	rebel_colour_r	rebel_colour_g	rebel_colour_b	military_group	movie_death_event	unit_regiment_name_group	ship_name_group	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	feature_forest	default_audio_actor_vo_group	text_replacement_key	neutral_reinforcement_factions	can_accept_gifts_when_dead	uniform_colour_primary	uniform_colour_secondary	uniform_colour_tertiary	banner_colour_primary	banner_colour_secondary	banner_colour_tertiary	primary_colour	override_target_unit_vo_culture	music_feedback_group	ui_main_theme_skin
wh_main_dwf_karak_ziflin	2041769420	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_karak_ziflin	158.0000	93.0000	66.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	9E5D42	8C8C8C	010101	9E5D42	F3F3F3	9E5D42	9E5D42	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_kraka_drak	2041769417	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_kraka_drak	45.0000	186.0000	165.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	32A794	8C8C8C	010101	32BAA5	F3F3F3	32BAA5	2DBAA5	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_dwf_zhufbar	2041769456	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh_main_dwf_zhufbar	15.0000	158.0000	167.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	329EA7	A48F32	010101	329EA7	F3C532	329EA7	0F9EA7	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh_main_emp_averland	2041769597	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_averland	209.0000	187.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	D1BF32	383838	010101	383838	EEC63A	383838	D1BB32	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire	2041769012	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire	224.0000	6.0000	6.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire_reikland	71	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	F3F3F3	773232	010101	E8E8E8	F3D632	AC3232	E00606	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire_qb1	2041770016	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire_rebels	232.0000	232.0000	232.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				true	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	383838	BCBCBC	010101	E8E8E8	C43232	383838	E8E8E8	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire_qb2	2041770024	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire_rebels	232.0000	232.0000	232.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				true	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	383838	BCBCBC	010101	E8E8E8	C43232	383838	E8E8E8	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire_qb3	2041770026	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire_rebels	232.0000	232.0000	232.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				true	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	383838	BCBCBC	010101	E8E8E8	C43232	383838	E8E8E8	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire_qb4	2041770853	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire	224.0000	6.0000	6.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire_reikland	71	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				true	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	383838	BCBCBC	010101	BC3232	BCBCBC	32499F	E00606	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire_qb5	1969082082	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire_rebels	232.0000	232.0000	232.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				true	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	383838	BCBCBC	010101	E8E8E8	C43232	383838	E8E8E8	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire_qb_intro	2041770787	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire_rebels	232.0000	232.0000	232.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				true	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	7D3232	32498C	BCBCBC	BC3232	BCBCBC	32499F	E8E8E8	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire_rebels	2041769688	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	true	ui\flags\wh_main_emp_empire_rebels	232.0000	232.0000	232.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	383838	BCBCBC	010101	E8E8E8	C43232	383838	E8E8E8	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire_rebels_qb1	2041770076	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire_separatists	232.0000	232.0000	232.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				true	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	383838	BCBCBC	010101	326FBC	F1E5BC	326FBC	E8E8E8	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh_main_emp_empire_separatists	2041769733	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire_separatists	19.0000	111.0000	188.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	326FBC	F3F3D4	010101	326FBC	F1E5BC	326FBC	136FBC	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh_main_emp_hochland	2041769368	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_hochland	44.0000	126.0000	87.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	436F3C	BC3232	010101	327E57	F1E5BC	327E57	2C7E57	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_marienburg	2041769411	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_marienburg	235.0000	218.0000	75.0000	0.0000	0.0000	0.0000	30.0000	30.0000	30.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	324999	EBDA4B	010101	DBAA31	EBDA4B	B3B3B4	EBDA4B	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_marienburg_rebels	2041769720	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	true	ui\flags\wh_main_emp_marienburg_rebels	242.0000	239.0000	239.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	966A94	F3F3D4	010101	767676	B3B3B4	F2EFEF	F2EFEF	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh_main_emp_middenland	2041769374	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_middenland	44.0000	39.0000	118.0000	0.0000	0.0000	0.0000	10.0000	10.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	32499F	8BA0EC	010101	323276	CEC9BA	323276	2C2776	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_nordland	2041769383	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_nordland	43.0000	67.0000	116.0000	0.0000	0.0000	0.0000	50.0000	50.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	4E92E6	E1E163	010101	324374	DBAA32	324374	2B4374	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_ostermark	2041769396	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_ostermark	122.0000	45.0000	79.0000	0.0000	0.0000	0.0000	70.0000	70.0000	70.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	9F3B68	F3F3D4	010101	9F3B68	F1E5BC	383838	7A2D4F	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_ostland	2041769391	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_ostland	241.0000	229.0000	188.0000	0.0000	0.0000	0.0000	90.0000	90.0000	90.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	383838	F3F3F3	010101	F1E5BC	C43232	383838	F1E5BC	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_stirland	2041769397	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_stirland	64.0000	117.0000	51.0000	0.0000	0.0000	0.0000	110.0000	110.0000	110.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	8F9D5C	CEC360	010101	407533	D29D32	A13932	407533	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_talabecland	2041769405	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_talabecland	167.0000	0.0000	0.0000	0.0000	0.0000	0.0000	130.0000	130.0000	130.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	B13232	EBDA4B	010101	B13232	F1E5BC	B13232	A70000	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_emp_wissenland	2041769409	wh_main_sc_emp_empire		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_wissenland	134.0000	0.0000	0.0000	0.0000	0.0000	0.0000	150.0000	150.0000	150.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_CHOSOKABE	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	BBBBBB	BC3232	010101	383838	F1E5BC	B13232	860000	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh_main_grn_black_venom	2041769512	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins	false	ui\flags\wh_main_grn_black_venom	185.0000	196.0000	106.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	wh_mp_force_gen_greenskins	grn				false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	643232	737859	FFFFFF	B9C46A	943232	FFFFFF	B9C46A	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh_main_grn_black_venom_waaagh	2041769789	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins	wh_main_grn_greenskins	false	ui\flags\wh_main_grn_black_venom	185.0000	196.0000	106.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	default	grn			wh_main_grn_inf_black_orcs	false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	643232	737859	FFFFFF	B9C46A	943232	FFFFFF	B9C46A	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh_main_grn_bloody_spearz	2041769536	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins	false	ui\flags\wh_main_grn_bloody_spearz	66.0000	109.0000	92.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	wh_mp_force_gen_greenskins	grn				false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	B03434	3A4C33	FFFFFF	426D5C	B03434	FFFFFF	426D5C	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh_main_grn_bloody_spearz_waaagh	2041769796	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins	wh_main_grn_greenskins	false	ui\flags\wh_main_grn_bloody_spearz	66.0000	109.0000	92.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	default	grn			wh_main_grn_inf_black_orcs	false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	B03434	3A4C33	FFFFFF	426D5C	B03434	FFFFFF	426D5C	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh_main_grn_broken_nose	2041769507	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins	false	ui\flags\wh_main_grn_broken_nose	233.0000	207.0000	122.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	wh_mp_force_gen_greenskins	grn				false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	C3AD67	AC3434	FFFFFF	E9CF7A	B03434	FFFFFF	E9CF7A	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh_main_grn_broken_nose_waaagh	2041769810	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins	wh_main_grn_greenskins	false	ui\flags\wh_main_grn_broken_nose	233.0000	207.0000	122.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	default	grn			wh_main_grn_inf_black_orcs	false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	C3AD67	AC3434	FFFFFF	E9CF7A	B03434	FFFFFF	E9CF7A	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh_main_grn_crooked_moon	2041769607	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins	false	ui\flags\wh_main_grn_crooked_moon	94.0000	94.0000	255.0000	0.0000	0.0000	0.0000	180.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	wh_mp_force_gen_greenskins	grn				false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	4A4286	B79938	FFFFFF	5E5EF3	F3BA49	FFFFFF	5E5EFF	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh_main_grn_crooked_moon_waaagh	2041769819	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins	wh_main_grn_greenskins	false	ui\flags\wh_main_grn_crooked_moon	94.0000	94.0000	255.0000	0.0000	0.0000	0.0000	180.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	default	grn			wh_main_grn_inf_night_goblin_fanatics_1	false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	4A4286	B79938	FFFFFF	5E5EF3	F3BA49	FFFFFF	5E5EFF	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_warpstone_glow
wh_main_grn_greenskins	2041769070	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins	false	ui\flags\wh_main_grn_greenskins	115.0000	142.0000	63.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	wh_mp_force_gen_greenskins	grn				false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	6E3232	80643F	FFFFFF	738E3F	E38465	FFFFFF	738E3F	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
