ability	land_unit
wh3_main_unit_passive_single_entity	wh_dlc05_vmp_cha_red_duke_1
wh_dlc05_weapon_abilities_el_syf	wh_dlc05_vmp_cha_red_duke_1
wh_main_character_abilities_foe_seeker	wh_dlc05_vmp_cha_red_duke_1
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_red_duke_1
wh_main_unit_passive_frenzy	wh_dlc05_vmp_cha_red_duke_1
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_red_duke_1
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_red_duke_1
wh3_main_unit_passive_single_entity	wh_dlc05_vmp_cha_red_duke_2
wh_dlc05_weapon_abilities_el_syf	wh_dlc05_vmp_cha_red_duke_2
wh_main_character_abilities_foe_seeker	wh_dlc05_vmp_cha_red_duke_2
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_red_duke_2
wh_main_unit_passive_frenzy	wh_dlc05_vmp_cha_red_duke_2
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_red_duke_2
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_red_duke_2
wh2_main_unit_abilities_pestilential_breath	wh_dlc05_vmp_cha_red_duke_3
wh3_main_unit_passive_single_entity	wh_dlc05_vmp_cha_red_duke_3
wh_dlc05_weapon_abilities_el_syf	wh_dlc05_vmp_cha_red_duke_3
wh_main_character_abilities_foe_seeker	wh_dlc05_vmp_cha_red_duke_3
wh_main_hero_passive_swarm_of_flies	wh_dlc05_vmp_cha_red_duke_3
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_red_duke_3
wh_main_unit_passive_frenzy	wh_dlc05_vmp_cha_red_duke_3
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_red_duke_3
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_red_duke_3
wh3_main_unit_passive_single_entity	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_character_passive_dark_benediction	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_hero_abilities_immortal_will	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_vampire_shadows_0
wh3_main_unit_passive_single_entity	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_character_passive_dark_benediction	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_hero_abilities_immortal_will	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_vampire_shadows_1
wh3_main_unit_passive_single_entity	wh_dlc05_vmp_cha_vampire_shadows_2
wh_main_character_passive_dark_benediction	wh_dlc05_vmp_cha_vampire_shadows_2
wh_main_hero_abilities_immortal_will	wh_dlc05_vmp_cha_vampire_shadows_2
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_vampire_shadows_2
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_vampire_shadows_2
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_vampire_shadows_2
wh_dlc05_quest_passive_gift_of_slaanesh	wh_dlc05_wef_cav_glade_riders_1_qb
wh_dlc05_spell_bound_shield_of_thorns	wh_dlc05_wef_cav_sisters_thorn_0
wh_dlc05_spell_bound_the_curse_of_anraheir	wh_dlc05_wef_cav_sisters_thorn_0
wh_main_unit_passive_frenzy	wh_dlc05_wef_cav_wild_riders_0
wh_main_unit_passive_frenzy	wh_dlc05_wef_cav_wild_riders_1
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_ancient_treeman_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_ancient_treeman_0
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_ancient_treeman_0
wh_dlc05_unit_passive_ancient_protector	wh_dlc05_wef_cha_ancient_treeman_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_ancient_treeman_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_branchwraith_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_branchwraith_0
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_branchwraith_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_branchwraith_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_durthu_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_durthu_0
wh_dlc05_lord_abilities_lamentation_of_despair	wh_dlc05_wef_cha_durthu_0
wh_dlc05_unit_passive_ancient_protector	wh_dlc05_wef_cha_durthu_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_durthu_0
wh_main_unit_passive_frenzy	wh_dlc05_wef_cha_durthu_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_female_glade_lord_0_qb
wh_dlc05_quest_passive_gift_of_slaanesh	wh_dlc05_wef_cha_female_glade_lord_0_qb
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_female_glade_lord_0
wh_dlc05_character_abilities_prey_of_anath_raema	wh_dlc05_wef_cha_female_glade_lord_0
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_0
wh_dlc05_lord_passive_the_eye_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_female_glade_lord_1
wh_dlc05_character_abilities_prey_of_anath_raema	wh_dlc05_wef_cha_female_glade_lord_1
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_1
wh_dlc05_lord_passive_the_eye_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_1
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_female_glade_lord_2_qb
wh_dlc05_quest_passive_blessed_by_the_mage_queen	wh_dlc05_wef_cha_female_glade_lord_2_qb
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_female_glade_lord_2
wh_dlc05_character_abilities_prey_of_anath_raema	wh_dlc05_wef_cha_female_glade_lord_2
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_2
wh_dlc05_lord_passive_the_eye_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_2
wh2_main_unit_abilities_soporific_breath	wh_dlc05_wef_cha_female_glade_lord_3
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_female_glade_lord_3
wh_dlc05_character_abilities_prey_of_anath_raema	wh_dlc05_wef_cha_female_glade_lord_3
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_3
wh_dlc05_lord_passive_the_eye_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_3
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_glade_lord_0
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_glade_lord_0
wh_main_character_abilities_deadly_onslaught	wh_dlc05_wef_cha_glade_lord_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_glade_lord_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_glade_lord_1
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_glade_lord_1
wh_main_character_abilities_deadly_onslaught	wh_dlc05_wef_cha_glade_lord_1
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_glade_lord_1
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_glade_lord_2
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_glade_lord_2
wh_main_character_abilities_deadly_onslaught	wh_dlc05_wef_cha_glade_lord_2
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_glade_lord_2
wh2_main_unit_abilities_soporific_breath	wh_dlc05_wef_cha_glade_lord_3
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_glade_lord_3
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_glade_lord_3
wh_main_character_abilities_deadly_onslaught	wh_dlc05_wef_cha_glade_lord_3
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_glade_lord_3
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_orion_0
wh_dlc05_lord_ablities_grey_wolves	wh_dlc05_wef_cha_orion_0
wh_dlc05_weapon_abilities_hawks_talon	wh_dlc05_wef_cha_orion_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_orion_0
wh_main_unit_passive_frenzy	wh_dlc05_wef_cha_orion_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_beasts_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_beasts_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_beasts_1
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_beasts_1
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_beasts_2
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_beasts_2
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_beasts_3
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_beasts_3
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_life_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_life_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_life_1
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_life_1
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_life_2
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_life_2
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_life_3
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_life_3
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_shadows_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_shadows_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_shadows_1
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_shadows_1
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_shadows_2
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_shadows_2
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_spellsinger_shadows_3
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_shadows_3
wh3_main_unit_passive_single_entity	wh_dlc05_wef_cha_waystalker_0
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_waystalker_0
wh_dlc05_hero_passive_hawkish_precision	wh_dlc05_wef_cha_waystalker_0
wh_dlc05_lord_passive_the_eye_of_kurnous	wh_dlc05_wef_cha_waystalker_0
wh2_main_unit_abilities_soporific_breath	wh_dlc05_wef_forest_dragon_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_forest_dragon_0
wh_dlc05_quest_passive_gift_of_slaanesh	wh_dlc05_wef_inf_deepwood_scouts_1_qb
wh_dlc05_quest_passive_gift_of_slaanesh	wh_dlc05_wef_inf_eternal_guard_1_qb
wh_dlc05_quest_passive_gift_of_slaanesh	wh_dlc05_wef_inf_glade_guard_1_qb
wh_dlc05_unit_abilities_the_shadows_coil	wh_dlc05_wef_inf_wardancers_0
wh_dlc05_unit_abilities_woven_mist	wh_dlc05_wef_inf_wardancers_0
wh_dlc05_unit_abilities_storm_of_blades	wh_dlc05_wef_inf_wardancers_1
wh_dlc05_unit_abilities_woven_mist	wh_dlc05_wef_inf_wardancers_1
wh_dlc05_hero_passive_hawkish_precision	wh_dlc05_wef_inf_waywatchers_0
wh_dlc05_unit_passive_guardians_of_the_wildwood	wh_dlc05_wef_inf_wildwood_rangers_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_mon_great_eagle_0
wh3_main_unit_passive_single_entity	wh_dlc05_wef_mon_treeman_0
wh_dlc05_unit_passive_ancient_protector	wh_dlc05_wef_mon_treeman_0
wh3_main_unit_passive_single_entity	wh_dlc06_chs_cha_chaos_sorcerer_death_9
wh_main_character_passive_evasion	wh_dlc06_chs_cha_chaos_sorcerer_death_9
wh3_main_unit_passive_single_entity	wh_dlc06_chs_cha_chaos_sorcerer_fire_9
wh_main_character_passive_evasion	wh_dlc06_chs_cha_chaos_sorcerer_fire_9
wh3_main_unit_passive_single_entity	wh_dlc06_chs_cha_chaos_sorcerer_metal_9
wh_main_character_passive_evasion	wh_dlc06_chs_cha_chaos_sorcerer_metal_9
wh3_dlc24_unit_passive_feral_rage_i	wh_dlc06_chs_feral_manticore
wh3_dlc24_unit_passive_feral_rage_ii	wh_dlc06_chs_feral_manticore
wh3_main_unit_passive_single_entity	wh_dlc06_chs_feral_manticore
wh3_main_unit_passive_single_entity	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_dlc06_lord_abilities_mighty_oath_stone	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_dlc06_lord_abilities_revenge_incarnate	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_main_character_abilities_rally	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh2_dlc17_hero_abilities_more_powder_generic	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh3_dlc25_character_passive_artillery_master	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh3_main_unit_passive_single_entity	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh_main_hero_abilities_ballistics_calibration	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh_main_unit_abilities_entrenchment	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh_pro01_lord_abilities_flash_bomb	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh3_main_unit_passive_single_entity	wh_dlc06_dwf_cha_runelord_0
wh_dlc06_rune_passive_rune_of_hearth_and_home	wh_dlc06_dwf_cha_runelord_0
wh_main_hero_passive_forgefire	wh_dlc06_dwf_cha_runelord_0
wh3_main_unit_passive_single_entity	wh_dlc06_dwf_cha_runelord_1
wh_dlc06_lord_passive_locus_of_power	wh_dlc06_dwf_cha_runelord_1
wh_dlc06_rune_passive_rune_of_hearth_and_home	wh_dlc06_dwf_cha_runelord_1
wh_main_hero_passive_forgefire	wh_dlc06_dwf_cha_runelord_1
wh3_main_unit_passive_single_entity	wh_dlc06_dwf_cha_runesmith_ghost_0
wh_main_hero_passive_forgefire	wh_dlc06_dwf_cha_runesmith_ghost_0
wh3_main_unit_passive_single_entity	wh_dlc06_dwf_cha_thane_ghost_0
wh_main_character_abilities_deadly_onslaught	wh_dlc06_dwf_cha_thane_ghost_0
wh_main_character_abilities_foe_seeker	wh_dlc06_dwf_cha_thane_ghost_0
wh3_main_unit_passive_single_entity	wh_dlc06_dwf_cha_thane_ghost_1
wh_main_character_abilities_deadly_onslaught	wh_dlc06_dwf_cha_thane_ghost_1
wh_main_character_abilities_foe_seeker	wh_dlc06_dwf_cha_thane_ghost_1
wh_dlc06_unit_passive_liquid_fortification	wh_dlc06_dwf_inf_bugmans_rangers_0
wh_dlc06_unit_passive_power_of_the_dragonback	wh_dlc06_dwf_inf_dragonback_slayers_0
wh_main_unit_passive_deathblow	wh_dlc06_dwf_inf_dragonback_slayers_0
wh_main_unit_passive_frenzy	wh_dlc06_dwf_inf_ekrund_miners_0
wh_dlc06_unit_passive_the_old_grumblers	wh_dlc06_dwf_inf_old_grumblers_0
wh_dlc06_unit_abilities_marked_by_ulthar	wh_dlc06_dwf_inf_ulthars_raiders_0
wh_dlc06_unit_abilities_skyhammer_bomb	wh_dlc06_dwf_veh_skyhammer_0
wh2_main_character_passive_grand_arcane_conduit	wh_dlc06_emp_cha_arch_lector_0_boss
wh3_main_unit_passive_single_entity	wh_dlc06_emp_cha_arch_lector_0_boss
wh_dlc06_quest_abilities_grand_faiths_bastion	wh_dlc06_emp_cha_arch_lector_0_boss
wh3_main_unit_passive_single_entity	wh_dlc06_emp_cha_captain_0_boss
wh2_dlc25_hero_passive_grim_resolve	wh_dlc06_emp_cha_witch_hunter_boss
wh2_dlc25_hero_passive_tools_of_judgement	wh_dlc06_emp_cha_witch_hunter_boss
wh3_main_unit_passive_single_entity	wh_dlc06_emp_cha_witch_hunter_boss
wh_dlc06_quest_passive_inquisitor_of_sigmar	wh_dlc06_emp_cha_witch_hunter_boss
wh_main_hero_abilities_accusation	wh_dlc06_emp_cha_witch_hunter_boss
wh_main_hero_abilities_slippery	wh_dlc06_emp_cha_witch_hunter_boss
wh_main_unit_passive_regeneration	wh_dlc06_grn_cav_deff_creepers_0
wh2_dlc15_lord_abilities_da_boss_loons	wh_dlc06_grn_cha_night_goblin_warboss_0
wh2_dlc15_lord_abilities_fermented_fungi	wh_dlc06_grn_cha_night_goblin_warboss_0
wh3_main_unit_passive_single_entity	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_dlc06_lord_abilities_spite_of_da_bad_moon	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_main_character_abilities_get_back_ere	wh_dlc06_grn_cha_night_goblin_warboss_0
wh2_dlc15_lord_abilities_da_boss_loons	wh_dlc06_grn_cha_night_goblin_warboss_1
wh2_dlc15_lord_abilities_fermented_fungi	wh_dlc06_grn_cha_night_goblin_warboss_1
wh3_main_unit_passive_single_entity	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_dlc06_lord_abilities_spite_of_da_bad_moon	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_main_character_abilities_get_back_ere	wh_dlc06_grn_cha_night_goblin_warboss_1
wh2_dlc15_lord_abilities_fermented_fungi	wh_dlc06_grn_cha_skarsnik_0
wh3_main_unit_passive_single_entity	wh_dlc06_grn_cha_skarsnik_0
wh_dlc06_lord_abilities_spite_of_da_bad_moon	wh_dlc06_grn_cha_skarsnik_0
wh_dlc06_lord_abilities_tricksy_traps	wh_dlc06_grn_cha_skarsnik_0
wh_main_character_abilities_get_back_ere	wh_dlc06_grn_cha_skarsnik_0
wh3_main_unit_passive_single_entity	wh_dlc06_grn_cha_wurrzag_0
wh_dlc06_character_abilities_effagee_of_da_git	wh_dlc06_grn_cha_wurrzag_0
wh_dlc06_lord_passive_warpaint_of_wurrzag	wh_dlc06_grn_cha_wurrzag_0
wh_dlc06_lord_passive_wurrzags_revenge	wh_dlc06_grn_cha_wurrzag_0
wh_main_character_abilities_get_back_ere	wh_dlc06_grn_cha_wurrzag_0
wh_main_unit_passive_frenzy	wh_dlc06_grn_cha_wurrzag_0
wh3_main_unit_passive_single_entity	wh_dlc06_grn_cha_wurrzag_1
wh_dlc06_character_abilities_effagee_of_da_git	wh_dlc06_grn_cha_wurrzag_1
wh_dlc06_lord_passive_warpaint_of_wurrzag	wh_dlc06_grn_cha_wurrzag_1
wh_dlc06_lord_passive_wurrzags_revenge	wh_dlc06_grn_cha_wurrzag_1
wh_main_character_abilities_get_back_ere	wh_dlc06_grn_cha_wurrzag_1
wh_main_unit_passive_frenzy	wh_dlc06_grn_cha_wurrzag_1
wh_dlc06_unit_abilities_the_loons_of_eight_peaks	wh_dlc06_grn_inf_da_eight_peaks_loonies_0
wh_dlc06_unit_abilities_smoke_bomb	wh_dlc06_grn_inf_nasty_skulkers_0
wh_dlc06_unit_passive_opportunist_murderer	wh_dlc06_grn_inf_nasty_skulkers_0
wh2_dlc15_unit_abilities_exploding_unit	wh_dlc06_grn_inf_squig_explosive_0
wh3_main_unit_passive_single_entity	wh_dlc06_grn_inf_squig_explosive_0
wh_dlc06_quest_passive_squigs_go_boom	wh_dlc06_grn_inf_squig_explosive_0
wh3_dlc24_unit_passive_feral_rage_i	wh_dlc06_grn_inf_squig_herd_0
wh3_dlc24_unit_passive_feral_rage_ii	wh_dlc06_grn_inf_squig_herd_0
wh_dlc06_unit_passive_squigs_go_wild	wh_dlc06_grn_inf_squig_herd_0
wh_dlc06_unit_passive_unbinding_spider_hatchling	wh_dlc06_grn_mon_spider_hatchlings_0_summoned
wh3_main_unit_passive_single_entity	wh_dlc06_grn_mon_venom_queen_0
wh_dlc06_unit_abilities_maternal_instinct	wh_dlc06_grn_mon_venom_queen_0
wh_dlc07_unit_passive_the_peasants_duty	wh_dlc07_brt_art_blessed_field_trebuchet_0
wh_dlc07_unit_formation_lance	wh_dlc07_brt_cav_grail_guardians_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cav_grail_guardians_0
wh_dlc07_unit_formation_lance	wh_dlc07_brt_cav_knights_errant_0
wh_dlc07_unit_passive_impetuous	wh_dlc07_brt_cav_knights_errant_0
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cav_knights_errant_0
wh_dlc07_unit_formation_lance	wh_dlc07_brt_cav_questing_knights_0
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cav_questing_knights_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cav_royal_hippogryph_knights_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cav_royal_pegasus_knights_0
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_dlc07_character_abilities_heroic_killing_blow	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_dlc07_lord_passive_spirit_of_the_tempest	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_main_character_abilities_foe_seeker	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_main_character_abilities_rally	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_dlc07_character_abilities_heroic_killing_blow	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_dlc07_lord_passive_spirit_of_the_tempest	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_main_character_abilities_foe_seeker	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_main_character_abilities_rally	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_dlc07_character_abilities_heroic_killing_blow	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_dlc07_lord_passive_spirit_of_the_tempest	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_main_character_abilities_foe_seeker	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_main_character_abilities_rally	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_dlc07_character_abilities_heroic_killing_blow	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_dlc07_lord_passive_spirit_of_the_tempest	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_character_abilities_foe_seeker	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_character_abilities_rally	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_damsel_beasts_0
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_beasts_0
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_damsel_beasts_0
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_damsel_beasts_1
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_beasts_1
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_damsel_beasts_2
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_beasts_2
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_damsel_beasts_2
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_damsel_beasts_3
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_beasts_3
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_damsel_beasts_3
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_damsel_life_0
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_life_0
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_damsel_life_0
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_damsel_life_1
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_life_1
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_damsel_life_2
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_life_2
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_damsel_life_2
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_damsel_life_3
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_life_3
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh_dlc07_brt_cha_damsel_life_3
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_fay_enchantress_0
wh_dlc07_lord_abilities_favour_of_the_fay	wh_dlc07_brt_cha_fay_enchantress_0
wh_dlc07_lord_passive_mist_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_0
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_fay_enchantress_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_0
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_fay_enchantress_1
wh_dlc07_lord_abilities_favour_of_the_fay	wh_dlc07_brt_cha_fay_enchantress_1
wh_dlc07_lord_passive_mist_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_1
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_fay_enchantress_1
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_1
wh3_main_unit_passive_single_entity	wh_dlc07_brt_cha_green_knight_0
wh_dlc07_hero_abilities_dolorous_blade	wh_dlc07_brt_cha_green_knight_0
