member	attitude
diplomacy_Subcult_Norsca_&_FactionVarg_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_Norsca_&_FactionVarg_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_Norsca_&_FactionVarg_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_Norsca_&_FactionVarg_&_OtherFactionNorsca_&_Negative	hostile
diplomacy_Subcult_Norsca_&_FactionVarg_&_OtherFactionNorsca_&_Positive	friendly
diplomacy_Subcult_Norsca_&_FactionVarg_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_Norsca_&_FactionVarg_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_Norsca_&_FactionVarg_&_OtherFactionWoodElves_&_Negative	hostile
diplomacy_Subcult_Norsca_&_FactionVarg_&_OtherFactionWoodElves_&_Positive	friendly
diplomacy_Subcult_Norsca_&_FactionVarg_&_Positive	friendly
diplomacy_Subcult_Norsca_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionBeastmen_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionBeastmen_&_Positive	friendly
diplomacy_Subcult_Norsca_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Subcult_Norsca_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Subcult_Norsca_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Subcult_Norsca_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_Norsca_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_Norsca_&_OtherFactionNorsca_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionNorsca_&_Positive	friendly
diplomacy_Subcult_Norsca_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_Norsca_&_OtherFactionWoodElves_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionWoodElves_&_Positive	friendly
diplomacy_Subcult_Norsca_&_OtherFactionYuri_&_Negative	hostile
diplomacy_Subcult_Norsca_&_OtherFactionYuri_&_Positive	friendly
diplomacy_Subcult_Norsca_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Subcult_Nurgle_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Subcult_Nurgle_&_Positive	friendly
diplomacy_Subcult_Ogre_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Subcult_Ogre_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Subcult_Ogre_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Subcult_Ogre_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Subcult_Ogre_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Subcult_Ogre_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Subcult_Ogre_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Subcult_Ogre_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Subcult_Ogre_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Subcult_Ogre_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Subcult_Ogre_&_Positive	friendly
diplomacy_Subcult_PrologueKislev_&_Negative	hostile
diplomacy_Subcult_PrologueKislev_&_OtherFactionNorsca_&_Negative	hostile
diplomacy_Subcult_PrologueKislev_&_OtherFactionNorsca_&_Positive	friendly
diplomacy_Subcult_PrologueKislev_&_Positive	friendly
diplomacy_Subcult_SavageOrcs_&_Negative	hostile
diplomacy_Subcult_SavageOrcs_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Subcult_SavageOrcs_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Subcult_SavageOrcs_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Subcult_SavageOrcs_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Subcult_SavageOrcs_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Subcult_SavageOrcs_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Subcult_SavageOrcs_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Subcult_SavageOrcs_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_SavageOrcs_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_SavageOrcs_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_SavageOrcs_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_SavageOrcs_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_SavageOrcs_&_Positive	friendly
diplomacy_Subcult_Skaven_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionBeastmen_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionBeastmen_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionDarkElves_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionDarkElves_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionHighElves_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionHighElves_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionLizardmen_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionLizardmen_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionSkaven_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionSkaven_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionTombKings_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionTombKings_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_Skaven_&_OtherFactionWoodElves_&_Negative	hostile
diplomacy_Subcult_Skaven_&_OtherFactionWoodElves_&_Positive	friendly
diplomacy_Subcult_Skaven_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Subcult_Slaanesh_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Subcult_Slaanesh_&_Positive	friendly
diplomacy_Subcult_TEB_&_Negative	hostile
diplomacy_Subcult_TEB_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Subcult_TEB_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Subcult_TEB_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Subcult_TEB_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Subcult_TEB_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Subcult_TEB_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Subcult_TEB_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Subcult_TEB_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_TEB_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_TEB_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_TEB_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_TEB_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_TEB_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Subcult_Tzeentch_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Subcult_Tzeentch_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionJiangshiRebel_Master_Necromancer_Lord_1_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionSiresOfMourkain_Master_Necromancer_Lord_1_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_Positive	friendly
diplomacy_Subcult_Vampire_&_Negative	hostile
diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Subcult_Vampire_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionBeastmen_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionBeastmen_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionChaos_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionChaos_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionDarkElves_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionDarkElves_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionHighElves_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionHighElves_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionLizardmen_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionLizardmen_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionSkaven_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionSkaven_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionTombKings_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionTombKings_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionVampireCoast_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionVampireCoast_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_OtherFactionWoodElves_&_Negative	hostile
diplomacy_faction_DEF_rakarth_&_OtherFactionWoodElves_&_Positive	friendly
diplomacy_faction_DEF_rakarth_&_Positive	friendly
diplomacy_faction_GOB_Grom_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionBeastmen_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionBeastmen_&_Positive	friendly
diplomacy_faction_GOB_Grom_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_faction_GOB_Grom_&_OtherFactionChaos_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionChaos_&_Positive	friendly
diplomacy_faction_GOB_Grom_&_OtherFactionDarkElves_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionDarkElves_&_Positive	friendly
diplomacy_faction_GOB_Grom_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_faction_GOB_Grom_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_faction_GOB_Grom_&_OtherFactionHighElves_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionHighElves_&_Positive	friendly
diplomacy_faction_GOB_Grom_&_OtherFactionLizardmen_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionLizardmen_&_Positive	friendly
diplomacy_faction_GOB_Grom_&_OtherFactionSkaven_&_Negative	hostile
diplomacy_faction_GOB_Grom_&_OtherFactionSkaven_&_Positive	friendly
