uniform_name	filename	battle_filename	campaign_porthole_filename	campaign_politician_filename	campaign_override_skeleton
wh_main_uniform_emp_witch_hunter_03	wh_emp_ch_witch_hunter_campaign_03	wh_emp_ch_witch_hunter_campaign_03	wh_emp_ch_witch_hunter_campaign_03		
wh_main_uniform_emp_witch_hunter_04	wh_emp_ch_witch_hunter_campaign_04	wh_emp_ch_witch_hunter_campaign_04	wh_emp_ch_witch_hunter_campaign_04		
wh_main_uniform_emp_witch_hunter_05	wh_emp_ch_witch_hunter_campaign_05	wh_emp_ch_witch_hunter_campaign_05	wh_emp_ch_witch_hunter_campaign_05		
wh_main_uniform_grn_azhag_the_slaughterer	wh_grn_ch_azhag	wh_grn_ch_azhag	wh_grn_ch_azhag		
wh_main_uniform_grn_goblin_big_boss_01	wh_grn_ch_goblin_bigboss_campaign_01	wh_grn_ch_goblin_bigboss_campaign_01	wh_grn_ch_goblin_bigboss_campaign_01		
wh_main_uniform_grn_goblin_big_boss_02	wh_grn_ch_goblin_bigboss_campaign_02	wh_grn_ch_goblin_bigboss_campaign_02	wh_grn_ch_goblin_bigboss_campaign_02		
wh_main_uniform_grn_goblin_big_boss_03	wh_grn_ch_goblin_bigboss_campaign_03	wh_grn_ch_goblin_bigboss_campaign_03	wh_grn_ch_goblin_bigboss_campaign_03		
wh_main_uniform_grn_goblin_great_shaman_01	wh_grn_ch_goblin_great_shaman_campaign_01	wh_grn_ch_goblin_great_shaman_campaign_01	wh_grn_ch_goblin_great_shaman_campaign_01		
wh_main_uniform_grn_goblin_great_shaman_02	wh_grn_ch_goblin_great_shaman_campaign_02	wh_grn_ch_goblin_great_shaman_campaign_02	wh_grn_ch_goblin_great_shaman_campaign_02		
wh_main_uniform_grn_goblin_great_shaman_03	wh_grn_ch_goblin_great_shaman_campaign_03	wh_grn_ch_goblin_great_shaman_campaign_03	wh_grn_ch_goblin_great_shaman_campaign_03		
wh_main_uniform_grn_goblin_great_shaman_04	wh_grn_ch_goblin_great_shaman_campaign_04	wh_grn_ch_goblin_great_shaman_campaign_04	wh_grn_ch_goblin_great_shaman_campaign_04		
wh_main_uniform_grn_goblin_great_shaman_05	wh_grn_ch_goblin_great_shaman_campaign_05	wh_grn_ch_goblin_great_shaman_campaign_05	wh_grn_ch_goblin_great_shaman_campaign_05		
wh_main_uniform_grn_goblin_great_shaman_06	wh_grn_ch_goblin_great_shaman_campaign_06	wh_grn_ch_goblin_great_shaman_campaign_06	wh_grn_ch_goblin_great_shaman_campaign_06		
wh_main_uniform_grn_goblin_great_shaman_campaign_01	wh_grn_ch_goblin_great_shaman_campaign_01	wh_grn_ch_goblin_great_shaman_campaign_01	wh_grn_ch_goblin_great_shaman_campaign_01		
wh_main_uniform_grn_grimgor_ironhide	wh_grn_ch_grimgor	wh_grn_ch_grimgor	wh_grn_ch_grimgor		
wh_main_uniform_grn_night_goblin_shaman_01	wh_grn_ch_night_goblin_shaman_campaign_01	wh_grn_ch_night_goblin_shaman_campaign_01	wh_grn_ch_night_goblin_shaman_campaign_01		
wh_main_uniform_grn_night_goblin_shaman_02	wh_grn_ch_night_goblin_shaman_campaign_02	wh_grn_ch_night_goblin_shaman_campaign_02	wh_grn_ch_night_goblin_shaman_campaign_02		
wh_main_uniform_grn_night_goblin_shaman_03	wh_grn_ch_night_goblin_shaman_campaign_03	wh_grn_ch_night_goblin_shaman_campaign_03	wh_grn_ch_night_goblin_shaman_campaign_03		
wh_main_uniform_grn_night_goblin_shaman_04	wh_grn_ch_night_goblin_shaman_campaign_04	wh_grn_ch_night_goblin_shaman_campaign_04	wh_grn_ch_night_goblin_shaman_campaign_04		
wh_main_uniform_grn_night_goblin_shaman_05	wh_grn_ch_night_goblin_shaman_campaign_05	wh_grn_ch_night_goblin_shaman_campaign_05	wh_grn_ch_night_goblin_shaman_campaign_05		
wh_main_uniform_grn_night_goblin_shaman_06	wh_grn_ch_night_goblin_shaman_campaign_06	wh_grn_ch_night_goblin_shaman_campaign_06	wh_grn_ch_night_goblin_shaman_campaign_06		
wh_main_uniform_grn_orc_shaman_01	wh_grn_ch_orc_shaman_campaign_01	wh_grn_ch_orc_shaman_campaign_01	wh_grn_ch_orc_shaman_campaign_01		
wh_main_uniform_grn_orc_shaman_02	wh_grn_ch_orc_shaman_campaign_02	wh_grn_ch_orc_shaman_campaign_02	wh_grn_ch_orc_shaman_campaign_02		
wh_main_uniform_grn_orc_shaman_03	wh_grn_ch_orc_shaman_campaign_03	wh_grn_ch_orc_shaman_campaign_03	wh_grn_ch_orc_shaman_campaign_03		
wh_main_uniform_grn_orc_shaman_04	wh_grn_ch_orc_shaman_campaign_04	wh_grn_ch_orc_shaman_campaign_04	wh_grn_ch_orc_shaman_campaign_04		
wh_main_uniform_grn_orc_warboss_01	wh_grn_ch_orc_warboss_campaign_01	wh_grn_ch_orc_warboss_campaign_01	wh_grn_ch_orc_warboss_campaign_01		
wh_main_uniform_grn_orc_warboss_02	wh_grn_ch_orc_warboss_campaign_02	wh_grn_ch_orc_warboss_campaign_02	wh_grn_ch_orc_warboss_campaign_02		
wh_main_uniform_grn_orc_warboss_03	wh_grn_ch_orc_warboss_campaign_03	wh_grn_ch_orc_warboss_campaign_03	wh_grn_ch_orc_warboss_campaign_03		
wh_main_uniform_grn_orc_warboss_04	wh_grn_ch_orc_warboss_campaign_04	wh_grn_ch_orc_warboss_campaign_04	wh_grn_ch_orc_warboss_campaign_04		
wh_main_uniform_grn_orc_warboss_05	wh_grn_ch_orc_warboss_campaign_05	wh_grn_ch_orc_warboss_campaign_05	wh_grn_ch_orc_warboss_campaign_05		
wh_main_uniform_nor_chaos_sorcerer	wh_nor_ch_chaos_sorcerer	wh_nor_ch_chaos_sorcerer	wh_nor_ch_chaos_sorcerer		
wh_main_uniform_nor_chaos_sorcerer_lord	wh_chs_ch_sorcerer_lord_campaign_01	wh_chs_ch_sorcerer_lord_campaign_01	wh_chs_ch_sorcerer_lord_campaign_01		
wh_main_uniform_nor_marauder_chieftain_01	wh_nor_ch_marauder_chieftain_campaign_01	wh_nor_ch_marauder_chieftain_campaign_01	wh_nor_ch_marauder_chieftain_campaign_01		
wh_main_uniform_nor_marauder_chieftain_02	wh_nor_ch_marauder_chieftain_campaign_02	wh_nor_ch_marauder_chieftain_campaign_02	wh_nor_ch_marauder_chieftain_campaign_02		
wh_main_uniform_nor_marauder_chieftain_03	wh_nor_ch_marauder_chieftain_campaign_03	wh_nor_ch_marauder_chieftain_campaign_03	wh_nor_ch_marauder_chieftain_campaign_03		
wh_main_uniform_nor_marauder_chieftain_04	wh_nor_ch_marauder_chieftain_campaign_04	wh_nor_ch_marauder_chieftain_campaign_04	wh_nor_ch_marauder_chieftain_campaign_04		
wh_main_uniform_teb_captain	wh_emp_ch_captains_campaign_01	wh_emp_ch_captains_campaign_01	wh_emp_ch_captains_campaign_01		
wh_main_uniform_teb_general	wh_teb_ch_general	wh_teb_ch_general	wh_teb_ch_general		
wh_main_uniform_vmp_banshee_01	wh_vmp_ch_banshee_campaign_01	wh_vmp_ch_banshee_campaign_01	wh_vmp_ch_banshee_campaign_01		
wh_main_uniform_vmp_banshee_02	wh_vmp_ch_banshee_campaign_02	wh_vmp_ch_banshee_campaign_02	wh_vmp_ch_banshee_campaign_02		
wh_main_uniform_vmp_banshee_03	wh_vmp_ch_banshee_campaign_03	wh_vmp_ch_banshee_campaign_03	wh_vmp_ch_banshee_campaign_03		
wh_main_uniform_vmp_heinrich_kemmler	wh_vmp_ch_heinrich	wh_vmp_ch_heinrich	wh_vmp_ch_heinrich		
wh_main_uniform_vmp_lord_01	wh_vmp_ch_vampire_lords_campaign_01	wh_vmp_ch_vampire_lords_campaign_01	wh_vmp_ch_vampire_lords_campaign_01		
wh_main_uniform_vmp_lord_02	wh_vmp_ch_vampire_lords_campaign_02	wh_vmp_ch_vampire_lords_campaign_02	wh_vmp_ch_vampire_lords_campaign_02		
wh_main_uniform_vmp_lord_03	wh_vmp_ch_vampire_lords_campaign_03	wh_vmp_ch_vampire_lords_campaign_03	wh_vmp_ch_vampire_lords_campaign_03		
wh_main_uniform_vmp_lord_04	wh_vmp_ch_vampire_lords_campaign_04	wh_vmp_ch_vampire_lords_campaign_04	wh_vmp_ch_vampire_lords_campaign_04		
wh_main_uniform_vmp_lord_05	wh_vmp_ch_vampire_lords_campaign_05	wh_vmp_ch_vampire_lords_campaign_05	wh_vmp_ch_vampire_lords_campaign_05		
wh_main_uniform_vmp_mannfred_von_carstein	wh_vmp_ch_mannfred	wh_vmp_ch_mannfred	wh_vmp_ch_mannfred		
wh_main_uniform_vmp_master_necromancer_01	wh_vmp_ch_master_necromancer_campaign_01	wh_vmp_ch_master_necromancer_campaign_01	wh_vmp_ch_master_necromancer_campaign_01		
wh_main_uniform_vmp_master_necromancer_02	wh_vmp_ch_master_necromancer_campaign_02	wh_vmp_ch_master_necromancer_campaign_02	wh_vmp_ch_master_necromancer_campaign_02		
wh_main_uniform_vmp_master_necromancer_03	wh_vmp_ch_master_necromancer_campaign_03	wh_vmp_ch_master_necromancer_campaign_03	wh_vmp_ch_master_necromancer_campaign_03		
wh_main_uniform_vmp_master_necromancer_04	wh_vmp_ch_master_necromancer_campaign_04	wh_vmp_ch_master_necromancer_campaign_04	wh_vmp_ch_master_necromancer_campaign_04		
wh_main_uniform_vmp_necromancer_01	wh_vmp_ch_necromancer_campaign_01	wh_vmp_ch_necromancer_campaign_01	wh_vmp_ch_necromancer_campaign_01		
wh_main_uniform_vmp_necromancer_02	wh_vmp_ch_necromancer_campaign_02	wh_vmp_ch_necromancer_campaign_02	wh_vmp_ch_necromancer_campaign_02		
wh_main_uniform_vmp_necromancer_03	wh_vmp_ch_necromancer_campaign_03	wh_vmp_ch_necromancer_campaign_03	wh_vmp_ch_necromancer_campaign_03		
wh_main_uniform_vmp_vampire_01	wh_vmp_ch_vampire_female_campaign_01	wh_vmp_ch_vampire_female_campaign_01	wh_vmp_ch_vampire_female_campaign_01		
wh_main_uniform_vmp_vampire_02	wh_vmp_ch_vampire_female_campaign_02	wh_vmp_ch_vampire_female_campaign_02	wh_vmp_ch_vampire_female_campaign_02		
wh_main_uniform_vmp_vampire_03	wh_vmp_ch_vampire_female_campaign_03	wh_vmp_ch_vampire_female_campaign_03	wh_vmp_ch_vampire_female_campaign_03		
wh_main_uniform_vmp_wight_king_01	wh_vmp_ch_wight_king_campaign_01	wh_vmp_ch_wight_king_campaign_01	wh_vmp_ch_wight_king_campaign_01		
wh_main_uniform_vmp_wight_king_02	wh_vmp_ch_wight_king_campaign_02	wh_vmp_ch_wight_king_campaign_02	wh_vmp_ch_wight_king_campaign_02		
wh_main_uniform_vmp_wight_king_03	wh_vmp_ch_wight_king_campaign_03	wh_vmp_ch_wight_king_campaign_03	wh_vmp_ch_wight_king_campaign_03		
wh_main_uniform_vmp_wight_king_04	wh_vmp_ch_wight_king_campaign_04	wh_vmp_ch_wight_king_campaign_04	wh_vmp_ch_wight_king_campaign_04		
wh_main_uniform_vmp_wight_king_campaign_03	wh_vmp_ch_wight_king_campaign_03	wh_vmp_ch_wight_king_campaign_03	wh_vmp_ch_wight_king_campaign_03		
wh_pro01_uniform_dwf_grombrindal	wh_pro01_dwf_ch_grombrindal	wh_pro01_dwf_ch_grombrindal	wh_pro01_dwf_ch_grombrindal		
wh_pro02_uniform_vmp_isabella	wh_pro02_vmp_ch_isabella	wh_pro02_vmp_ch_isabella	wh_pro02_vmp_ch_isabella		
