key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
wh3_main_tze_placement_tower_1_blue_bolt	axe	small_arm_flaming		none	1	low	200	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh3_tze_horror_blue_fire_bolt_tower		wh3_tower_generic_arrow_magical	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_placement_tower_2_blue_bolt_upgraded	axe	small_arm_flaming		none	1	low	200	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh3_tze_horror_blue_fire_bolt_tower		wh3_tower_generic_arrow_magical	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_placement_tower_3_pink_bolt	axe	small_arm_flaming	wh3_main_tze_tower_explosion_pink_bolt	none	1	low	200	35	88	67.0000	10.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh3_tze_horror_pink_fire_bolt_tower		wh3_tower_generic_arrow_magical	1.0000	false		-1.0000	1	0.0000	200.0000			1.0000	true	true	false	45	high	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_placement_tower_4_iridescent_bolt	axe	small_arm_flaming	wh3_main_tze_tower_explosion_iridescent_bolt	none	1	low	200	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh3_tze_horror_iridescent_fire_bolt_tower		wh3_tower_generic_arrow_magical	1.0000	false		-1.0000	1	0.0000	200.0000			1.0000	true	true	false	45	very_high_low_entity	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_settlement_tower_1_blue_bolt	axe	small_arm_flaming		none	1	low	350	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh3_tze_horror_blue_fire_bolt_tower		wh3_tower_generic_arrow_magical	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_settlement_tower_2_blue_bolt_upgraded	axe	small_arm_flaming		none	1	low	350	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh3_tze_horror_blue_fire_bolt_tower		wh3_tower_generic_arrow_magical	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_settlement_tower_3_pink_bolt	axe	small_arm_flaming	wh3_main_tze_tower_explosion_pink_bolt	none	1	low	350	35	88	67.0000	10.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh3_tze_horror_pink_fire_bolt_tower		wh3_tower_generic_arrow_magical	1.0000	false		-1.0000	1	0.0000	200.0000			1.0000	true	true	false	45	high	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_settlement_tower_4_iridescent_bolt	axe	small_arm_flaming	wh3_main_tze_tower_explosion_iridescent_bolt	none	1	low	350	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh3_tze_horror_iridescent_fire_bolt_tower		wh3_tower_generic_arrow_magical	1.0000	false		-1.0000	1	0.0000	200.0000			1.0000	true	true	false	45	very_high_low_entity	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_soul_grinder_bolt	artillery	artillery_default		shell_spin	1	low	250	10	88	75.0000	10.0000	0.0000	24	96	false	false	0.2500	12.0000	200.0000	0.5000	0	40	wh3_main_tze_soul_grinder_bolt		wh3_main_tze_soul_grinder_bolt	0.2500	false		4.0000	1	0.0000	10.0000	homing_strong_magical_fast		0.0000	true	true	true	45	low_magic	-1	false	false	false	true	5	false	false	true	true	1.2500		false	0.0000	0.4000		placeholder
wh3_main_tze_survival_tower_1_blue_bolt	axe	small_arm_flaming		none	1	low	250	15	88	67.0000	25.0000	1.0000	15	35	false	false	0.1000	4.0000	250.0000	5.0000	0	0	wh3_tze_horror_blue_fire_bolt_tower		wh3_tower_generic_arrow_magical	-1.0000	false		7.0000	5	0.5000	1.0000			1.0000	true	true	false	45	very_low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_survival_tower_2_blue_bolt_upgraded	axe	small_arm_flaming		none	1	low	250	15	88	67.0000	20.0000	1.0000	25	50	false	false	0.1000	4.0000	250.0000	5.0000	0	0	wh3_tze_horror_blue_fire_bolt_tower		wh3_tower_generic_arrow_magical	-1.0000	false		7.0000	5	0.5000	1.0000			1.0000	true	true	false	45	very_low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_survival_tower_3_pink_bolt	axe	small_arm_flaming		none	1	low	250	15	88	67.0000	15.0000	1.0000	20	45	false	false	0.1000	4.0000	250.0000	15.0000	0	0	wh3_tze_horror_pink_fire_bolt_tower		wh3_tower_generic_arrow_magical	-1.0000	false		7.0000	4	0.5000	1.0000			1.0000	true	true	false	45	very_low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_tze_survival_tower_4_iridescent_bolt	axe	small_arm_flaming		none	1	low	250	15	88	67.0000	10.0000	1.0000	15	45	false	false	0.1000	4.0000	250.0000	15.0000	0	0	wh3_tze_horror_iridescent_fire_bolt_tower		wh3_tower_generic_arrow_magical	-1.0000	false		7.0000	4	0.5000	1.0000			1.0000	true	true	false	45	very_low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_unit_abilities_elemental_breath	misc	artillery_default	wh3_main_unit_abilities_elemental_breath_explosion	none	1	low	90	0	88	54.0000	60.0000	0.0000	48	72	false	false	1.0000	6.0000	80.0000	12.0000	0	0	wh3_main_ksl_elemental_breath		wh3_main_kis_abilities_elemental_breath	2.0000	true	wh_dlc08_unit_contact_frostbite	3.0000	1	0.0000	1.0000			0.0000	true	true	true	45	high_magic	100	false	true	false	true	7	false	false	true	true	1.0000		false	0.7000	0.4000		placeholder
wh3_main_unit_abilities_sky_junk_bomb	misc	artillery_explosive	wh3_main_unit_abilities_sky_junk_bomb	none	1	low	10	0	5	-1.0000	5.0000	0.0000	0	0	false	true	0.3000	27.0000	2.0000	6.0000	0	0	wh_main_unit_abilities_gyrobomber_bomb		wh3_main_unit_abilities_sky_junk_bomb	1.2000	true		-1.0000	1	0.0000	10.0000			0.0000	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	1.0000		false	-1.0000	0.4000		placeholder
wh3_main_vmp_placement_tower_1_bones	misc	small_arm_default		axe_spin	1	low	200	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_vmp_bones_tower		wh_vmp_tower_bones	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_placement_tower_2_bones_improved	misc	small_arm_default		axe_spin	1	low	200	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_vmp_bones_tower_improved		wh_vmp_tower_bones	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_placement_tower_3_caged_bats	artillery	artillery_default	wh3_main_vmp_tower_explosion_caged_bats	grenade_spin	1	low	200	35	88	67.0000	10.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_vmp_caged_bats_tower		wh_vmp_tower_caged_bats	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	high	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_placement_tower_4_corpse_ball	artillery	artillery_explosive	wh3_main_vmp_tower_explosion_corpse_ball	grenade_spin	1	low	200	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_vmp_corpse_ball_tower		wh_vmp_tower_corpse_ball	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_settlement_tower_1_bones	misc	small_arm_default		axe_spin	1	low	350	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_vmp_bones_tower		wh_vmp_tower_bones	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_settlement_tower_2_bones_improved	misc	small_arm_default		axe_spin	1	low	350	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_vmp_bones_tower_improved		wh_vmp_tower_bones	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_settlement_tower_3_caged_bats	artillery	artillery_default	wh3_main_vmp_tower_explosion_caged_bats	grenade_spin	1	low	350	35	88	67.0000	10.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_vmp_caged_bats_tower		wh_vmp_tower_caged_bats	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	high	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_settlement_tower_4_corpse_ball	artillery	artillery_explosive	wh3_main_vmp_tower_explosion_corpse_ball	grenade_spin	1	low	350	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_vmp_corpse_ball_tower		wh_vmp_tower_corpse_ball	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_survival_tower_1_bones	misc	small_arm_default		axe_spin	1	low	250	15	88	67.0000	25.0000	1.0000	50	20	false	false	0.1000	4.0000	250.0000	5.0000	0	0	wh_vmp_bones_tower		wh_vmp_tower_bones	-1.0000	false		-1.0000	5	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_survival_tower_2_bones_improved	misc	small_arm_default		axe_spin	1	low	250	15	88	67.0000	20.0000	1.0000	60	30	false	false	0.1000	4.0000	250.0000	5.0000	0	0	wh_vmp_bones_tower_improved		wh_vmp_tower_bones	-1.0000	false		-1.0000	5	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_survival_tower_3_caged_bats	artillery	artillery_default	wh3_main_vmp_tower_explosion_caged_bats	grenade_spin	1	low	250	15	88	67.0000	15.0000	0.0000	105	45	false	false	0.1000	4.0000	250.0000	15.0000	0	0	wh_vmp_caged_bats_tower		wh_vmp_tower_caged_bats	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_vmp_survival_tower_4_corpse_ball	artillery	artillery_explosive	wh3_main_vmp_tower_explosion_corpse_ball	grenade_spin	1	low	250	15	88	67.0000	10.0000	0.0000	85	40	false	false	0.1000	4.0000	250.0000	15.0000	0	0	wh_vmp_corpse_ball_tower		wh_vmp_tower_corpse_ball	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_weapon_abilities_bolt_storm	artillery	artillery_canister		none	12	low	250	0	45	68.0000	10.0000	3.5000	9	24	false	false	0.1000	12.0000	275.0000	15.0000	33	0	wh3_main_cth_celestial_guard_crossbow_bolt		wh3_main_weapon_abilities_nuku_chos_crossbow	0.3000	true		-1.0000	1	0.0000	13.0000			0.0000	false	true	true	45	medium	700	false	false	false	false	1	false	false	false	true	1.0000		false	0.6000	0.4000		placeholder
wh3_main_weapon_abilities_godkiller_pistol	musket	artillery_default		none	1	low	100	0	88	110.0000	90.0000	0.0000	495	855	false	false	1.0000	8.0000	70.0000	1.0000	0	0	wh3_main_weapon_abilities_godkiller_pistol		wh3_main_abilities_Godkiller_Pistol	1.0000	true		-1.0000	1	0.0000	25.0000			0.0000	true	true	true	45	medium_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.4000	0.4000		placeholder
wh3_main_weapon_abilities_siegebreaker	misc	artillery_explosive	wh3_main_weapon_abilities_siegebreaker_explosion	none	1	low	10	0	5	100.0000	5.0000	0.0000	100	100	false	true	0.3000	27.0000	1.0000	1.0000	0	0	wh2_main_army_abilities_vauls_hammer			5.0000	true		-1.0000	1	0.0000	10.0000			0.0000	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	100.0000		false	0.0000	0.4000		placeholder
wh3_main_weapon_abilities_thundermace	artillery	artillery_explosive	wh3_main_weapon_abilities_thundermace	none	1	low	200	0	50	120.0000	30.0000	0.0000	0	224	false	false	1.5000	1.0000	250.0000	1.0000	0	0	wh_main_lord_abilities_lord_of_the_storm			1.5000	true		0.8000	1	0.0000	100.0000			0.0000	true	true	true	45	high_magic	-1	false	false	false	false	1	false	false	true	true	1.0000		true	0.0000	0.4000		placeholder
wh3_main_wef_placement_tower_1_arrow	arrow	small_arm_default		none	1	dual_low_fixed	200	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_dlc05_wef_glade_guard_arrow		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_placement_tower_2_arrow_hagbane	arrow	small_arm_default		none	1	dual_low_fixed	200	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_dlc05_wef_hagbane_arrow		wh3_tower_generic_arrow_magical	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_placement_tower_3_arrow_starfire	arrow	small_arm_flaming	wh3_main_wef_tower_explosion_arrow_starfire	none	1	dual_low_fixed	200	35	88	67.0000	10.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_dlc05_wef_starfire_arrow		wh3_tower_generic_arrow_magical	1.0000	false		-1.0000	1	0.0000	200.0000			1.0000	false	true	false	45	very_high_low_entity	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_placement_tower_4_arrow_swiftshiver	arrow	small_arm_default	wh3_main_wef_tower_explosion_arrow_arrow_swiftshiver	none	1	dual_low_fixed	200	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_dlc05_wef_swiftshiver_arrow		wh3_tower_generic_arrow_magical	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	true	true	false	45	very_high_low_entity	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_settlement_tower_1_arrow	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_dlc05_wef_glade_guard_arrow		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_settlement_tower_2_arrow_hagbane	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_dlc05_wef_hagbane_arrow		wh3_tower_generic_arrow_magical	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_settlement_tower_3_arrow_starfire	arrow	small_arm_flaming	wh3_main_wef_tower_explosion_arrow_starfire	none	1	dual_low_fixed	350	35	88	67.0000	10.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_dlc05_wef_starfire_arrow		wh3_tower_generic_arrow_magical	1.0000	false		-1.0000	1	0.0000	200.0000			1.0000	false	true	false	45	very_high_low_entity	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_settlement_tower_4_arrow_swiftshiver	arrow	small_arm_default	wh3_main_wef_tower_explosion_arrow_arrow_swiftshiver	none	1	dual_low_fixed	350	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_dlc05_wef_swiftshiver_arrow		wh3_tower_generic_arrow_magical	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	true	true	false	45	very_high_low_entity	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_survival_tower_1_arrow	arrow	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0000	25.0000	1.0000	50	20	false	false	0.1000	4.0000	250.0000	5.0000	0	0	wh_dlc05_wef_glade_guard_arrow		wh3_tower_generic_arrow	-1.0000	false		-1.0000	5	0.5000	3.0000			0.0000	false	true	false	45	very_low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_survival_tower_2_arrow_hagbane	arrow	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0000	20.0000	1.0000	60	30	false	false	0.1000	4.0000	250.0000	5.0000	0	0	wh_dlc05_wef_hagbane_arrow		wh3_tower_generic_arrow_magical	-1.0000	false	wh_main_unit_contact_poison	-1.0000	5	0.5000	3.0000			0.0000	true	true	false	45	very_low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_survival_tower_3_arrow_starfire	arrow	small_arm_flaming		none	1	dual_low_fixed	250	15	88	67.0000	15.0000	1.0000	55	70	false	false	0.1000	4.0000	250.0000	15.0000	0	0	wh_dlc05_wef_starfire_arrow		wh3_tower_generic_arrow_magical	-1.0000	false		-1.0000	4	0.5000	4.0000			1.0000	false	true	false	35	very_low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_wef_survival_tower_4_arrow_swiftshiver	arrow	small_arm_default		none	2	dual_low_fixed	250	15	88	67.0000	10.0000	1.0000	105	45	false	false	0.1000	4.0000	250.0000	15.0000	0	0	wh_dlc05_wef_swiftshiver_arrow		wh3_tower_generic_arrow_magical	-1.0000	false		-1.0000	2	0.5000	3.0000			0.0000	true	true	false	45	very_low	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_nur_plague_drones_deaths_head	arrow	small_arm_default		grenade_spin	1	dual_low_fixed	70	0	88	42.0000	10.0000	0.0000	30	60	false	false	0.2000	8.0000	50.0000	2.0000	0	0	wh3_main_nur_deaths_head		wh3_main_nur_plague_drone_spit	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	15.0000			0.0000	true	true	true	55	very_low	-1	false	false	false	false	1	false	false	false	true	0.2500		false	1.0000	0.4000		placeholder
wh3_nur_plague_drones_deaths_head_ror	arrow	small_arm_default	wh3_dlc25_nur_plague_drones_deaths_head_explosion_ror	grenade_spin	1	dual_low_fixed	70	0	88	42.0000	10.0000	0.0000	30	60	false	false	0.2000	6.0000	50.0000	2.0000	0	0	wh3_main_nur_deaths_head		wh3_main_nur_plague_drone_spit	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	15.0000			0.0000	true	true	true	55	very_low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	1.0000	0.4000		placeholder
wh3_nur_plague_drones_deaths_head_ror_cluster	arrow	small_arm_default	wh3_dlc25_nur_plague_drones_deaths_head_cluster_explosion_ror	grenade_spin	1	dual_low_fixed	8	0	88	9.0000	10.0000	0.0000	30	60	false	false	0.2000	6.0000	50.0000	2.0000	0	0	wh3_nur_plague_drones_deaths_head_ror_cluster		wh3_dlc25_plague_drone_ror_cluster	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	15.0000			0.0000	true	true	true	55	very_low	-1	false	true	false	false	1	false	false	false	true	1.0000		false	1.0000	0.4000		placeholder
wh3_nur_plaguebearers_deaths_head	grenade	small_arm_default		grenade_spin	1	dual_low_fixed	70	0	88	42.0000	10.0000	0.0000	9	21	false	false	0.2000	8.0000	50.0000	2.0000	0	0	wh3_main_nur_deaths_head		wh3_main_nur_exalted_plaguebearer_throw	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	15.0000			0.0000	true	true	true	55	very_low	-1	false	false	false	false	1	false	false	false	true	3.0000		false	1.0000	0.4000		placeholder
wh3_ogr_gnoblar_throwing_dagger	axe	small_arm_default		axe_spin	1	dual_low_fixed	70	0	88	32.0000	10.0000	0.0000	10	2	false	false	0.1000	8.0000	40.0000	2.7000	0	0	wh3_main_ogr_gnoblar_throwing_dagger		wh3_throwing_knife	-1.0000	false		-1.0000	1	0.0000	2.0000			0.0000	false	true	true	50	low	200	false	false	false	false	1	false	false	false	true	0.5000		false	1.3000	0.4000		placeholder
wh3_ogr_gnoblar_throwing_dagger_ror	axe	small_arm_default		axe_spin	1	dual_low_fixed	70	0	88	32.0000	10.0000	0.0000	10	2	false	false	0.1000	8.0000	40.0000	2.7000	0	0	wh3_main_ogr_gnoblar_throwing_dagger		wh3_throwing_knife	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	2.0000			0.0000	false	true	true	50	low	200	false	false	false	false	1	false	false	false	true	0.5000		false	1.3000	0.4000		placeholder
