effect	bonus_value_id	unit_ability
wh_dlc05_effect_ability_cooldown_awakening_of_the_wood	recharge_mod	wh_dlc05_spell_life_awakening_of_the_wood
wh_dlc05_effect_ability_cooldown_earth_blood_branchwraith	recharge_mod	wh_dlc05_spell_life_earth_blood_branchwraith
wh_dlc05_effect_ability_cooldown_earth_blood	recharge_mod	wh_dlc05_spell_life_earth_blood
wh_dlc05_effect_ability_cooldown_enfeebling_foe	recharge_mod	wh_dlc05_spell_shadow_the_enfeebling_foe
wh_dlc05_effect_ability_cooldown_flesh_to_stone	recharge_mod	wh_dlc05_spell_life_flesh_to_stone
wh_dlc05_effect_ability_cooldown_melkoths_mystifying_miasma_branchwraith	recharge_mod	wh_dlc05_spell_shadow_melkoths_mystifying_miasma_branchwraith
wh_dlc05_effect_ability_cooldown_melkoths_mystifying_miasma	recharge_mod	wh_dlc05_spell_shadow_melkoths_mystifying_miasma
wh_dlc05_effect_ability_cooldown_okkams_mindrazor	recharge_mod	wh_dlc05_spell_shadow_okkams_mindrazor
wh_dlc05_effect_ability_cooldown_penumbral_pendulum_branchwraith	recharge_mod	wh_dlc05_spell_shadow_the_penumbral_pendulum_branchwraith
wh_dlc05_effect_ability_cooldown_penumbral_pendulum	recharge_mod	wh_dlc05_spell_shadow_the_penumbral_pendulum
wh_dlc05_effect_ability_cooldown_pit_of_shades	recharge_mod	wh_dlc05_spell_shadow_pit_of_shades
wh_dlc05_effect_ability_cooldown_regrowth	recharge_mod	wh_dlc05_spell_life_regrowth
wh_dlc05_effect_ability_cooldown_shield_of_thorns_branchwraith	recharge_mod	wh_dlc05_spell_life_shield_of_thorns_branchwraith
wh_dlc05_effect_ability_cooldown_shield_of_thorns	recharge_mod	wh_dlc05_spell_life_shield_of_thorns
wh_dlc05_effect_ability_cooldown_the_dwellers_below	recharge_mod	wh_dlc05_spell_life_the_dwellers_below
wh_dlc05_effect_ability_cooldown_the_withering_branchwraith	recharge_mod	wh_dlc05_spell_shadow_the_withering_branchwraith
wh_dlc05_effect_ability_cooldown_the_withering	recharge_mod	wh_dlc05_spell_shadow_the_withering
wh_dlc05_effect_ability_disable_call_of_the_woods	disable	wh_dlc05_lord_passive_call_of_the_woods
wh_dlc05_effect_ability_disable_spirit_essence_of_chaos_hidden	disable	wh_dlc05_lord_abilities_spirit_essence_of_chaos
wh_dlc05_effect_ability_disable_the_eye_of_kurnous	disable	wh_dlc05_lord_passive_the_eye_of_kurnous
wh_dlc05_effect_ability_enable_arrow_of_kurnous	enable	wh_dlc05_hero_abilities_arrow_of_kurnous
wh_dlc05_effect_ability_enable_aura_of_transmutation	enable	wh_dlc05_quest_passive_aura_of_transmutation
wh_dlc05_effect_ability_enable_awakening_of_the_wood_branchwraith	enable	wh_dlc05_spell_life_awakening_the_wood_branchwraith
wh_dlc05_effect_ability_enable_awakening_of_the_wood	enable	wh_dlc05_spell_life_awakening_of_the_wood
wh_dlc05_effect_ability_enable_blessed_by_the_mage_queen	enable	wh_dlc05_quest_passive_blessed_by_the_mage_queen
wh_dlc05_effect_ability_enable_cloak_of_isha	enable	wh_dlc05_item_passive_cloak_of_isha
wh_dlc05_effect_ability_enable_corruptor_of_the_shadowgave	enable	wh_dlc05_quest_passive_corruptor_of_the_shadowgave
wh_dlc05_effect_ability_enable_daiths_sword	enable	wh_dlc05_weapon_abilities_daiths_sword
wh_dlc05_effect_ability_enable_earth_blood_branchwraith	enable	wh_dlc05_spell_life_earth_blood_branchwraith
wh_dlc05_effect_ability_enable_earth_blood	enable	wh_dlc05_spell_life_earth_blood
wh_dlc05_effect_ability_enable_enfeebling_foe	enable	wh_dlc05_spell_shadow_the_enfeebling_foe
wh_dlc05_effect_ability_enable_flesh_to_stone	enable	wh_dlc05_spell_life_flesh_to_stone
wh_dlc05_effect_ability_enable_gift_of_slaanesh	enable	wh_dlc05_quest_passive_gift_of_slaanesh
wh_dlc05_effect_ability_enable_hail_of_doom_arrow	enable	wh_dlc05_item_abilities_hail_of_doom_arrow
wh_dlc05_effect_ability_enable_hawks_talon	enable	wh_dlc05_weapon_abilities_hawks_talon
wh_dlc05_effect_ability_enable_horn_of_the_wild_hunt	enable	wh_dlc05_item_abilities_horn_of_the_wild_hunt
wh_dlc05_effect_ability_enable_hounds_of_orion	enable	wh_dlc05_lord_ablities_grey_wolves
wh_dlc05_effect_ability_enable_life_bloom	enable	wh_dlc05_lore_passive_life_bloom
wh_dlc05_effect_ability_enable_melkoths_mystifying_miasma_branchwraith	enable	wh_dlc05_spell_shadow_melkoths_mystifying_miasma_branchwraith
wh_dlc05_effect_ability_enable_melkoths_mystifying_miasma	enable	wh_dlc05_spell_shadow_melkoths_mystifying_miasma
wh_dlc05_effect_ability_enable_okkams_mindrazor	enable	wh_dlc05_spell_shadow_okkams_mindrazor
wh_dlc05_effect_ability_enable_passive_melee_aura_1	enable	wh_dlc05_lord_passive_call_of_the_woods
wh_dlc05_effect_ability_enable_passive_melee_aura_2	enable	wh_dlc05_lord_passive_howl_of_the_forest
wh_dlc05_effect_ability_enable_passive_ranged_aura_1	enable	wh_dlc05_lord_passive_the_eye_of_kurnous
wh_dlc05_effect_ability_enable_passive_ranged_aura_2	enable	wh_dlc05_lord_passive_sight_beyond_sight
wh_dlc05_effect_ability_enable_penumbral_pendulum_branchwraith	enable	wh_dlc05_spell_shadow_the_penumbral_pendulum_branchwraith
wh_dlc05_effect_ability_enable_penumbral_pendulum	enable	wh_dlc05_spell_shadow_the_penumbral_pendulum
wh_dlc05_effect_ability_enable_pit_of_shades	enable	wh_dlc05_spell_shadow_pit_of_shades
wh_dlc05_effect_ability_enable_pray_of_anna_raema	enable	wh_dlc05_character_abilities_prey_of_anath_raema
wh_dlc05_effect_ability_enable_regrowth	enable	wh_dlc05_spell_life_regrowth
wh_dlc05_effect_ability_enable_shield_of_thorns_branchwraith	enable	wh_dlc05_spell_life_shield_of_thorns_branchwraith
wh_dlc05_effect_ability_enable_shield_of_thorns	enable	wh_dlc05_spell_life_shield_of_thorns
wh_dlc05_effect_ability_enable_smoke_and_mirrors	enable	wh_dlc05_lore_passive_smoke_and_mirrors
wh_dlc05_effect_ability_enable_spear_of_kurnous	enable	wh_dlc05_weapon_abilities_spear_of_kurnous
wh_dlc05_effect_ability_enable_spirit_essence_of_eternal_chaos_hidden	enable	wh_dlc05_lord_abilities_spirit_essence_of_eternal_chaos
wh_dlc05_effect_ability_enable_stave_of_ruinous_corruption	enable	wh_dlc05_weapon_abilities_stave_of_ruinous_corruption
wh_dlc05_effect_ability_enable_the_banner_of_the_eternal_queen	enable	wh_dlc05_banner_passive_banner_of_the_eternal_queen
wh_dlc05_effect_ability_enable_the_banner_of_the_hunter_king	enable	wh_dlc05_banner_passive_banner_of_the_hunter_king
wh_dlc05_effect_ability_enable_the_bow_of_loren	enable	wh_dlc05_weapon_abilities_the_bow_of_loren
wh_dlc05_effect_ability_enable_the_dwellers_below	enable	wh_dlc05_spell_life_the_dwellers_below
wh_dlc05_effect_ability_enable_the_middenland_runefang	enable	wh_dlc03_weapon_passive_the_middenland_runefang
wh_dlc05_effect_ability_enable_the_withering_branchwraith	enable	wh_dlc05_spell_shadow_the_withering_branchwraith
wh_dlc05_effect_ability_enable_the_withering	enable	wh_dlc05_spell_shadow_the_withering
wh_dlc06_effect_ability_enable_ability_spite_of_da_bad_moon	enable	wh_dlc06_lord_abilities_spite_of_da_bad_moon
wh_dlc06_effect_ability_enable_bonewood_staff	enable	wh_dlc06_weapon_passive_bonewood_staff
wh_dlc06_effect_ability_enable_bound_vindictive_glare	enable	wh_dlc06_spell_bound_vindictive_glare
wh_dlc06_effect_ability_enable_hammer_of_angrund	enable	wh_dlc06_weapon_passive_hammer_of_angrund
wh_dlc06_effect_ability_enable_hearth_and_home	enable	wh_dlc06_rune_passive_rune_of_hearth_and_home
wh_dlc06_effect_ability_enable_master_rune_of_negation	enable	wh_dlc06_rune_abilities_master_rune_of_negation
wh_dlc06_effect_ability_enable_master_rune_of_oath_and_steel	enable_overchage	wh_main_rune_abilities_rune_of_oath_and_steel
wh_dlc06_effect_ability_enable_master_rune_of_oath_and_steel	enable	wh_main_rune_abilities_rune_of_oath_and_steel
wh_dlc06_effect_ability_enable_master_rune_of_wrath_&_ruin	enable_overchage	wh_main_rune_abilities_rune_of_wrath_and_ruin
wh_dlc06_effect_ability_enable_master_rune_of_wrath_&_ruin	enable	wh_main_rune_abilities_rune_of_wrath_and_ruin
wh_dlc06_effect_ability_enable_might_oathstone	enable	wh_dlc06_lord_abilities_mighty_oath_stone
wh_dlc06_effect_ability_enable_skarsniks_prodder	enable	wh_dlc06_weapon_abilities_skarsniks_prodder
wh_dlc06_effect_ability_enable_squiggly_beast	enable	wh_dlc06_item_passive_squiggly_beast
wh_dlc07_effect_ability_cooldown_lions_shield	recharge_mod	wh_dlc07_lord_abilities_lions_shield
wh_dlc07_effect_ability_cooldown_lore_of_life	recharge_mod	wh_dlc05_spell_life_awakening_of_the_wood
wh_dlc07_effect_ability_cooldown_lore_of_life	recharge_mod	wh_dlc05_spell_life_earth_blood
wh_dlc07_effect_ability_cooldown_lore_of_life	recharge_mod	wh_dlc05_spell_life_flesh_to_stone
wh_dlc07_effect_ability_cooldown_lore_of_life	recharge_mod	wh_dlc05_spell_life_regrowth
wh_dlc07_effect_ability_cooldown_lore_of_life	recharge_mod	wh_dlc05_spell_life_shield_of_thorns
wh_dlc07_effect_ability_cooldown_lore_of_life	recharge_mod	wh_dlc05_spell_life_the_dwellers_below
wh_dlc07_effect_ability_cooldown_rally_stand_your_ground	recharge_mod	wh_main_character_abilities_rally
wh_dlc07_effect_ability_cooldown_rally_stand_your_ground	recharge_mod	wh_main_character_abilities_stand_your_ground
wh_dlc07_effect_ability_enable_lions_shield	enable	wh_dlc07_lord_abilities_lions_shield
wh_dlc07_effect_ability_enable_the_chalice_of_potions	enable	wh_dlc07_item_abilities_chalice_of_potions
wh_dlc07_effect_ability_enable_wrath_of_manann	enable	wh_dlc07_item_abilities_wrath_of_manann
wh_dlc08_effect_ability_disable_deathblow	disable	wh_main_lord_passive_deathblow
wh_dlc08_effect_ability_disable_rage	disable	wh_dlc08_lord_passive_rage
wh_dlc08_effect_ability_disable_twisted_flesh_iii_hidden	disable	wh_dlc08_hero_passive_twisted_flesh_iii
wh_dlc08_effect_ability_disable_vicious_assault_i_hidden	disable	wh_dlc08_hero_passive_vicious_assault_i
wh_dlc08_effect_ability_disable_vicious_assault_ii_hidden	disable	wh_dlc08_hero_passive_vicious_assault_ii
wh_dlc08_effect_ability_disable_vicious_assault_iii_hidden	disable	wh_dlc08_hero_passive_vicious_assault_iii
wh_dlc08_effect_ability_enable_ancient_frost_wyrm_scale	enable	wh_dlc08_item_abilities_ancient_frost_wyrm_scale
wh_dlc08_effect_ability_enable_arachnarok_eggs	enable	wh_dlc08_item_abilities_arachnarok_eggs
wh_dlc08_effect_ability_enable_aspect_of_the_dreadknight_arzik	enable	wh_dlc08_spell_death_aspect_of_the_dreadknight_arzik
wh_dlc08_effect_ability_enable_berserk	enable	wh_dlc08_unit_passive_berserk
wh_dlc08_effect_ability_enable_copious_vomit	enable	wh_dlc08_lord_abilities_copious_vomit
wh_dlc08_effect_ability_enable_daring_deathblow	enable	wh_dlc08_lord_passive_daring_deathblow
wh_dlc08_effect_ability_enable_determined_deathblow	enable	wh_dlc08_lord_passive_determined_deathblow
wh_dlc08_effect_ability_enable_doom_and_darkness_bound	enable	wh_dlc08_spell_bound_death_doom_and_darkness
wh_dlc08_effect_ability_enable_favoured_by_the_god	enable	wh_dlc08_quest_passive_favoured_by_the_god
wh_dlc08_effect_ability_enable_fight_or_die	enable	wh_dlc08_lord_abilities_fight_or_die
wh_dlc08_effect_ability_enable_final_transmutation_arzik	enable	wh_dlc08_spell_metal_final_transmutation_arzik
wh_dlc08_effect_ability_enable_flaming_axe_of_cormac	enable	wh_dlc08_weapon_passive_flaming_axe_of_cormac
wh_dlc08_effect_ability_enable_flock_of_doom	enable	wh_dlc08_spell_bound_flock_of_doom
wh_dlc08_effect_ability_enable_frenzied_assault	enable	wh_dlc08_hero_passive_frenzied_assault
wh_dlc08_effect_ability_enable_frenzy	enable	wh_main_unit_passive_frenzy
wh_dlc08_effect_ability_enable_gehennas_golden_hounds_arzik	enable	wh_dlc08_spell_metal_gehennas_golden_hounds_arzik
wh_dlc08_effect_ability_enable_great_horn_of_dragon_ogre	enable	wh_dlc08_item_abilities_great_horn_of_dragon_ogre
wh_dlc08_effect_ability_enable_greater_arcane_conduit	enable	wh2_main_character_passive_grand_arcane_conduit
wh_dlc08_effect_ability_enable_hunter_of_champions	enable	wh_dlc08_character_abilities_hunter_of_champions
wh_dlc08_effect_ability_enable_krell_0	disable	wh_pro03_lord_abilities_lord_of_undeath
wh_dlc08_effect_ability_enable_krell_0	enable	wh_pro03_lord_abilities_lord_of_undeath_0
wh_dlc08_effect_ability_enable_krell_1	disable	wh_pro03_lord_abilities_lord_of_undeath_0
wh_dlc08_effect_ability_enable_krell_1	enable	wh_pro03_lord_abilities_lord_of_undeath_1
wh_dlc08_effect_ability_enable_krell_2	disable	wh_pro03_lord_abilities_lord_of_undeath_1
wh_dlc08_effect_ability_enable_krell_2	enable	wh_pro03_lord_abilities_lord_of_undeath_2
wh_dlc08_effect_ability_enable_krell_3	disable	wh_pro03_lord_abilities_lord_of_undeath_2
wh_dlc08_effect_ability_enable_krell_3	enable	wh_pro03_lord_abilities_lord_of_undeath_3
wh_dlc08_effect_ability_enable_krell_4	disable	wh_pro03_lord_abilities_lord_of_undeath_3
wh_dlc08_effect_ability_enable_krell_4	enable	wh_pro03_lord_abilities_lord_of_undeath_4
wh_dlc08_effect_ability_enable_krell	enable	wh_pro03_lord_abilities_lord_of_undeath
wh_dlc08_effect_ability_enable_maternal_instinct	enable	wh_dlc06_unit_abilities_maternal_instinct
wh_dlc08_effect_ability_enable_rage	enable	wh_dlc08_lord_passive_rage
wh_dlc08_effect_ability_enable_ruinous_flesh	enable	wh_dlc08_hero_passive_ruinous_flesh
wh_dlc08_effect_ability_enable_seafang	enable	wh_dlc08_lord_abilities_seafang
wh_dlc08_effect_ability_enable_searing_doom_arzik	enable	wh_dlc08_spell_metal_searing_doom_arzik
wh_dlc08_effect_ability_enable_seduction_of_the_serpent	enable	wh_dlc08_lord_abilities_seduction_of_the_serpent
wh_dlc08_effect_ability_enable_soulblight_arzik	enable	wh_dlc08_spell_death_soulblight_arzik
wh_dlc08_effect_ability_enable_stinky_giant_club	enable	wh_dlc08_weapon_abilities_stinky_giant_club
wh_dlc08_effect_ability_enable_sword_of_torgald	enable	wh_dlc08_weapon_abilities_sword_of_torgald
wh_dlc08_effect_ability_enable_terrorgheist_skull	enable	wh_dlc08_item_abilities_terrorgheist_skull
wh_dlc08_effect_ability_enable_the_dwellers_below	enable	wh_dlc08_spell_bound_the_dwellers_below
wh_dlc08_effect_ability_enable_the_fate_of_bjuna_arzik	enable	wh_dlc08_spell_death_the_fate_of_bjuna_arzik
wh_dlc08_effect_ability_enable_twisted_flesh_i	enable	wh_dlc08_hero_passive_twisted_flesh_i
wh_dlc08_effect_ability_enable_twisted_flesh_ii	enable	wh_dlc08_hero_passive_twisted_flesh_ii
wh_dlc08_effect_ability_enable_twisted_flesh_iii	enable	wh_dlc08_hero_passive_twisted_flesh_iii
wh_dlc08_effect_ability_enable_vial_of_troll_blood	enable	wh_dlc08_item_abilities_vial_of_troll_blood
wh_dlc08_effect_ability_enable_vicious_assault_i	enable	wh_dlc08_hero_passive_vicious_assault_i
wh_dlc08_effect_ability_enable_vicious_assault_ii	enable	wh_dlc08_hero_passive_vicious_assault_ii
wh_dlc08_effect_ability_enable_vicious_assault_iii	enable	wh_dlc08_hero_passive_vicious_assault_iii
wh_dlc08_effect_ability_enable_wintertooth_crown	enable	wh_dlc08_item_abilities_the_wintertooth_crown
wh_dlc10_effect_ability_enable_entangle	enable	wh2_dlc10_character_abilities_entangle
wh_dlc14_effect_ability_enable_from_the_shadows	enable	wh2_dlc14_character_abilities_from_the_shadows
wh_dlc15_effect_magic_beasts_enable_transformation_of_kadon	enable	wh2_dlc15_spell_beasts_transformation_of_kadon
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_bladewind
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_bladewind_upgraded
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_chillwind
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_chillwind_upgraded
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_doombolt
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_doombolt_upgraded
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_power_of_darkness
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_soul_stealer
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_word_of_pain
wh_dlc16_effect_battle_magic_lore_of_dark_magic_cooldown_rate	recharge_mod	wh2_main_spell_dark_magic_word_of_pain_upgraded
wh_dlc17_effect_ability_enable_krell_baseline	enable	wh_pro03_lord_abilities_lord_of_undeath_3
wh_main_effect_ability_cooldown_aspect_of_the_dreadknight	recharge_mod	wh_main_spell_death_aspect_of_the_dreadknight
wh_main_effect_ability_cooldown_banishment	recharge_mod	wh_main_spell_light_banishment
wh_main_effect_ability_cooldown_bironas_timewarp	recharge_mod	wh_main_spell_light_bironas_timewarp
wh_main_effect_ability_cooldown_brain_bursta	recharge_mod	wh_main_spell_big_waaagh_brain_bursta
wh_main_effect_ability_cooldown_cascading_fire_cloak	recharge_mod	wh_main_spell_fire_cascading_fire_cloak
wh_main_effect_ability_cooldown_chain_lightning	recharge_mod	wh_main_spell_heavens_chain_lightning
wh_main_effect_ability_cooldown_comet_of_casandora	recharge_mod	wh_main_spell_heavens_comet_of_casandora
wh_main_effect_ability_cooldown_curse_of_da_bad_moon	recharge_mod	wh_main_spell_lil_waaagh_curse_of_da_bad_moon
wh_main_effect_ability_cooldown_curse_of_the_midnight_wind	recharge_mod	wh_main_spell_heavens_curse_of_the_midnight_wind
wh_main_effect_ability_cooldown_curse_of_years	recharge_mod	wh_main_spell_vampires_curse_of_years
wh_main_effect_ability_cooldown_doom_and_darkness	recharge_mod	wh_main_spell_death_doom_and_darkness
wh_main_effect_ability_cooldown_eadbutt	recharge_mod	wh_main_spell_big_waaagh_eadbutt
wh_main_effect_ability_cooldown_ere_we_go	recharge_mod	wh_main_spell_big_waaagh_ere_we_go
wh_main_effect_ability_cooldown_final_transmutation	recharge_mod	wh_main_spell_metal_final_transmutation
wh_main_effect_ability_cooldown_fireball	recharge_mod	wh_main_spell_fire_fireball
wh_main_effect_ability_cooldown_fists_of_gork	recharge_mod	wh_main_spell_big_waaagh_fists_of_gork
wh_main_effect_ability_cooldown_flame_storm	recharge_mod	wh_main_spell_fire_flame_storm
wh_main_effect_ability_cooldown_flaming_sword_of_rhuin	recharge_mod	wh_main_spell_fire_flaming_sword_of_rhuin
wh_main_effect_ability_cooldown_foot_of_gork	recharge_mod	wh_main_spell_big_waaagh_foot_of_gork
wh_main_effect_ability_cooldown_gaze_of_mork	recharge_mod	wh_main_spell_big_waaagh_gaze_of_mork
wh_main_effect_ability_cooldown_gaze_of_nagash	recharge_mod	wh_main_spell_vampires_gaze_of_nagash
wh_main_effect_ability_cooldown_gehennas_golden_hounds	recharge_mod	wh_main_spell_metal_gehennas_golden_hounds
wh_main_effect_ability_cooldown_get_back_ere	recharge_mod	wh_main_character_abilities_get_back_ere
wh_main_effect_ability_cooldown_glittering_robe	recharge_mod	wh_main_spell_metal_glittering_robe
wh_main_effect_ability_cooldown_gorkll_fix_it	recharge_mod	wh_main_spell_lil_waaagh_gorkll_fix_it
wh_main_effect_ability_cooldown_harmonic_convergence	recharge_mod	wh_main_spell_heavens_harmonic_convergence
wh_main_effect_ability_cooldown_invocation_of_nehek	recharge_mod	wh_main_spell_vampires_invocation_of_nehek
wh_main_effect_ability_cooldown_itchy_nuisance	recharge_mod	wh_main_spell_lil_waaagh_itchy_nuisance
wh_main_effect_ability_cooldown_light_of_battle	recharge_mod	wh_main_spell_light_light_of_battle
wh_main_effect_ability_cooldown_lil_waaagh	recharge_mod	wh_main_spell_lil_waaagh_curse_of_da_bad_moon
wh_main_effect_ability_cooldown_lil_waaagh	recharge_mod	wh_main_spell_lil_waaagh_gorkll_fix_it
wh_main_effect_ability_cooldown_lil_waaagh	recharge_mod	wh_main_spell_lil_waaagh_itchy_nuisance
wh_main_effect_ability_cooldown_lil_waaagh	recharge_mod	wh_main_spell_lil_waaagh_night_shroud
wh_main_effect_ability_cooldown_lil_waaagh	recharge_mod	wh_main_spell_lil_waaagh_sneaky_stabbin
wh_main_effect_ability_cooldown_lil_waaagh	recharge_mod	wh_main_spell_lil_waaagh_vindictive_glare
