member	context	culture
wh3_main_event_feed_spawnable_force_spawned_from_parent_disciple_army	ORIGINATOR	wh3_main_sla_slaanesh
wh3_main_feature_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_feature_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_feature_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_feature_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_feature_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_feature_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_feature_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_feature_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_gotrek_felix_marker_available_cultures_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_gotrek_felix_marker_available_cultures_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_gotrek_felix_marker_available_cultures_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_gotrek_felix_marker_available_cultures_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_gotrek_felix_marker_available_cultures_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_ksl_devotion_factor_fighting_chaos_beastmen	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_beastmen	ORIGINATOR	wh_dlc03_bst_beastmen
wh3_main_ksl_devotion_factor_fighting_chaos_chaos_dwarfs	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_chaos_dwarfs	ORIGINATOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_dae_daemons	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_dae_daemons	ORIGINATOR	wh3_main_dae_daemons
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_kho_khorne	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_kho_khorne	ORIGINATOR	wh3_main_kho_khorne
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_nur_nurgle	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_nur_nurgle	ORIGINATOR	wh3_main_nur_nurgle
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_argfluxs_pyrocasters	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_doombreeds_followers	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_legion_of_gorehath	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_scaberaxs_gluttons	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_scriveners_of_fate	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_shadow_legion	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_the_baleful_princes_muses	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_the_bloody_harvest	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_the_challenge_stone_pact	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_the_convent	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_the_fluxion_host	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_the_glothal_brood	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_the_pleasure_tide	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_rogue_the_putrid_swarm	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_sla_slaanesh	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_sla_slaanesh	ORIGINATOR	wh3_main_sla_slaanesh
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_tze_tzeentch	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_daemons_of_chaos_wh3_main_tze_tzeentch	ORIGINATOR	wh3_main_tze_tzeentch
wh3_main_ksl_devotion_factor_fighting_chaos_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_kislev	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_norsca	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_norsca	ORIGINATOR	wh_dlc08_nor_norsca
wh3_main_ksl_devotion_factor_fighting_chaos_norsca_wh3_main_rogue_kurgan_warband	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_warriors_of_chaos	ACTOR	wh3_main_ksl_kislev
wh3_main_ksl_devotion_factor_fighting_chaos_warriors_of_chaos	ORIGINATOR	wh_main_chs_chaos
wh3_main_ogr_meat	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_pro_captive_option_enslave_kislev	ACTOR	wh_dlc08_nor_norsca
wh3_main_pro_captive_option_enslave_kislev	ORIGINATOR	wh3_main_pro_ksl_kislev
wh3_main_pro_captive_option_kill_kislev	ORIGINATOR	wh3_main_pro_ksl_kislev
wh3_main_pro_captive_option_release_kislev	ORIGINATOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_all_failure_critical_hinder_army_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_all_failure_critical_hinder_character_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_all_failure_critical_hinder_province_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_all_failure_hinder_army_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_all_failure_hinder_character_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_all_failure_hinder_province_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_all_hinder_character_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_all_success_critical_hinder_character_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_champion_hinder_army_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_champion_hinder_settlement_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_champion_hinder_settlement_plague_priest_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_dignitary_hinder_army_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_dignitary_hinder_settlement_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_engineer_hinder_settlement_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_hinder_settlement_gain_influence_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_agent_action_spy_hinder_army_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_cult_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_cult_kislev_battle_attack_outcome_defeat	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_cult_kislev_battle_attack_outcome_draw	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_event_feed_cult_kislev_battle_attack_outcome_victory	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_pro_feature_kislev	ACTOR	wh3_main_pro_ksl_kislev
wh3_main_stance_csc_cathay	ORIGINATOR	wh3_main_cth_cathay
wh3_main_stance_csc_ogre_kingdoms	ORIGINATOR	wh3_main_ogr_ogre_kingdoms
wh3_main_winds_of_magic_daemons_high	ACTOR	wh3_main_dae_daemons
wh3_main_winds_of_magic_daemons_low_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_winds_of_magic_daemons_low_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_winds_of_magic_daemons_low_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_winds_of_magic_daemons_low_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_winds_of_magic_daemons_low_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_winds_of_magic_khorne_high	ACTOR	wh3_main_kho_khorne
wh3_main_winds_of_magic_low_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_winds_of_magic_low_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_winds_of_magic_low_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_winds_of_magic_low_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_winds_of_magic_low_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_winds_of_magic_low_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_winds_of_magic_low_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_winds_of_magic_low_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_winds_of_magic_low_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_winds_of_magic_low_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_winds_of_magic_low_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_winds_of_magic_low_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_winds_of_magic_low_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_winds_of_magic_low_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_winds_of_magic_low_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_winds_of_magic_low_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_winds_of_magic_low_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_winds_of_magic_low_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_winds_of_magic_low_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_winds_of_magic_nurgle_high	ACTOR	wh3_main_nur_nurgle
wh3_main_winds_of_magic_slaanesh_high	ACTOR	wh3_main_sla_slaanesh
wh3_main_winds_of_magic_tzeentch_high	ACTOR	wh3_main_tze_tzeentch
wh3_stance_csc_daemons	ORIGINATOR	wh3_main_dae_daemons
wh3_stance_csc_khorne	ORIGINATOR	wh3_main_kho_khorne
wh3_stance_csc_kislev	ORIGINATOR	wh3_main_ksl_kislev
wh3_stance_csc_kislev_pro	ORIGINATOR	wh3_main_pro_ksl_kislev
wh3_stance_csc_nurgle	ORIGINATOR	wh3_main_nur_nurgle
wh3_stance_csc_slaanesh	ORIGINATOR	wh3_main_sla_slaanesh
wh3_stance_csc_tzeentch	ORIGINATOR	wh3_main_tze_tzeentch
wh_beastmen_morale_high	ACTOR	wh_dlc03_bst_beastmen
wh_beastmen_morale_low	ACTOR	wh_dlc03_bst_beastmen
wh_beastmen_morale_mid	ACTOR	wh_dlc03_bst_beastmen
wh_beastmen_morale_very_low	ACTOR	wh_dlc03_bst_beastmen
wh_captive_option_enslave_chaos_chaos_to_chaos	ACTOR	wh_main_chs_chaos
wh_captive_option_enslave_chaos_chaos_to_chaos	ORIGINATOR	wh_main_chs_chaos
wh_captive_option_enslave_chaos_chaos_to_norsca	ACTOR	wh_dlc08_nor_norsca
wh_captive_option_enslave_chaos_chaos_to_norsca	ORIGINATOR	wh_main_chs_chaos
wh_captive_option_enslave_chaos_norsca_to_chaos	ACTOR	wh_main_chs_chaos
wh_captive_option_enslave_chaos_norsca_to_chaos	ORIGINATOR	wh_dlc08_nor_norsca
wh_captive_option_enslave_chaos_norsca_to_norsca	ACTOR	wh_dlc08_nor_norsca
wh_captive_option_enslave_chaos_norsca_to_norsca	ORIGINATOR	wh_dlc08_nor_norsca
wh_captive_option_enslave_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh_captive_option_enslave_dwarfs	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_enslave_greenskins	ORIGINATOR	wh_main_grn_greenskins
wh_captive_option_enslave_humans_brt	ACTOR	wh_main_brt_bretonnia
wh_captive_option_enslave_humans_brt	ORIGINATOR	wh_main_brt_bretonnia
wh_captive_option_enslave_humans_brt_emp	ACTOR	wh_main_emp_empire
wh_captive_option_enslave_humans_brt_emp	ORIGINATOR	wh_main_brt_bretonnia
wh_captive_option_enslave_humans_emp_to_cth	ACTOR	wh3_main_cth_cathay
wh_captive_option_enslave_humans_emp_to_cth	ORIGINATOR	wh_main_emp_empire
wh_captive_option_enslave_humans_emp_to_emp	ACTOR	wh_main_emp_empire
wh_captive_option_enslave_humans_emp_to_emp	ORIGINATOR	wh_main_emp_empire
wh_captive_option_enslave_humans_emp_to_ksl	ACTOR	wh3_main_ksl_kislev
wh_captive_option_enslave_humans_emp_to_ksl	ORIGINATOR	wh_main_emp_empire
wh_captive_option_enslave_vampire_counts	ORIGINATOR	wh_main_vmp_vampire_counts
wh_captive_option_kill_chaos_wh_dlc08_nor_norsca	ORIGINATOR	wh_dlc08_nor_norsca
wh_captive_option_kill_chaos_wh_main_chs_chaos	ORIGINATOR	wh_main_chs_chaos
wh_captive_option_kill_dwarfs_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_captive_option_kill_dwarfs_beastmen	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_kill_dwarfs_chaos	ACTOR	wh_main_chs_chaos
wh_captive_option_kill_dwarfs_chaos	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_kill_dwarfs_dark_elves	ACTOR	wh2_main_def_dark_elves
wh_captive_option_kill_dwarfs_dark_elves	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_kill_dwarfs_greenskins	ACTOR	wh_main_grn_greenskins
wh_captive_option_kill_dwarfs_greenskins	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_kill_dwarfs_norsca	ACTOR	wh_dlc08_nor_norsca
wh_captive_option_kill_dwarfs_norsca	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_kill_dwarfs_skaven	ACTOR	wh2_main_skv_skaven
wh_captive_option_kill_dwarfs_skaven	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_kill_dwarfs_vcoast	ACTOR	wh2_dlc11_cst_vampire_coast
wh_captive_option_kill_dwarfs_vcoast	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_kill_dwarfs_vcounts	ACTOR	wh_main_vmp_vampire_counts
wh_captive_option_kill_dwarfs_vcounts	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_kill_greenskins	ORIGINATOR	wh_main_grn_greenskins
wh_captive_option_kill_humans_brt	ORIGINATOR	wh_main_brt_bretonnia
wh_captive_option_kill_humans_cth	ORIGINATOR	wh3_main_cth_cathay
wh_captive_option_kill_humans_emp	ORIGINATOR	wh_main_emp_empire
wh_captive_option_kill_humans_ksl	ORIGINATOR	wh3_main_ksl_kislev
wh_captive_option_kill_vampire_counts	ORIGINATOR	wh_main_vmp_vampire_counts
wh_captive_option_release_chaos_wh_dlc08_nor_norsca	ORIGINATOR	wh_dlc08_nor_norsca
wh_captive_option_release_chaos_wh_main_chs_chaos	ORIGINATOR	wh_main_chs_chaos
wh_captive_option_release_dwarfs	ORIGINATOR	wh_main_dwf_dwarfs
wh_captive_option_release_greenskins	ORIGINATOR	wh_main_grn_greenskins
wh_captive_option_release_humans_brt	ORIGINATOR	wh_main_brt_bretonnia
wh_captive_option_release_humans_cth	ORIGINATOR	wh3_main_cth_cathay
wh_captive_option_release_humans_emp	ORIGINATOR	wh_main_emp_empire
wh_captive_option_release_humans_ksl	ORIGINATOR	wh3_main_ksl_kislev
wh_captive_option_release_vampire_counts	ORIGINATOR	wh_main_vmp_vampire_counts
wh_dlc03_captive_option_enslave_beastmen	ORIGINATOR	wh_dlc03_bst_beastmen
wh_dlc03_captive_option_kill_beastmen	ORIGINATOR	wh_dlc03_bst_beastmen
wh_dlc03_captive_option_release_beastmen	ORIGINATOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_all_failure_critical_hinder_army_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_all_failure_critical_hinder_character_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_all_failure_critical_hinder_province_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_all_failure_hinder_army_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_all_failure_hinder_character_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_all_failure_hinder_province_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_all_hinder_character_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_all_success_critical_hinder_character_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_champion_hinder_army_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_champion_hinder_settlement_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_champion_hinder_settlement_plague_priest_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_dignitary_hinder_army_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_dignitary_hinder_settlement_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_engineer_hinder_settlement_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_hinder_settlement_gain_influence_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_spy_hinder_army_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_spy_hinder_settlement_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_agent_action_wizard_hinder_army_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_cult_beastmen_attrition_low_morale	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_event_feed_cult_beastmen_attrition_very_low_morale	ACTOR	wh_dlc03_bst_beastmen
wh_dlc03_feed_cult_character_dies_battle_beastmen	ORIGINATOR	wh_dlc03_bst_beastmen
wh_dlc03_settlement_abandonment_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh_dlc05_captive_option_enslave_wood_elves	ORIGINATOR	wh_dlc05_wef_wood_elves
wh_dlc05_captive_option_kill_wood_elves	ORIGINATOR	wh_dlc05_wef_wood_elves
wh_dlc05_captive_option_release_wood_elves	ORIGINATOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_all_failure_critical_hinder_army_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_all_failure_critical_hinder_character_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_all_failure_critical_hinder_province_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_all_failure_hinder_army_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_all_failure_hinder_character_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_all_failure_hinder_province_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_all_hinder_character_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_all_success_critical_hinder_character_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_champion_hinder_army_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_champion_hinder_settlement_plague_priest_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_champion_hinder_settlement_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_dignitary_hinder_army_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_dignitary_hinder_settlement_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_engineer_hinder_settlement_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_hinder_settlement_gain_influence_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_spy_hinder_army_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_spy_hinder_settlement_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_agent_action_wizard_hinder_army_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_cult_character_dies_battle_wood_elves	ORIGINATOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_cult_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_cult_wood_elves_battle_attack_outcome_defeat	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_cult_wood_elves_battle_attack_outcome_draw	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_event_feed_cult_wood_elves_battle_attack_outcome_victory	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_stance_csc_woodelves	ORIGINATOR	wh_dlc05_wef_wood_elves
wh_dlc05_wood_elves_food_-10_-20	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_wood_elves_food_-20_-100	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc05_wood_elves_food_0_-10	ACTOR	wh_dlc05_wef_wood_elves
wh_dlc07_event_feed_agent_action_champion_hinder_settlement_plague_priest_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_all_failure_critical_hinder_army_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_all_failure_critical_hinder_character_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_all_failure_critical_hinder_province_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_all_failure_hinder_army_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_all_failure_hinder_character_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_all_failure_hinder_province_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_all_hinder_character_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_all_success_critical_hinder_character_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_champion_hinder_army_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_champion_hinder_settlement_bretonnia	ACTOR	wh_main_brt_bretonnia
wh_dlc07_feed_agent_action_dignitary_hinder_army_bretonnia	ACTOR	wh_main_brt_bretonnia
