member	pooled_resource
wh3_main_corruption_vampiric_21-30_no_culture	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh2_dlc09_tmb_followers_of_nagash	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh2_dlc15_grn_bonerattlaz	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh2_main_def_dark_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh2_main_hef_high_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh2_main_lzd_lizardmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh2_main_rogue	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh2_main_skv_skaven	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh3_main_cth_cathay	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh3_main_dae_daemons	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh3_main_kho_khorne	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh3_main_ksl_kislev	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh3_main_nur_nurgle	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh3_main_sla_slaanesh	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh3_main_tze_tzeentch	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh_dlc03_bst_beastmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh_dlc05_wef_wood_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh_dlc08_nor_norsca	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh_main_brt_bretonnia	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh_main_chs_chaos	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh_main_dwf_dwarfs	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh_main_emp_empire	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh_main_grn_greenskins	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_21-30_wh_main_vmp_vampire_counts	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_no_culture	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh2_dlc09_tmb_followers_of_nagash	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh2_dlc15_grn_bonerattlaz	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh2_main_def_dark_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh2_main_hef_high_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh2_main_lzd_lizardmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh2_main_rogue	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh2_main_skv_skaven	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh3_main_cth_cathay	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh3_main_dae_daemons	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh3_main_kho_khorne	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh3_main_ksl_kislev	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh3_main_nur_nurgle	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh3_main_sla_slaanesh	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh3_main_tze_tzeentch	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh_dlc03_bst_beastmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh_dlc05_wef_wood_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh_dlc08_nor_norsca	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh_main_brt_bretonnia	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh_main_chs_chaos	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh_main_dwf_dwarfs	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh_main_emp_empire	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh_main_grn_greenskins	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_31-40_wh_main_vmp_vampire_counts	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_no_culture	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh2_dlc09_tmb_followers_of_nagash	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh2_dlc15_grn_bonerattlaz	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh2_main_def_dark_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh2_main_hef_high_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh2_main_lzd_lizardmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh2_main_rogue	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh2_main_skv_skaven	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh3_main_cth_cathay	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh3_main_dae_daemons	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh3_main_kho_khorne	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh3_main_ksl_kislev	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh3_main_nur_nurgle	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh3_main_sla_slaanesh	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh3_main_tze_tzeentch	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh_dlc03_bst_beastmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh_dlc05_wef_wood_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh_dlc08_nor_norsca	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh_main_brt_bretonnia	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh_main_chs_chaos	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh_main_dwf_dwarfs	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh_main_emp_empire	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh_main_grn_greenskins	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_41-50_wh_main_vmp_vampire_counts	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_no_culture	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh2_dlc09_tmb_followers_of_nagash	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh2_dlc15_grn_bonerattlaz	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh2_main_def_dark_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh2_main_hef_high_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh2_main_lzd_lizardmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh2_main_rogue	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh2_main_skv_skaven	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh3_main_cth_cathay	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh3_main_dae_daemons	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh3_main_kho_khorne	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh3_main_ksl_kislev	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh3_main_nur_nurgle	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh3_main_sla_slaanesh	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh3_main_tze_tzeentch	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh_dlc03_bst_beastmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh_dlc05_wef_wood_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh_dlc08_nor_norsca	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh_main_brt_bretonnia	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh_main_chs_chaos	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh_main_dwf_dwarfs	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh_main_emp_empire	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh_main_grn_greenskins	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_51-60_wh_main_vmp_vampire_counts	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_no_culture	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh2_dlc09_tmb_followers_of_nagash	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh2_dlc15_grn_bonerattlaz	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh2_main_def_dark_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh2_main_hef_high_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh2_main_lzd_lizardmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh2_main_rogue	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh2_main_skv_skaven	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh3_main_cth_cathay	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh3_main_dae_daemons	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh3_main_kho_khorne	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh3_main_ksl_kislev	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh3_main_nur_nurgle	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh3_main_sla_slaanesh	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh3_main_tze_tzeentch	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh_dlc03_bst_beastmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh_dlc05_wef_wood_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh_dlc08_nor_norsca	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh_main_brt_bretonnia	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh_main_chs_chaos	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh_main_dwf_dwarfs	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh_main_emp_empire	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh_main_grn_greenskins	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_61-70_wh_main_vmp_vampire_counts	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_no_culture	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh2_dlc09_tmb_followers_of_nagash	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh2_dlc15_grn_bonerattlaz	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh2_main_def_dark_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh2_main_hef_high_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh2_main_lzd_lizardmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh2_main_rogue	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh2_main_skv_skaven	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh3_main_cth_cathay	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh3_main_dae_daemons	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh3_main_kho_khorne	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh3_main_ksl_kislev	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh3_main_nur_nurgle	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh3_main_sla_slaanesh	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh3_main_tze_tzeentch	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh_dlc03_bst_beastmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh_dlc05_wef_wood_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh_dlc08_nor_norsca	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh_main_brt_bretonnia	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh_main_chs_chaos	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh_main_dwf_dwarfs	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh_main_emp_empire	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh_main_grn_greenskins	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_71-80_wh_main_vmp_vampire_counts	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_no_culture	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh2_dlc09_tmb_followers_of_nagash	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh2_dlc15_grn_bonerattlaz	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh2_main_def_dark_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh2_main_hef_high_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh2_main_lzd_lizardmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh2_main_rogue	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh2_main_skv_skaven	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh3_main_cth_cathay	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh3_main_dae_daemons	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh3_main_kho_khorne	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh3_main_ksl_kislev	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh3_main_nur_nurgle	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh3_main_sla_slaanesh	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh3_main_tze_tzeentch	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh_dlc03_bst_beastmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh_dlc05_wef_wood_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh_dlc08_nor_norsca	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh_main_brt_bretonnia	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh_main_chs_chaos	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh_main_dwf_dwarfs	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh_main_emp_empire	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh_main_grn_greenskins	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_81-90_wh_main_vmp_vampire_counts	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_no_culture	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh2_dlc09_tmb_followers_of_nagash	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh2_dlc15_grn_bonerattlaz	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh2_main_def_dark_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh2_main_hef_high_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh2_main_lzd_lizardmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh2_main_rogue	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh2_main_skv_skaven	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh3_main_cth_cathay	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh3_main_dae_daemons	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh3_main_kho_khorne	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh3_main_ksl_kislev	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh3_main_nur_nurgle	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh3_main_sla_slaanesh	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh3_main_tze_tzeentch	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh_dlc03_bst_beastmen	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh_dlc05_wef_wood_elves	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh_dlc08_nor_norsca	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh_main_brt_bretonnia	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh_main_chs_chaos	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh_main_dwf_dwarfs	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh_main_emp_empire	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh_main_grn_greenskins	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_91-100_wh_main_vmp_vampire_counts	wh3_main_corruption_vampiric
wh3_main_corruption_vampiric_none	wh3_main_corruption_vampiric
wh3_main_cth_harmony_harmony	wh3_dlc24_cth_province_harmony
wh3_main_cth_harmony_yang_1	wh3_dlc24_cth_province_harmony
wh3_main_cth_harmony_yang_2	wh3_dlc24_cth_province_harmony
wh3_main_cth_harmony_yang_3	wh3_dlc24_cth_province_harmony
wh3_main_cth_harmony_yin_1	wh3_dlc24_cth_province_harmony
wh3_main_cth_harmony_yin_2	wh3_dlc24_cth_province_harmony
wh3_main_cth_harmony_yin_3	wh3_dlc24_cth_province_harmony
wh3_main_def_pooled_resource_slaves_1	def_slaves
wh3_main_def_pooled_resource_slaves_2	def_slaves
wh3_main_def_pooled_resource_slaves_3	def_slaves
wh3_main_def_pooled_resource_slaves_4	def_slaves
wh3_main_def_pooled_resource_slaves_5	def_slaves
wh3_main_emp_volkmar_books_destroyed_1	wh3_main_emp_volkmar_books_destroyed
wh3_main_emp_volkmar_books_destroyed_2	wh3_main_emp_volkmar_books_destroyed
wh3_main_emp_volkmar_books_destroyed_3	wh3_main_emp_volkmar_books_destroyed
wh3_main_emp_volkmar_books_destroyed_4	wh3_main_emp_volkmar_books_destroyed
wh3_main_emp_volkmar_books_destroyed_5	wh3_main_emp_volkmar_books_destroyed
wh3_main_emp_volkmar_books_destroyed_6	wh3_main_emp_volkmar_books_destroyed
wh3_main_emp_volkmar_books_destroyed_7	wh3_main_emp_volkmar_books_destroyed
wh3_main_emp_volkmar_books_destroyed_8	wh3_main_emp_volkmar_books_destroyed
wh3_main_feature_volkmar	wh3_main_emp_volkmar_books_destroyed
wh3_main_ogr_meat_none	wh3_main_ogr_meat
wh3_main_pooled_resource_seductive_influence_effects_1	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_1_beastmen	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_1_chaos_norsca	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_1_chaos_warriors	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_2	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_2_beastmen	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_2_chaos_norsca	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_2_chaos_warriors	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_3	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_3_beastmen	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_3_chaos_norsca	wh3_main_sla_seductive_influence
wh3_main_pooled_resource_seductive_influence_effects_3_chaos_warriors	wh3_main_sla_seductive_influence
