entity_type	metadata_tag	vfx_filter	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	culling_distance_override	sound_event_campaign_stop	vocalisation_bank_split
wh3_dlc26_ogr_inf_eshin_maneater_ror	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Tense			200.0000		ogre_kingdoms
wh3_dlc26_ogr_inf_golgfags_maneaters	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Tense			200.0000		ogre_kingdoms
wh3_dlc26_ogr_ogre_paymaster_LH	Vocalisation_Ogre_Push_Pull	0	Play_Battle_Individual_Vocalisation_OGR_Ogre_Paymaster_tense			200.0000		ogre_kingdoms
wh3_main_ogr_maneater_base	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Tense			200.0000		nurgle
wh3_ogr_butcher_LH	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_Butcher_Push_Pull			200.0000		ogre_kingdoms
wh3_ogr_firebelly_LH	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_Firebelly_Push_Pull			200.0000		ogre_kingdoms
wh3_ogr_greasus_LORD	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_greasus_goldtooth_push_pull			200.0000		ogre_kingdoms
wh3_ogr_hunter_LH	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_Hunter_Push_Pull			200.0000		ogre_kingdoms
wh3_ogr_skrag_LORD	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_skrag_push_pull			200.0000		ogre_kingdoms
wh3_ogr_slaughtermaster_LORD	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_Slaughtermaster_Push_Pull			200.0000		ogre_kingdoms
wh3_ogr_tyrant_LORD	Vocalisation_Ogre_Push_Pull	0	Battle_Individual_Vocalisation_Tyrant_Push_Pull			200.0000		ogre_kingdoms
wh2_twa05_ogre_mercs	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Ogre_Mercenary_Release			200.0000		ogre_kingdoms
wh3_dlc25_nur_plagueogres	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Plagueogre_Idle_Melee_Swing			200.0000		nurgle
wh3_dlc25_nur_tamurkhan_LORD	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Tamurkhan_release		Campaign_Individual_Vocalisation_Tamurkhan_release	200.0000		nurgle
wh3_dlc26_ogr_bragg_the_gutsman_LH	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_OGR_Bragg_the_Gutsman_release		Campaign_Individual_Vocalisation_OGR_Bragg_the_Gutsman_release	200.0000		ogre_kingdoms
wh3_dlc26_ogr_bruiser_LH	Vocalisation_Ogre_Release	0	Play_Battle_Individual_Vocalisation_OGR_Ogre_Bruiser_release			200.0000		ogre_kingdoms
wh3_dlc26_ogr_golgfag_maneater_LORD	Vocalisation_Ogre_Release	0	Play_Battle_Individual_Vocalisation_OGR_Golgfag_Maneater_release		Play_Campaign_Individual_Vocalisation_OGR_Golgfag_Maneater_release	200.0000		ogre_kingdoms
wh3_dlc26_ogr_inf_eshin_maneater_ror	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Release			200.0000		ogre_kingdoms
wh3_dlc26_ogr_inf_golgfags_maneaters	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Release			200.0000		ogre_kingdoms
wh3_dlc26_ogr_ogre_paymaster_LH	Vocalisation_Ogre_Release	0	Play_Battle_Individual_Vocalisation_OGR_Ogre_Paymaster_release			200.0000		ogre_kingdoms
wh3_main_ogr_maneater_base	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Release			200.0000		ogre_kingdoms
wh3_ogr_butcher_LH	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Butcher_Release			200.0000		ogre_kingdoms
wh3_ogr_firebelly_LH	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Firebelly_Release			200.0000		ogre_kingdoms
wh3_ogr_greasus_LORD	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_greasus_goldtooth_release		Campaign_Individual_Vocalisation_Butcher_Release	200.0000		ogre_kingdoms
wh3_ogr_hunter_LH	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Hunter_Release			200.0000		ogre_kingdoms
wh3_ogr_skrag_LORD	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_skrag_release		Campaign_Individual_Vocalisation_skrag_release	200.0000		ogre_kingdoms
wh3_ogr_slaughtermaster_LORD	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Slaughtermaster_Release		Campaign_Individual_Vocalisation_Slaughtermaster_Release	200.0000		ogre_kingdoms
wh3_ogr_tyrant_LORD	Vocalisation_Ogre_Release	0	Battle_Individual_Vocalisation_Tyrant_Release		Campaign_Individual_Vocalisation_Tyrant_Release	200.0000		ogre_kingdoms
wh2_twa05_ogre_mercs	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Ogre_Mercenary_Roar			200.0000		ogre_kingdoms
wh3_dlc25_nur_plagueogres	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Plagueogre_Roar			200.0000		nurgle
wh3_dlc25_nur_tamurkhan_LORD	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Tamurkhan_roar		Campaign_Individual_Vocalisation_Tamurkhan_roar	200.0000		nurgle
wh3_dlc26_ogr_bragg_the_gutsman_LH	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_OGR_Bragg_the_Gutsman_roar			200.0000		ogre_kingdoms
wh3_dlc26_ogr_bruiser_LH	Vocalisation_Ogre_Roar	0	Play_Battle_Individual_Vocalisation_OGR_Ogre_Bruiser_roar			200.0000		ogre_kingdoms
wh3_dlc26_ogr_golgfag_maneater_LORD	Vocalisation_Ogre_Roar	0	Play_Battle_Individual_Vocalisation_OGR_Golgfag_Maneater_roar			200.0000		ogre_kingdoms
wh3_dlc26_ogr_inf_eshin_maneater_ror	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Roar			200.0000		ogre_kingdoms
wh3_dlc26_ogr_inf_golgfags_maneaters	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Roar			200.0000		ogre_kingdoms
wh3_dlc26_ogr_ogre_paymaster_LH	Vocalisation_Ogre_Roar	0	Play_Battle_Individual_Vocalisation_OGR_Ogre_Paymaster_roar			200.0000		ogre_kingdoms
wh3_main_ogr_maneater_base	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Roar			200.0000		ogre_kingdoms
wh3_ogr_butcher_LH	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Butcher_Roar			200.0000		ogre_kingdoms
wh3_ogr_firebelly_LH	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Firebelly_Roar			200.0000		ogre_kingdoms
wh3_ogr_greasus_LORD	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_greasus_goldtooth_roar			200.0000		ogre_kingdoms
wh3_ogr_hunter_LH	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Hunter_Roar			200.0000		ogre_kingdoms
wh3_ogr_skrag_LORD	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_skrag_roar			200.0000		ogre_kingdoms
wh3_ogr_slaughtermaster_LORD	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Slaughtermaster_Roar			200.0000		ogre_kingdoms
wh3_ogr_tyrant_LORD	Vocalisation_Ogre_Roar	0	Battle_Individual_Vocalisation_Tyrant_Roar		Campaign_Individual_Vocalisation_Tyrant_Roar	200.0000		ogre_kingdoms
wh2_twa05_ogre_mercs	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Ogre_Mercenary_Scream			200.0000		ogre_kingdoms
wh3_dlc25_nur_plagueogres	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Plagueogre_Scream			200.0000		nurgle
wh3_dlc25_nur_tamurkhan_LORD	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Tamurkhan_scream			200.0000		nurgle
wh3_dlc26_ogr_bragg_the_gutsman_LH	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_OGR_Bragg_the_Gutsman_scream			200.0000		ogre_kingdoms
wh3_dlc26_ogr_bruiser_LH	Vocalisation_Ogre_Scream	0	Play_Battle_Individual_Vocalisation_OGR_Ogre_Bruiser_scream			200.0000		ogre_kingdoms
wh3_dlc26_ogr_golgfag_maneater_LORD	Vocalisation_Ogre_Scream	0	Play_Battle_Individual_Vocalisation_OGR_Golgfag_Maneater_scream			200.0000		ogre_kingdoms
wh3_dlc26_ogr_inf_eshin_maneater_ror	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Scream			200.0000		ogre_kingdoms
wh3_dlc26_ogr_inf_golgfags_maneaters	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Scream			200.0000		ogre_kingdoms
wh3_dlc26_ogr_ogre_paymaster_LH	Vocalisation_Ogre_Scream	0	Play_Battle_Individual_Vocalisation_OGR_Ogre_Paymaster_scream			200.0000		ogre_kingdoms
wh3_main_ogr_maneater_base	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Scream			200.0000		ogre_kingdoms
wh3_ogr_butcher_LH	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Butcher_Scream			200.0000		ogre_kingdoms
wh3_ogr_firebelly_LH	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Firebelly_Scream			200.0000		ogre_kingdoms
wh3_ogr_greasus_LORD	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_greasus_goldtooth_scream		Campaign_Individual_Vocalisation_greasus_goldtooth_scream	200.0000		ogre_kingdoms
wh3_ogr_hunter_LH	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Hunter_Scream			200.0000		ogre_kingdoms
wh3_ogr_skrag_LORD	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_skrag_scream			200.0000		ogre_kingdoms
wh3_ogr_slaughtermaster_LORD	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Slaughtermaster_Scream			200.0000		ogre_kingdoms
wh3_ogr_tyrant_LORD	Vocalisation_Ogre_Scream	0	Battle_Individual_Vocalisation_Tyrant_Scream			200.0000		ogre_kingdoms
wh3_ogr_skrag_LORD	Vocalisation_Ogre_Skrag_Idle_Breath	0	Battle_Individual_Vocalisation_skrag_idle_breath		Campaign_Individual_Vocalisation_skrag_idle_breath	200.0000		ogre_kingdoms
wh3_dlc25_nur_tamurkhan_LORD	Vocalisation_Ogre_Tamurkhan_Idle_Grunt_Long	0	Battle_Individual_Vocalisation_Tamurkhan_idle_grunt_long		Campaign_Individual_Vocalisation_Tamurkhan_idle_grunt_long	200.0000		nurgle
wh3_dlc25_nur_tamurkhan_LORD	Vocalisation_Ogre_Tamurkhan_Idle_Grunt_Short	0	Battle_Individual_Vocalisation_Tamurkhan_idle_grunt_short			200.0000		nurgle
wh2_twa05_ogre_mercs	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Ogre_Mercenary_Tense			200.0000		ogre_kingdoms
wh3_dlc25_nur_plagueogres	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Plagueogre_Idle_Grunt			200.0000		nurgle
wh3_dlc25_nur_tamurkhan_LORD	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Tamurkhan_tense		Campaign_Individual_Vocalisation_Tamurkhan_tense	200.0000		nurgle
wh3_dlc26_ogr_bragg_the_gutsman_LH	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_OGR_Bragg_the_Gutsman_tense		Campaign_Individual_Vocalisation_OGR_Bragg_the_Gutsman_tense	200.0000		ogre_kingdoms
wh3_dlc26_ogr_bruiser_LH	Vocalisation_Ogre_Tense	0	Play_Battle_Individual_Vocalisation_OGR_Ogre_Bruiser_tense			200.0000		ogre_kingdoms
wh3_dlc26_ogr_golgfag_maneater_LORD	Vocalisation_Ogre_Tense	0	Play_Battle_Individual_Vocalisation_OGR_Golgfag_Maneater_tense			0.0000		
wh3_dlc26_ogr_inf_eshin_maneater_ror	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Tense			200.0000		ogre_kingdoms
wh3_dlc26_ogr_inf_golgfags_maneaters	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Tense			200.0000		ogre_kingdoms
wh3_dlc26_ogr_ogre_paymaster_LH	Vocalisation_Ogre_Tense	0	Play_Battle_Individual_Vocalisation_OGR_Ogre_Paymaster_tense		Play_Campaign_Individual_Vocalisation_OGR_Ogre_Paymaster_tense	200.0000		ogre_kingdoms
wh3_main_ogr_maneater_base	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Maneater_Ogre_Unit_Tense			200.0000		ogre_kingdoms
wh3_ogr_butcher_LH	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Butcher_Tense		Campaign_Individual_Vocalisation_Butcher_Tense	200.0000		ogre_kingdoms
wh3_ogr_firebelly_LH	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Firebelly_Tense			200.0000		ogre_kingdoms
wh3_ogr_greasus_LORD	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_greasus_goldtooth_tense			200.0000		ogre_kingdoms
wh3_ogr_hunter_LH	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Hunter_Tense			200.0000		ogre_kingdoms
wh3_ogr_skrag_LORD	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_skrag_tense		Campaign_Individual_Vocalisation_skrag_tense	200.0000		ogre_kingdoms
wh3_ogr_slaughtermaster_LORD	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Slaughtermaster_Tense		Campaign_Individual_Vocalisation_Slaughtermaster_Tense	200.0000		ogre_kingdoms
wh3_ogr_tyrant_LORD	Vocalisation_Ogre_Tense	0	Battle_Individual_Vocalisation_Tyrant_Tense			200.0000		ogre_kingdoms
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Chanting_Short	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_release			120.0000		greenskins
wh2_dlc15_Goblin_Black_Tooth	Vocalisation_Orc_Death	0	Battle_Individual_Vocalisation_Black_Tooth_Death			120.0000		greenskins
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Vocalisation_Orc_Death	0	Battle_Individual_Vocalisation_Gorbad_Ironclaw_death		Campaign_Individual_Vocalisation_Gorbad_Ironclaw_death	120.0000		greenskins
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Death	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_death		Campaign_Individual_Vocalisation_Savage_Orc_Great_Shaman_death	120.0000		greenskins
wh_orc_dlc15_blackorc_bigboss	Vocalisation_Orc_Death	0	Battle_Individual_Vocalisation_Black_Orc_Bigboss_Death		Campaign_Individual_Vocalisation_Black_Orc_Bigboss_Death	120.0000		greenskins
wh_orc_dlc15_blackorc_warboss	Vocalisation_Orc_Death	0	Battle_Individual_Vocalisation_Black_Orc_Warboss_Death			120.0000		greenskins
wh2_dlc15_Goblin_Black_Tooth	Vocalisation_Orc_Jump	0	Battle_Individual_Vocalisation_Black_Tooth_Jump			120.0000		greenskins
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Vocalisation_Orc_Jump	0	Battle_Individual_Vocalisation_Gorbad_Ironclaw_tense			120.0000		greenskins
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Jump	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_tense			120.0000		greenskins
wh_orc_dlc15_blackorc_bigboss	Vocalisation_Orc_Jump	0	Battle_Individual_Vocalisation_Black_Orc_Bigboss_Jump		Campaign_Individual_Vocalisation_Black_Orc_Bigboss_Jump	120.0000		greenskins
wh_orc_dlc15_blackorc_warboss	Vocalisation_Orc_Jump	0	Battle_Individual_Vocalisation_Black_Orc_Warboss_Jump			120.0000		greenskins
wh2_dlc15_Goblin_Black_Tooth	Vocalisation_Orc_Land	0	Battle_Individual_Vocalisation_Black_Tooth_Land			120.0000		greenskins
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Vocalisation_Orc_Land	0	Battle_Individual_Vocalisation_Gorbad_Ironclaw_release			120.0000		greenskins
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Land	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_release			120.0000		greenskins
wh_orc_dlc15_blackorc_bigboss	Vocalisation_Orc_Land	0	Battle_Individual_Vocalisation_Black_Orc_Bigboss_Land		Campaign_Individual_Vocalisation_Black_Orc_Bigboss_Land	120.0000		greenskins
wh_orc_dlc15_blackorc_warboss	Vocalisation_Orc_Land	0	Battle_Individual_Vocalisation_Black_Orc_Warboss_Land			120.0000		greenskins
wh2_dlc15_Goblin_Black_Tooth	Vocalisation_Orc_Matched_Scream	0	Battle_Individual_Vocalisation_Black_Tooth_Matched_Scream			120.0000		greenskins
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Vocalisation_Orc_Matched_Scream	0	Battle_Individual_Vocalisation_Gorbad_Ironclaw_scream			120.0000		greenskins
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Matched_Scream	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_pain			120.0000		greenskins
wh_orc_dlc15_blackorc_bigboss	Vocalisation_Orc_Matched_Scream	0	Battle_Individual_Vocalisation_Black_Orc_Bigboss_Matched_Scream		Campaign_Individual_Vocalisation_Black_Orc_Bigboss_Scream	120.0000		greenskins
wh_orc_dlc15_blackorc_warboss	Vocalisation_Orc_Matched_Scream	0	Battle_Individual_Vocalisation_Black_Orc_Warboss_Matched_Scream			120.0000		greenskins
wh2_dlc15_Goblin_Black_Tooth	Vocalisation_Orc_Melee_Swing	0	Battle_Individual_Vocalisation_Black_Tooth_Melee_Swing			120.0000		greenskins
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Vocalisation_Orc_Melee_Swing	0	Battle_Individual_Vocalisation_Gorbad_Ironclaw_melee_swing		Campaign_Individual_Vocalisation_Gorbad_Ironclaw_melee_swing	120.0000		greenskins
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Melee_Swing	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_melee_swing		Campaign_Individual_Vocalisation_Savage_Orc_Great_Shaman_melee_swing	120.0000		greenskins
wh_orc_LH	Vocalisation_Orc_Melee_Swing	0	Battle_Individual_Vocalisation_Orc_Melee_Swing_LH		Campaign_Individual_Vocalisation_Orc_Melee_Swing	120.0000		greenskins
wh_orc_LORD	Vocalisation_Orc_Melee_Swing	0	Battle_Individual_Vocalisation_Orc_Melee_Swing_LH		Campaign_Individual_Vocalisation_Orc_Melee_Swing	120.0000		greenskins
wh_orc_dlc15_blackorc_bigboss	Vocalisation_Orc_Melee_Swing	0	Battle_Individual_Vocalisation_Black_Orc_Bigboss_Melee_Swing		Campaign_Individual_Vocalisation_Black_Orc_Bigboss_Melee_Swing	120.0000		greenskins
wh_orc_dlc15_blackorc_warboss	Vocalisation_Orc_Melee_Swing	0	Battle_Individual_Vocalisation_Black_Orc_Warboss_Melee_Swing			120.0000		greenskins
wh2_dlc15_Goblin_Black_Tooth	Vocalisation_Orc_Pain	0	Battle_Individual_Vocalisation_Black_Tooth_Pain			120.0000		greenskins
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Vocalisation_Orc_Pain	0	Battle_Individual_Vocalisation_Gorbad_Ironclaw_pain		Campaign_Individual_Vocalisation_Gorbad_Ironclaw_pain	120.0000		greenskins
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Pain	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_pain		Campaign_Individual_Vocalisation_Savage_Orc_Great_Shaman_pain	120.0000		greenskins
wh_orc_dlc15_blackorc_bigboss	Vocalisation_Orc_Pain	0	Battle_Individual_Vocalisation_Black_Orc_Bigboss_Pain		Campaign_Individual_Vocalisation_Black_Orc_Bigboss_Pain	120.0000		greenskins
wh_orc_dlc15_blackorc_warboss	Vocalisation_Orc_Pain	0	Battle_Individual_Vocalisation_Black_Orc_Warboss_Pain			120.0000		greenskins
wh2_dlc15_Goblin_Black_Tooth	Vocalisation_Orc_Push_Pull	0	Battle_Individual_Vocalisation_Black_Tooth_Push_Pull			120.0000		greenskins
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Vocalisation_Orc_Push_Pull	0	Battle_Individual_Vocalisation_Gorbad_Ironclaw_tense			120.0000		greenskins
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Push_Pull	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_tense			120.0000		greenskins
wh_orc_dlc15_blackorc_bigboss	Vocalisation_Orc_Push_Pull	0	Battle_Individual_Vocalisation_Black_Orc_Bigboss_Push_Pull		Campaign_Individual_Vocalisation_Black_Orc_Bigboss_Push_Pull	120.0000		greenskins
wh_orc_dlc15_blackorc_warboss	Vocalisation_Orc_Push_Pull	0	Battle_Individual_Vocalisation_Black_Orc_Warboss_Push_Pull			120.0000		greenskins
wh2_dlc15_Goblin_Black_Tooth	Vocalisation_Orc_Roar	0	Battle_Individual_Vocalisation_Black_Tooth_Roar			120.0000		greenskins
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Vocalisation_Orc_Roar	0	Battle_Individual_Vocalisation_Gorbad_Ironclaw_roar		Campaign_Individual_Vocalisation_Gorbad_Ironclaw_roar	120.0000		greenskins
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Roar	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_roar		Campaign_Individual_Vocalisation_Savage_Orc_Great_Shaman_roar	120.0000		greenskins
wh_orc_LH	Vocalisation_Orc_Roar	0	Battle_Individual_Vocalisation_Orc_Roar_LH		Campaign_Individual_Vocalisation_Orc_Roar	120.0000		greenskins
wh_orc_LORD	Vocalisation_Orc_Roar	0	Battle_Individual_Vocalisation_Orc_Roar_LH		Campaign_Individual_Vocalisation_Orc_Roar	120.0000		greenskins
wh_orc_dlc15_blackorc_bigboss	Vocalisation_Orc_Roar	0	Battle_Individual_Vocalisation_Black_Orc_Bigboss_Roar		Campaign_Individual_Vocalisation_Black_Orc_Bigboss_Roar	120.0000		greenskins
wh_orc_dlc15_blackorc_warboss	Vocalisation_Orc_Roar	0	Battle_Individual_Vocalisation_Black_Orc_Warboss_Roar			120.0000		greenskins
wh2_dlc15_Goblin_Black_Tooth	Vocalisation_Orc_Scream	0	Battle_Individual_Vocalisation_Black_Tooth_Scream			120.0000		greenskins
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Vocalisation_Orc_Scream	0	Battle_Individual_Vocalisation_Gorbad_Ironclaw_scream			120.0000		greenskins
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Vocalisation_Orc_Scream	0	Battle_Individual_Vocalisation_Savage_Orc_Great_Shaman_roar			120.0000		greenskins
wh_orc_dlc15_blackorc_bigboss	Vocalisation_Orc_Scream	0	Battle_Individual_Vocalisation_Black_Orc_Bigboss_Scream		Campaign_Individual_Vocalisation_Black_Orc_Bigboss_Scream	120.0000		greenskins
wh_orc_dlc15_blackorc_warboss	Vocalisation_Orc_Scream	0	Battle_Individual_Vocalisation_Black_Orc_Warboss_Scream			120.0000		greenskins
wh3_dlc25_nur_epidemius_LH	Vocalisation_Plaguebearer_Death_Long	0	Battle_Individual_Vocalisation_Epidemius_death			120.0000		nurgle
wh3_nur_plaguebearer_herald_LORD	Vocalisation_Plaguebearer_Death_Long	0	Battle_Individual_Vocalisation_Nurgle_Herald_Death			120.0000		nurgle
wh3_nur_plaguebearer_plagueridden_LH	Vocalisation_Plaguebearer_Death_Long	0	Battle_Individual_Vocalisation_Plagueridden_Death			120.0000		nurgle
wh3_dlc25_nur_epidemius_LH	Vocalisation_Plaguebearer_Death	0	Battle_Individual_Vocalisation_Epidemius_death		Campaign_Individual_Vocalisation_Epidemius_death	120.0000		nurgle
wh3_nur_plaguebearer_herald_LORD	Vocalisation_Plaguebearer_Death	0	Battle_Individual_Vocalisation_Nurgle_Herald_Death		Campaign_Individual_Vocalisation_Nurgle_Herald_Death	120.0000		nurgle
wh3_nur_plaguebearer_plagueridden_LH	Vocalisation_Plaguebearer_Death	0	Battle_Individual_Vocalisation_Plagueridden_Death		Campaign_Individual_Vocalisation_Plagueridden_Death	120.0000		nurgle
wh3_dlc25_nur_epidemius_LH	Vocalisation_Plaguebearer_Epidemius_Idle_Grumble	0	Battle_Individual_Vocalisation_Epidemius_idle_grumble			120.0000		nurgle
wh3_nur_plaguebearer_herald_LORD	Vocalisation_Plaguebearer_Epidemius_Idle_Grumble	0	Battle_Individual_Vocalisation_Nurgle_Herald_Idle		Campaign_Individual_Vocalisation_Nurgle_Herald_Idle_Grunt	120.0000		nurgle
wh3_nur_plaguebearer_plagueridden_LH	Vocalisation_Plaguebearer_Epidemius_Idle_Grumble	0	Battle_Individual_Vocalisation_Plagueridden_Idle_Grunt		Campaign_Individual_Vocalisation_Plagueridden_Idle_Grunt	120.0000		nurgle
wh3_dlc25_nur_epidemius_LH	Vocalisation_Plaguebearer_Idle_Grunt	0	Battle_Individual_Vocalisation_Epidemius_idle_grunt		Campaign_Individual_Vocalisation_Epidemius_idle_grunt	120.0000		nurgle
wh3_nur_plaguebearer_herald_LORD	Vocalisation_Plaguebearer_Idle_Grunt	0	Battle_Individual_Vocalisation_Nurgle_Herald_Idle		Campaign_Individual_Vocalisation_Nurgle_Herald_Idle_Grunt	120.0000		nurgle
wh3_nur_plaguebearer_plagueridden_LH	Vocalisation_Plaguebearer_Idle_Grunt	0	Battle_Individual_Vocalisation_Plagueridden_Idle_Grunt		Campaign_Individual_Vocalisation_Plagueridden_Idle_Grunt	120.0000		nurgle
wh3_dlc25_nur_epidemius_LH	Vocalisation_Plaguebearer_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Epidemius_idle_melee_swing			120.0000		nurgle
wh3_nur_plaguebearer_herald_LORD	Vocalisation_Plaguebearer_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Nurgle_Herald_Idle_Melee_Swing			120.0000		nurgle
wh3_nur_plaguebearer_plagueridden_LH	Vocalisation_Plaguebearer_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Plagueridden_Idle_Melee_Swing			120.0000		nurgle
wh3_dlc25_nur_epidemius_LH	Vocalisation_Plaguebearer_Jump	0	Battle_Individual_Vocalisation_Epidemius_tense			120.0000		nurgle
wh3_nur_plaguebearer_herald_LORD	Vocalisation_Plaguebearer_Jump	0	Battle_Individual_Vocalisation_Nurgle_Herald_Jump			120.0000		nurgle
