name	distance_scaled	density_scaled	event_start	event_stop	grouping_size	max_distance	split	split_close	split_far	split_offset	spotlight	use_reverb	max_start_delay_near	max_start_delay_far	stop_delay	min_refire_time	size_game_parameter	grouping_switch	linked_group_sound	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	grouping	rtpc_1_max_grouping_difference	rtpc_2_max_grouping_difference	size_scaler	min_distance	dual_group_sound	min_size	one_shot_influence_duration	scaled_azimuth_rtpc	doppler_rtpc_name	obstruction_size	trigger_charge_time_to_target	disable_group_merging	grid_multiplier	focus_pool
wh_grp_vocalisation_chaos_forsaken_melee	false	false	Battle_Group_Vocalisation_Chaos_Forsaken_Melee_Play	Battle_Group_Vocalisation_Chaos_Forsaken_Melee_Stop	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_forsaken_moving_taunt	false	false	Battle_Group_Vocalisation_Chaos_Forsaken_Taunting_Play	Battle_Group_Vocalisation_Chaos_Forsaken_Taunting_Stop	35.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	5.0000			0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_forsaken_pain	false	false	Battle_Group_Vocalisation_Chaos_Forsaken_Pain		18.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_forsaken_taunt	false	false	Battle_Group_Vocalisation_Chaos_Forsaken_Taunt		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_forsaken_taunting	false	false	Battle_Group_Vocalisation_Chaos_Forsaken_Taunting_Play	Battle_Group_Vocalisation_Chaos_Forsaken_Taunting_Stop	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_forsaken_unit_response	false	false	Battle_Group_Vocalisation_Chaos_Forsaken_Unit_Response		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_forsaken_unit_selection	false	false	Battle_Group_Vocalisation_Chaos_Forsaken_Unit_Selection		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_marauder_charge	false	false	Battle_Group_Vocalisation_Chaos_Marauder_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20.0000	100.0000	1.0000	0.0000		5.0000	5.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh_grp_vocalisation_chaos_marauder_encouragement	false	false	Battle_Group_Vocalisation_Chaos_Marauder_Encouragement_Play	Battle_Group_Vocalisation_Chaos_Marauder_Encouragement_Stop	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_humanoid_male	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_marauder_melee	false	false	Battle_Group_Vocalisation_Chaos_Marauder_Melee_Play	Battle_Group_Vocalisation_Chaos_Marauder_Melee_Stop	24.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.6000	0.5000	Battle_Group_Size_Slew			Battle_Unit_Morale	Unit_Morale_Level				100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_humanoid_male	6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_marauder_moving_taunt	false	false	Battle_Group_Vocalisation_Chaos_Marauder_Taunting_Play	Battle_Group_Vocalisation_Chaos_Marauder_Taunting_Stop	35.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	5.0000			0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_marauder_pain	false	false	Battle_Group_Vocalisation_Chaos_Marauder_Pain		18.0000	300.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		4.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_marauder_taunt	false	false	Battle_Group_Vocalisation_Chaos_Marauder_Taunt		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_marauder_taunting	false	false	Battle_Group_Vocalisation_Chaos_Marauder_Taunting_Play	Battle_Group_Vocalisation_Chaos_Marauder_Taunting_Stop	12.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_chaos_marauder_encouragement	15.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_marauder_unit_response	false	false	Battle_Group_Vocalisation_Chaos_Marauder_Unit_Response		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_chaos_marauder_unit_selection	false	false	Battle_Group_Vocalisation_Chaos_Marauder_Unit_Selection		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_cold_one_charge	false	false	Battle_Group_Vocalisation_Cold_One_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	5.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh_grp_vocalisation_cold_one_idle	false	false	Battle_Group_Vocalisation_Cold_One_Idle_Play	Battle_Group_Vocalisation_Cold_One_Idle_Stop	32.0000	250.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_cold_one_melee	false	false	Battle_Group_Vocalisation_Cold_One_Melee_Play	Battle_Group_Vocalisation_Cold_One_Melee_Stop	32.0000	250.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_cold_one_pain	false	false	Battle_Group_Vocalisation_Cold_One_Pain		18.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_cold_one_running	false	false	Battle_Group_Vocalisation_Cold_One_Running_Play	Battle_Group_Vocalisation_Cold_One_Running_Stop	32.0000	250.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_cold_one_unit_response	false	false	Battle_Group_Vocalisation_Cold_One_Unit_Selection		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_crypt_ghoul_charge	false	false	Battle_Group_Vocalisation_Crypt_Ghoul_Charge		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh_grp_vocalisation_crypt_ghoul_melee	false	false	Battle_Group_Vocalisation_Crypt_Ghoul_Melee_Play	Battle_Group_Vocalisation_Crypt_Ghoul_Melee_Stop	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_crypt_ghoul_pain	false	false	Battle_Group_Vocalisation_Crypt_Ghoul_Pain		18.0000	250.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_crypt_ghoul_taunt	false	false	Battle_Group_Vocalisation_Crypt_Ghoul_Taunt		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_crypt_ghoul_taunting	false	false	Battle_Group_Vocalisation_Crypt_Ghoul_Taunting_Play	Battle_Group_Vocalisation_Crypt_Ghoul_Taunting_Stop	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_crypt_ghoul_unit_response	false	false	Battle_Group_Vocalisation_Crypt_Ghoul_Unit_Response		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_deck_dropper_bat_unit_response	false	false	Battle_Group_Vox_Oneshot_Deck_Dropper_Bat_Response		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dire_wolves_and_chaos_warhound_charge	false	false	Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	4.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee	false	false	Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Melee_Play	Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Melee_Stop	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dire_wolves_and_chaos_warhound_pain	false	false	Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Pain		18.0000	250.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dire_wolves_and_chaos_warhound_taunt	false	false	Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Taunt		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dire_wolves_and_chaos_warhound_taunting	false	false			32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response	false	false	Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Unit_Response		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dlc16_great_stag_knights_charge	false	false	Battle_Group_Vocalisation_GreatStagKnight_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh_grp_vocalisation_dlc16_great_stag_knights_collision	false	false	Battle_Group_Vocalisation_GreatStagKnight_Collision		32.0000	300.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size			Battle_Group_Vocalisation_Cohesion	Entity_Cohesion				1.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dlc16_great_stag_knights_melee	false	false	Battle_Group_Vocalisation_GreatStagKnight_Melee_Play	Battle_Group_Vocalisation_GreatStagKnight_Melee_Stop	24.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew			Battle_Unit_Morale	Unit_Morale_Level				100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_humanoid_male	6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dlc16_great_stag_knights_pain	false	false	Battle_Group_Vocalisation_GreatStagKnight_Pain		18.0000	300.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		4.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dlc16_great_stag_knights_taunt	false	false	Battle_Group_Vocalisation_GreatStagKnight_Taunt		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dlc16_great_stag_knights_taunting	false	false	Battle_Group_Vocalisation_GreatStagKnight_Taunt_Play	Battle_Group_Vocalisation_GreatStagKnight_Taunt_Stop	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_generic_male_encouragement	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dlc16_great_stag_knights_unit_response	false	false	Battle_Group_Vocalisation_GreatStagKnight_Unit_Response		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dlc16_great_stag_knights_unit_selection	false	false	Battle_Group_Vocalisation_GreatStagKnight_Unit_Response	Battle_Group_Vocalisation_do_nothing	15.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.1500	
wh_grp_vocalisation_dryads_charge	false	false	Battle_Group_Vocalisation_Dryads_Charge		32.0000	500.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh_grp_vocalisation_dryads_idle	false	false	Battle_Group_Vocalisation_Dryads_Idle_Play	Battle_Group_Vocalisation_Dryads_Idle_Stop	32.0000	500.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dryads_melee	false	false	Battle_Group_Vocalisation_Dryads_Melee_Play	Battle_Group_Vocalisation_Dryads_Melee_Stop	32.0000	500.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dryads_pain	false	false	Battle_Group_Vocalisation_Dryads_Pain		18.0000	500.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dryads_unit_response	false	false	Battle_Group_Vocalisation_Dryads_Unit_Response		32.0000	500.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_charge	false	false	Battle_Group_Vocalisation_Dwarf_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20.0000	100.0000	1.0000	0.0000		5.0000	5.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh_grp_vocalisation_dwarf_collision	false	false	Battle_Group_Vocalisation_Dwarf_Collision		32.0000	300.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size			Battle_Group_Vocalisation_Cohesion	Entity_Cohesion				1.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_encouragement	false	false	Battle_Group_Vocalisation_Dwarf_Encouragement_Play	Battle_Group_Vocalisation_Dwarf_Encouragement_Stop	18.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_humanoid_gutteral	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_idle	false	false	Battle_Group_Vocalisation_Dwarf_Idle_Play	Battle_Group_Vocalisation_Dwarf_Idle_Stop	18.0000	250.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_melee	false	false	Battle_Group_Vocalisation_Dwarf_Melee_Play	Battle_Group_Vocalisation_Dwarf_Melee_Stop	24.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.6000	0.5000	Battle_Group_Size_Slew			Battle_Unit_Morale	Unit_Morale_Level				100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_humanoid_gutteral	6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_moving_taunt	false	false	Battle_Group_Vocalisation_Dwarf_Taunting_Play	Battle_Group_Vocalisation_Dwarf_Taunting_Stop	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	5.0000			0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_pain	false	false	Battle_Group_Vocalisation_Dwarf_Pain		18.0000	300.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		4.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_taunt	false	false	Battle_Group_Vocalisation_Dwarf_Taunt		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_taunting	false	false	Battle_Group_Vocalisation_Dwarf_Taunting_Play	Battle_Group_Vocalisation_Dwarf_Taunting_Stop	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh_grp_vocalisation_dwarf_encouragement	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_unit_response	false	false	Battle_Group_Vocalisation_Dwarf_Unit_Response		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_dwarf_unit_selection	false	false	Battle_Group_Vocalisation_Dwarf_Unit_Selection		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_fell_bat_charge	false	false	Battle_Group_Vocalisation_Fell_Bat_Charge		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh_grp_vocalisation_fell_bat_melee	false	false	Battle_Group_Vocalisation_Fell_Bat_Melee_Play	Battle_Group_Vocalisation_Fell_Bat_Melee_Stop	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh_grp_vocalisation_fell_bat_pain	false	false	Battle_Group_Vocalisation_Fell_Bat_Pain		18.0000	250.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
