key	campaign_key	faction_key	indent	technology_key	technology_node_set	tier	research_points_required	cost_per_round	food_cost	optional_ui_group	resource_cost	required_parents	pixel_offset_x	pixel_offset_y
wh_main_tech_dwf_mil_5_4			9	wh_main_tech_dwf_mil_5_4	dwf_mil	5	700	0	0			0	0	0
wh_main_tech_dwf_mil_6_0			5	wh_main_tech_dwf_mil_6_0	dwf_mil	6	800	0	0			0	0	0
wh_main_tech_dwf_mil_6_1			6	wh_main_tech_dwf_mil_6_1	dwf_mil	6	800	0	0			0	0	0
wh_main_tech_dwf_mil_6_2			7	wh_main_tech_dwf_mil_6_2	dwf_mil	6	800	0	0			0	0	0
wh_main_tech_dwf_mil_6_3			8	wh_main_tech_dwf_mil_6_3	dwf_mil	6	800	0	0			0	0	0
wh_main_tech_dwf_mil_6_4			9	wh_main_tech_dwf_mil_6_4	dwf_mil	6	800	0	0			0	0	0
wh_main_tech_dwf_mil_7_0			5	wh_main_tech_dwf_mil_7_0	dwf_mil	7	1000	0	0			0	0	0
wh_main_tech_dwf_mil_7_1			6	wh_main_tech_dwf_mil_7_1	dwf_mil	7	1000	0	0			0	0	0
wh_main_tech_dwf_mil_7_2			7	wh_main_tech_dwf_mil_7_2	dwf_mil	7	1000	0	0			0	0	0
wh_main_tech_dwf_mil_7_3			8	wh_main_tech_dwf_mil_7_3	dwf_mil	7	1000	0	0			0	0	0
wh_main_tech_dwf_mil_7_4			9	wh_main_tech_dwf_mil_7_4	dwf_mil	7	1000	0	0			0	0	0
wh_main_tech_dwf_mil_8_0			5	wh_main_tech_dwf_mil_8_0	dwf_mil	8	1200	0	0			0	0	0
wh_main_tech_dwf_mil_8_1			6	wh_main_tech_dwf_mil_8_1	dwf_mil	8	1200	0	0			0	0	0
wh_main_tech_dwf_mil_8_3			8	wh_main_tech_dwf_mil_8_3	dwf_mil	8	1200	0	0			0	0	0
wh_main_tech_dwf_mil_8_4			9	wh_main_tech_dwf_mil_8_4	dwf_mil	8	1200	0	0			0	0	0
wh_main_tech_dwf_mil_9_0			5	wh_main_tech_dwf_mil_9_0	dwf_mil	9	1200	0	0			0	0	0
wh_main_tech_dwf_mil_9_1			6	wh_main_tech_dwf_mil_9_1	dwf_mil	9	1500	0	0			0	0	0
wh_main_tech_dwf_mil_9_2			7	wh_main_tech_dwf_mil_9_2	dwf_mil	9	1500	0	0			0	0	0
wh_main_tech_dwf_mil_9_3			8	wh_main_tech_dwf_mil_9_3	dwf_mil	9	1500	0	0			0	0	0
wh_main_tech_vmp_beasts_01			0	wh_main_tech_vmp_beasts_01	vmp_mil	5	200	0	0			0	0	0
wh_main_tech_vmp_beasts_02			0	wh_main_tech_vmp_beasts_02	vmp_mil	6	300	0	0			0	0	0
wh_main_tech_vmp_beasts_03			1	wh_main_tech_vmp_beasts_03	vmp_mil	6	300	0	0			0	0	0
wh_main_tech_vmp_beasts_04			0	wh_main_tech_vmp_beasts_04	vmp_mil	7	400	0	0			0	0	0
wh_main_tech_vmp_beasts_05			-1	wh_main_tech_vmp_beasts_05	vmp_mil	7	400	0	0			0	0	0
wh_main_tech_vmp_beasts_06			0	wh_main_tech_vmp_beasts_06	vmp_mil	8	700	0	0			0	0	0
wh_main_tech_vmp_beasts_07			1	wh_main_tech_vmp_beasts_07	vmp_mil	8	800	0	0			0	0	0
wh_main_tech_vmp_beasts_08			0	wh_main_tech_vmp_beasts_08	vmp_mil	9	1200	0	0			0	0	0
wh_main_tech_vmp_beasts_09			0	wh_main_tech_vmp_beasts_09	vmp_mil	10	1500	0	0			0	0	0
wh_main_tech_vmp_binding_01			6	wh_main_tech_vmp_binding_01	vmp_mil	0	200	0	0			0	0	0
wh_main_tech_vmp_binding_02			6	wh_main_tech_vmp_binding_02	vmp_mil	1	400	0	0			0	0	0
wh_main_tech_vmp_binding_03			5	wh_main_tech_vmp_binding_06	vmp_mil	1	400	0	0			0	0	0
wh_main_tech_vmp_binding_04			7	wh_main_tech_vmp_binding_04	vmp_mil	1	400	0	0			0	0	0
wh_main_tech_vmp_binding_05			6	wh_main_tech_vmp_binding_05	vmp_mil	2	800	0	0			0	0	0
wh_main_tech_vmp_binding_06			5	wh_main_tech_vmp_binding_03	vmp_mil	2	600	0	0			0	0	0
wh_main_tech_vmp_binding_07			7	wh_main_tech_vmp_binding_07	vmp_mil	2	800	0	0			0	0	0
wh_main_tech_vmp_binding_08			6	wh_main_tech_vmp_binding_08	vmp_mil	3	1000	0	0			0	0	0
wh_main_tech_vmp_binding_09			5	wh_main_tech_vmp_binding_09	vmp_mil	3	1000	0	0			0	0	0
wh_main_tech_vmp_binding_10			7	wh_main_tech_vmp_binding_10	vmp_mil	3	1000	0	0			0	0	0
wh_main_tech_vmp_blood_01			6	wh_main_tech_vmp_blood_01	vmp_mil	5	300	0	0			0	0	0
wh_main_tech_vmp_blood_02			6	wh_main_tech_vmp_blood_02	vmp_mil	6	400	0	0			0	0	0
wh_main_tech_vmp_blood_03			6	wh_main_tech_vmp_blood_03	vmp_mil	7	400	0	0			0	0	0
wh_main_tech_vmp_blood_04			5	wh_main_tech_vmp_blood_04	vmp_mil	7	800	0	0			0	0	0
wh_main_tech_vmp_blood_05			7	wh_main_tech_vmp_blood_05	vmp_mil	7	800	0	0			0	0	0
wh_main_tech_vmp_blood_06			6	wh_main_tech_vmp_blood_06	vmp_mil	8	1200	0	0			0	0	0
wh_main_tech_vmp_blood_06A			5	wh_main_tech_vmp_blood_06A	vmp_mil	8	1200	0	0			0	0	0
wh_main_tech_vmp_blood_07			7	wh_main_tech_vmp_blood_07	vmp_mil	8	1200	0	0			0	0	0
wh_main_tech_vmp_blood_08			6	wh_main_tech_vmp_blood_08	vmp_mil	9	1200	0	0			0	0	0
wh_main_tech_vmp_blood_09			5	wh_main_tech_vmp_blood_09	vmp_mil	9	1200	0	0			0	0	0
wh_main_tech_vmp_blood_09A			5	wh_main_tech_vmp_blood_09A	vmp_mil	10	1200	0	0			0	0	0
wh_main_tech_vmp_blood_10			7	wh_main_tech_vmp_blood_10	vmp_mil	9	1200	0	0			0	0	0
wh_main_tech_vmp_blood_11			6	wh_main_tech_vmp_blood_11	vmp_mil	10	1500	0	0			0	0	0
wh_main_tech_vmp_blood_12			7	wh_main_tech_vmp_blood_12	vmp_mil	10	1500	0	0			0	0	0
wh_main_tech_vmp_bones_01			0	wh_main_tech_vmp_bones_01	vmp_mil	0	200	0	0			0	0	0
wh_main_tech_vmp_bones_02			0	wh_main_tech_vmp_bones_02	vmp_mil	1	200	0	0			0	0	0
wh_main_tech_vmp_bones_03			1	wh_main_tech_vmp_bones_03	vmp_mil	1	300	0	0			0	0	0
wh_main_tech_vmp_bones_04			2	wh_main_tech_vmp_bones_04	vmp_mil	1	300	0	0			0	0	0
wh_main_tech_vmp_bones_05			0	wh_main_tech_vmp_bones_05	vmp_mil	2	400	0	0			0	0	0
wh_main_tech_vmp_bones_06			1	wh_main_tech_vmp_bones_06	vmp_mil	2	400	0	0			0	0	0
wh_main_tech_vmp_bones_07			2	wh_main_tech_vmp_bones_07	vmp_mil	2	500	0	0			0	0	0
wh_main_tech_vmp_bones_08			0	wh_main_tech_vmp_bones_08	vmp_mil	3	600	0	0			0	0	0
wh_main_tech_vmp_bones_09			1	wh_main_tech_vmp_bones_09	vmp_mil	3	700	0	0			0	0	0
wh_main_tech_vmp_bones_10			2	wh_main_tech_vmp_bones_10	vmp_mil	3	800	0	0			0	0	0
wh_main_tech_vmp_bones_2a			-1	wh_main_tech_vmp_bones_02a	vmp_mil	1	300	0	0			0	0	0
wh_main_tech_vmp_bones_4a			3	wh_main_tech_vmp_bones_04a	vmp_mil	1	400	0	0			0	0	0
wh_main_tech_vmp_bones_5a			-1	wh_main_tech_vmp_bones_05a	vmp_mil	2	500	0	0			0	0	0
