member	context	faction
wh2_climate_lzd_defenders_of_the_great_plan_mountain	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_defenders_of_the_great_plan_ocean	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_defenders_of_the_great_plan_savannah	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_defenders_of_the_great_plan_temperate	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_defenders_of_the_great_plan_wasteland	ACTOR	wh2_dlc13_lzd_defenders_of_the_great_plan
wh2_climate_lzd_oxyotl_chaotic	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_desert	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_frozen	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_island	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_jungle	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_magicforest	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_mountain	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_ocean	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_savannah	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_temperate	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_oxyotl_wasteland	ACTOR	wh2_dlc17_lzd_oxyotl
wh2_climate_lzd_spirits_of_the_jungle_chaotic	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_desert	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_frozen	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_island	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_jungle	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_magicforest	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_mountain	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_ocean	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_savannah	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_temperate	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_lzd_spirits_of_the_jungle_wasteland	ACTOR	wh2_dlc13_lzd_spirits_of_the_jungle
wh2_climate_skv_rictus_chaotic	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_desert	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_frozen	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_island	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_jungle	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_magicforest	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_mountain	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_ocean	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_savannah	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_temperate	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_skv_rictus_wasteland	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_climate_tmb_khalida_chaotic	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_desert	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_frozen	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_island	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_jungle	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_magicforest	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_mountain	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_ocean	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_savannah	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_temperate	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khalida_wasteland	ACTOR	wh2_dlc09_tmb_lybaras
wh2_climate_tmb_khatep_chaotic	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_desert	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_frozen	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_island	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_jungle	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_magicforest	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_mountain	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_ocean	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_savannah	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_temperate	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_climate_tmb_khatep_wasteland	ACTOR	wh2_dlc09_tmb_exiles_of_nehek
wh2_dlc09_ritual_skv_rictus	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_dlc09_ritual_skv_rictus_2	ACTOR	wh2_dlc09_skv_clan_rictus
wh2_dlc10_feature_alith_anar	ACTOR	wh2_main_hef_nagarythe
wh2_dlc10_rite_def_wh2_main_def_har_ganeth	ACTOR	wh2_main_def_har_ganeth
wh2_dlc10_ritual_hef_avelorn	ACTOR	wh2_main_hef_avelorn
wh2_dlc10_ritual_hef_nagarythe	ACTOR	wh2_main_hef_nagarythe
wh2_dlc11_climate_def_lokhir_chaotic	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_desert	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_frozen	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_island	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_jungle	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_magicforest	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_mountain	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_ocean	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_savannah	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_temperate	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_def_lokhir_wasteland	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_climate_vmp_kemmler_chaotic	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_desert	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_frozen	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_island	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_jungle	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_magicforest	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_mountain	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_ocean	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_savannah	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_temperate	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_climate_vmp_kemmler_wasteland	ACTOR	wh2_dlc11_vmp_the_barrow_legion
wh2_dlc11_cst_rituals_noctilus	ACTOR	wh2_dlc11_cst_noctilus
wh2_dlc11_cst_rituals_pirates_of_sartosa	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_cst_rituals_the_drowned	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_cst_rituals_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh2_dlc11_diplomacy_Faction_CST_Aranessa	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionBeastmen	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionBretonnia	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionChaos	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionChaos_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionChaos_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionDarkElves	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionDwarf	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionDwarf_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionDwarf_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionEmpire	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionGreenskin	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionHighElves	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionLizardmen	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionSkaven	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionTombKings	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVamp	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVamp_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVamp_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVampireCoast	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionWoodElves	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_Positive	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_diplomacy_Faction_CST_Cylostra	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionBeastmen	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionBretonnia	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionChaos	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionChaos_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionChaos_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionDarkElves	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionDwarf	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionDwarf_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionDwarf_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionEmpire	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionGreenskin	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionHighElves	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionLizardmen	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionSkaven	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionTombKings	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVamp	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVamp_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVamp_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVampireCoast	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionWoodElves	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_Positive	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_feature_rogue_influence	ACTOR	wh2_dlc11_cst_shanty_dragon_spine_privateers
wh2_dlc11_infamy_factions_wh2_dlc11_cst_harpoon_the_sunken_land_corsairs	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
wh2_dlc11_infamy_factions_wh2_dlc11_cst_noctilus	ACTOR	wh2_dlc11_cst_noctilus
wh2_dlc11_infamy_factions_wh2_dlc11_cst_pirates_of_sartosa	ACTOR	wh2_dlc11_cst_pirates_of_sartosa
wh2_dlc11_infamy_factions_wh2_dlc11_cst_rogue_bleak_coast_buccaneers	ACTOR	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
wh2_dlc11_infamy_factions_wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast	ACTOR	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
wh2_dlc11_infamy_factions_wh2_dlc11_cst_rogue_freebooters_of_port_royale	ACTOR	wh2_dlc11_cst_rogue_freebooters_of_port_royale
wh2_dlc11_infamy_factions_wh2_dlc11_cst_rogue_grey_point_scuttlers	ACTOR	wh2_dlc11_cst_rogue_grey_point_scuttlers
wh2_dlc11_infamy_factions_wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	ACTOR	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
wh2_dlc11_infamy_factions_wh2_dlc11_cst_rogue_the_churning_gulf_raiders	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
wh2_dlc11_infamy_factions_wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
wh2_dlc11_infamy_factions_wh2_dlc11_cst_shanty_dragon_spine_privateers	ACTOR	wh2_dlc11_cst_shanty_dragon_spine_privateers
wh2_dlc11_infamy_factions_wh2_dlc11_cst_shanty_middle_sea_brigands	ACTOR	wh2_dlc11_cst_shanty_middle_sea_brigands
wh2_dlc11_infamy_factions_wh2_dlc11_cst_shanty_shark_straight_seadogs	ACTOR	wh2_dlc11_cst_shanty_shark_straight_seadogs
wh2_dlc11_infamy_factions_wh2_dlc11_cst_the_drowned	ACTOR	wh2_dlc11_cst_the_drowned
wh2_dlc11_infamy_factions_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh2_dlc11_rite_def_the_blessed_dread	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_sc_cst_vampire_coast_occupation_decision_colonise_wh2_dlc11_sc_cst_vampire_coast_rebellion_rebels	ACTOR	wh2_dlc11_cst_vampire_coast_rebellion_rebels
wh2_dlc11_sc_cst_vampire_coast_occupation_decision_occupy_wh2_dlc11_sc_cst_vampire_coast_rebellion_rebels	ACTOR	wh2_dlc11_cst_vampire_coast_rebellion_rebels
wh2_dlc11_sc_cst_vampire_coast_occupation_decision_raze_wh2_dlc11_sc_cst_vampire_coast_rebellion_rebels	ACTOR	wh2_dlc11_cst_vampire_coast_rebellion_rebels
wh2_dlc11_sc_cst_vampire_coast_occupation_decision_resettle_wh2_dlc11_sc_cst_vampire_coast_rebellion_rebels	ACTOR	wh2_dlc11_cst_vampire_coast_rebellion_rebels
wh2_dlc11_sc_cst_vampire_coast_occupation_decision_sack_wh2_dlc11_sc_cst_vampire_coast_rebellion_rebels	ACTOR	wh2_dlc11_cst_vampire_coast_rebellion_rebels
wh2_dlc11_sc_def_dark_elves_occupation_decision_colonise_wh2_dlc11_def_the_blessed_dread	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_sc_def_dark_elves_occupation_decision_loot_wh2_dlc11_def_the_blessed_dread	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_sc_def_dark_elves_occupation_decision_occupy_wh2_dlc11_def_the_blessed_dread	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_sc_def_dark_elves_occupation_decision_resettle_wh2_dlc11_def_the_blessed_dread	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_sc_def_dark_elves_occupation_decision_sack_wh2_dlc11_def_the_blessed_dread	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc11_sc_def_dark_elves_occupation_decision_vassal_wh2_dlc11_def_the_blessed_dread	ACTOR	wh2_dlc11_def_the_blessed_dread
wh2_dlc12_captive_option_enslave_cult_of_sotek	ORIGINATOR	wh2_dlc12_lzd_cult_of_sotek
wh2_dlc12_lzd_cult_of_sotek	ACTOR	wh2_dlc12_lzd_cult_of_sotek
wh2_dlc12_ritual_tehenhauin	ACTOR	wh2_dlc12_lzd_cult_of_sotek
wh2_dlc12_sc_grn_greenskins_occupation_decision_colonise_leaf_cutterz_tribe	ACTOR	wh2_dlc12_grn_leaf_cutterz_tribe
wh2_dlc12_sc_grn_greenskins_occupation_decision_do_nothing_leaf_cutterz_tribe	ACTOR	wh2_dlc12_grn_leaf_cutterz_tribe
wh2_dlc12_sc_grn_greenskins_occupation_decision_loot_leaf_cutterz_tribe	ACTOR	wh2_dlc12_grn_leaf_cutterz_tribe
wh2_dlc12_sc_grn_greenskins_occupation_decision_occupy_leaf_cutterz_tribe	ACTOR	wh2_dlc12_grn_leaf_cutterz_tribe
wh2_dlc12_sc_grn_greenskins_occupation_decision_raze_without_occupy_leaf_cutterz_tribe	ACTOR	wh2_dlc12_grn_leaf_cutterz_tribe
wh2_dlc12_sc_grn_greenskins_occupation_decision_resettle_leaf_cutterz_tribe	ACTOR	wh2_dlc12_grn_leaf_cutterz_tribe
wh2_dlc12_sc_grn_greenskins_occupation_decision_vassal_leaf_cutterz_tribe_to_greenskins	ACTOR	wh2_dlc12_grn_leaf_cutterz_tribe
wh2_dlc12_sc_grn_greenskins_occupation_decision_vassal_leaf_cutterz_tribe_to_savage_orcs	ACTOR	wh2_dlc12_grn_leaf_cutterz_tribe
wh2_dlc12_sc_lzd_cult_of_sotek_occupation_decision_loot_wh2_dlc12_lzd_cult_of_sotek	ACTOR	wh2_dlc12_lzd_cult_of_sotek
