key	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop	limitation_scale	entity_type_switch	melee_hit_category	melee_hit_type_override	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	scaled_sound_upsize	scaled_max_delay	scaled_sound_next	doppler_rtpc_name	max_probability	min_probability	is_vocalisation	play_at_bone	play_at_position	play_at_base	require_ground_type_limited	require_ground_type	require_armour_type	require_melee_weapon_type	require_shield_type	triggers_blood	is_tracked	require_reverb	require_obstruction	can_play_under_splice	ignore_if_headless	play_on_looping_sound	cinematic_only	requires_cinematic	flip_direction	blood_enabled_only	use_limitation_type_override	limitation_type_override	culling_distance_override	ignore_alpha_check	override_vo	looping_sound_mapping	is_persistent_loop	require_modular_ability_switch	require_secondary_melee_switch	default_vmd_slot_name	use_character_idle_switch	additional_actor_id	is_persistent_one_shot	persistent_one_shot_duration_override
Vocalisation_Minotaur_Pain	Battle_Individual_Vocalisation_Minotaur_Pain		Campaign_Individual_Vocalisation_Minotaur_Pain		0.2000								0	0.0000			100.0000	50.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Pain_Idle	Battle_Individual_Vocalisation_Minotaur_Pain_Idle		Campaign_Individual_Vocalisation_Minotaur_Pain		0.0000								0	0.0000			50.0000	1.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Pull_Push	Battle_Individual_Vocalisation_Minotaur_Pull_Push		Campaign_Individual_Vocalisation_Minotaur_Pull_Push		0.0100								0	0.0000			30.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Roar	Battle_Individual_Vocalisation_Minotaur_Scream		Campaign_Individual_Vocalisation_Minotaur_Scream		0.2000								0	0.0000			100.0000	50.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Roar_Long	Battle_Individual_Vocalisation_Minotaur_Scream		Campaign_Individual_Vocalisation_Minotaur_Scream		0.5000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Scream	Battle_Individual_Vocalisation_Minotaur_Scream		Campaign_Individual_Vocalisation_Minotaur_Scream		0.5000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Scream_Idle	Battle_Individual_Vocalisation_Minotaur_Scream_Idle		Campaign_Individual_Vocalisation_Minotaur_Scream		0.1000								0	0.0000			80.0000	40.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Minotaur_Snarl	Battle_Individual_Vocalisation_Minotaur_Breath		Campaign_Individual_Vocalisation_Minotaur_Breath		0.1000								0	0.0000			100.0000	40.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Breath	Battle_Individual_Vocalisation_Mourngul_Breath		Campaign_Individual_Vocalisation_Mourngul_Breath		0.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Breath_Moving			Campaign_Individual_Vocalisation_Mourngul_Running		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	0.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Combat_Idle_Long	Battle_Individual_Vocalisation_Mourngul_Combat_Idle_Long		Campaign_Individual_Vocalisation_Mourngul_Combat_Idle_Long		0.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Combat_Idle_Short	Battle_Individual_Vocalisation_Mourngul_Combat_Idle_Short		Campaign_Individual_Vocalisation_Mourngul_Combat_Idle_Short		0.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Combat_Scream	Battle_Individual_Vocalisation_Mourngul_Combat_Scream		Campaign_Individual_Vocalisation_Mourngul_Combat_Scream		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	false	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Death	Battle_Individual_Vocalisation_Mourngul_Death		Campaign_Individual_Vocalisation_Mourngul_Death		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Idle_Long	Battle_Individual_Vocalisation_Mourngul_Idle_Long		Campaign_Individual_Vocalisation_Mourngul_Idle_Long		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Idle_Long_LH_only					0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	0.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Idle_Melee	Battle_Individual_Vocalisation_Mourngul_Idle_Melee		Campaign_Individual_Vocalisation_Mourngul_Idle_Melee		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Idle_Scream	Battle_Individual_Vocalisation_Mourngul_Idle_Scream		Campaign_Individual_Vocalisation_Mourngul_Idle_Scream		1.0000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Idle_Short	Battle_Individual_Vocalisation_Mourngul_Idle_Short		Campaign_Individual_Vocalisation_Mourngul_Idle_Short		0.4000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Matched_Bite	Battle_Individual_Vocalisation_Mourngul_Haunter_Matched_Bite				0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Matched_Spit	Battle_Individual_Vocalisation_Mourngul_Haunter_Matched_Spit				0.2000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Melee_Down	Battle_Individual_Vocalisation_Mourngul_Melee_Swing_down		Campaign_Individual_Vocalisation_Mourngul_Melee_Swing_down		0.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Melee_LOUD	Battle_Individual_Vocalisation_Mourngul_Melee_Swing_LOUD		Campaign_Individual_Vocalisation_Mourngul_Melee_Swing_LOUD		0.2000								0	0.0000			100.0000	50.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Melee_Up	Battle_Individual_Vocalisation_Mourngul_Melee_Swing_up		Campaign_Individual_Vocalisation_Mourngul_Melee_Swing_up		0.0000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Mourngul_Pain	Battle_Individual_Vocalisation_Mourngul_Pain		Campaign_Individual_Vocalisation_Mourngul_Pain		0.2000								0	0.0000			100.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrofex_Colossus_Attack_Long	Battle_Individual_Vocalisation_Necrofex_Colossus_Attack_Long		Campaign_Individual_Vocalisation_Necrofex_Colossus_Attack_Long		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrofex_Colossus_Attack_Short	Battle_Individual_Vocalisation_Necrofex_Colossus_Attack_Short		Campaign_Individual_Vocalisation_Necrofex_Colossus_Attack_Short		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrofex_Colossus_Death_01	Battle_Individual_Vocalisation_Necrofex_Colossus_Death_01		Campaign_Individual_Vocalisation_Necrofex_Colossus_Death_01		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrofex_Colossus_Death_02	Battle_Individual_Vocalisation_Necrofex_Colossus_Death_02		Campaign_Individual_Vocalisation_Necrofex_Colossus_Death_02		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrofex_Colossus_Death_03	Battle_Individual_Vocalisation_Necrofex_Colossus_Death_03		Campaign_Individual_Vocalisation_Necrofex_Colossus_Death_03		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	200.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrofex_Colossus_Pain	Battle_Individual_Vocalisation_Necrofex_Colossus_Pain		Campaign_Individual_Vocalisation_Necrofex_Colossus_Pain		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrosphinx_Breath	Battle_Individual_Vocalisation_Necrosphinx_Breath				0.4000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	160.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Necrosphinx_Death_Fall	Battle_Individual_Vocalisation_Necrosphinx_Death_Fall				0.4000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	500.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrosphinx_Death_Stand	Battle_Individual_Vocalisation_Necrosphinx_Death_Stand				0.4000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	500.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrosphinx_Idle	Battle_Individual_Vocalisation_Necrosphinx_Idle				0.4000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	160.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrosphinx_Jump	Battle_Individual_Vocalisation_Necrosphinx_Jump				1.0000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrosphinx_Melee_Attack	Battle_Individual_Vocalisation_Necrosphinx_Melee_Attack				1.0000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	600.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrosphinx_Pain	Battle_Individual_Vocalisation_Necrosphinx_Pain				1.0000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	350.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrosphinx_Scream_Start	Battle_Individual_Vocalisation_Necrosphinx_Scream_Start	Battle_Individual_Vocalisation_Necrosphinx_Scream_Stop			0.4000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	600.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Necrosphinx_Scream_Stop	Battle_Individual_Vocalisation_Necrosphinx_Scream_Stop				0.4000								0	0.0000			100.0000	100.0000	true	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	650.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Nurglings_Cheer	Battle_Individual_Vocalisation_Nurglings_Cheer				0.1000								0	0.0000			70.0000	50.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Nurglings_Crew_Cheer	Battle_Individual_Vocalisation_Nurglings_Cheer				0.1000								0	0.0000			50.0000	30.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Nurglings_Crew_Death	Battle_Individual_Vocalisation_Nurglings_Death				0.1000								0	0.0000			70.0000	50.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Nurglings_Crew_Group_Jump	Battle_Individual_Vocalisation_Nurglings_Group_Jump				0.1000								0	0.0000			50.0000	30.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Nurglings_Crew_Group_Release	Battle_Individual_Vocalisation_Nurglings_Group_Release				0.1000								0	0.0000			50.0000	30.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Nurglings_Crew_Group_Tense	Battle_Individual_Vocalisation_Nurglings_Group_Tense				0.1000								0	0.0000			50.0000	30.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Nurglings_Crew_Melee_Swing_Long	Battle_Individual_Vocalisation_Nurglings_Melee_Swing_Long				0.1000								0	0.0000			50.0000	30.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
