decision_item	decision_policy	query	query_variable_set	query_invert_result	query_weight
wh3_main_ritual_lzd_temple_itzl_4_kroxigors	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_itzl_4_kroxigors	wh3_ritual_lzd_temple	gds_random		false	54.0000
wh3_main_ritual_lzd_temple_itzl_5_carnosaur	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_itzl_5_carnosaur	wh3_ritual_lzd_temple	gds_random		false	55.0000
wh3_main_ritual_lzd_temple_quetzl_0_stalwart_defenders	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_quetzl_0_stalwart_defenders	wh3_ritual_lzd_temple	gds_random		false	52.0000
wh3_main_ritual_lzd_temple_quetzl_1_skink_skirms	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_quetzl_1_skink_skirms	wh3_ritual_lzd_temple	gds_random		false	51.0000
wh3_main_ritual_lzd_temple_quetzl_2_saurus_spears	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_quetzl_2_saurus_spears	wh3_ritual_lzd_temple	gds_random		false	52.0000
wh3_main_ritual_lzd_temple_quetzl_3_saurus_scar_veteran	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_quetzl_3_saurus_scar_veteran	wh3_ritual_lzd_temple	gds_random		false	53.0000
wh3_main_ritual_lzd_temple_quetzl_4_cold_one_spears	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_quetzl_4_cold_one_spears	wh3_ritual_lzd_temple	gds_random		false	54.0000
wh3_main_ritual_lzd_temple_quetzl_5_stegadon	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_quetzl_5_stegadon	wh3_ritual_lzd_temple	gds_random		false	55.0000
wh3_main_ritual_lzd_temple_xholankha_0_plenty	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_xholankha_0_plenty	wh3_ritual_lzd_temple	faction_check_treasury	source_treasury_below_5000	false	10.0000
wh3_main_ritual_lzd_temple_xholankha_0_plenty	wh3_ritual_lzd_temple	gds_random		false	42.0000
wh3_main_ritual_lzd_temple_xholankha_1_skink_priest	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_xholankha_1_skink_priest	wh3_ritual_lzd_temple	gds_random		false	51.0000
wh3_main_ritual_lzd_temple_xholankha_2_terradon	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_xholankha_2_terradon	wh3_ritual_lzd_temple	gds_random		false	52.0000
wh3_main_ritual_lzd_temple_xholankha_3_slann	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_xholankha_3_slann	wh3_ritual_lzd_temple	gds_random		false	53.0000
wh3_main_ritual_lzd_temple_xholankha_4_temple_guard	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_xholankha_4_temple_guard	wh3_ritual_lzd_temple	gds_random		false	54.0000
wh3_main_ritual_lzd_temple_xholankha_5_stegadon_solar	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_xholankha_5_stegadon_solar	wh3_ritual_lzd_temple	gds_random		false	55.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_tiktaqto_rites	always_true		false	-50.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_tiktaqto_rites	gds_random		false	80.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_tiktaqto_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_ferocity	wh3_ritual_lzd_tiktaqto_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_lzd_ferocity	wh3_ritual_lzd_tiktaqto_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_primeval_glory	wh3_ritual_lzd_tiktaqto_rites	faction_check_free_army_upkeep	bounds_min_6000	false	200.0000
wh3_main_ritual_profile_rites_lzd_primeval_glory	wh3_ritual_lzd_tiktaqto_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_lzd_tiktaqto_tzunki	wh3_ritual_lzd_tiktaqto_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_lzd_tiktaqto_tzunki	wh3_ritual_lzd_tiktaqto_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_ikit_rites	always_true		false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_ikit_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_ikit_rites	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_ikit_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_ikit_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_ikit_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_ikit_thirteen	wh3_ritual_skv_ikit_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_skv_ikit_thirteen	wh3_ritual_skv_ikit_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_ikit_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_ikit_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_queek_rites	always_true		false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_queek_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_queek_rites	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_queek_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_queek_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_queek_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_queek_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_queek_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_queek_thirteen	wh3_ritual_skv_queek_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_skv_queek_thirteen	wh3_ritual_skv_queek_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_rites	always_true		false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_skrolk_rites	always_true		false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_skrolk_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_skrolk_rites	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_skrolk_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_skrolk_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_skrolk_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_skrolk_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_skrolk_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_skrolk_thirteen	wh3_ritual_skv_skrolk_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_skv_skrolk_thirteen	wh3_ritual_skv_skrolk_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_snikch_rites	always_true		false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_snikch_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_snikch_rites	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_snikch_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_snikch_revitalizing	wh3_ritual_skv_snikch_rites	resource_mobile_check_average_unit_health_percentage	bounds_max_0.5	false	200.0000
wh3_main_ritual_profile_rites_skv_snikch_revitalizing	wh3_ritual_skv_snikch_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_snikch_sudden_kill	wh3_ritual_skv_snikch_rites	always_true		false	200.0000
wh3_main_ritual_profile_rites_skv_snikch_sudden_kill	wh3_ritual_skv_snikch_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_snikch_thirteen	wh3_ritual_skv_snikch_rites	always_true		false	50.0000
wh3_main_ritual_profile_rites_skv_snikch_thirteen	wh3_ritual_skv_snikch_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_throt_rites	always_true		false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_throt_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_throt_rites	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_throt_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_throt_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_throt_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_throt_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_throt_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_throt_thirteen	wh3_ritual_skv_throt_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_skv_throt_thirteen	wh3_ritual_skv_throt_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_tretch_rites	always_true		false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_tretch_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_tretch_rites	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_ritual_profile_rites_skv_ascendancy	wh3_ritual_skv_tretch_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_tretch_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_doooom	wh3_ritual_skv_tretch_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_tretch_rites	always_true		false	150.0000
wh3_main_ritual_profile_rites_skv_pestilence	wh3_ritual_skv_tretch_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_skv_tretch_thirteen	wh3_ritual_skv_tretch_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_skv_tretch_thirteen	wh3_ritual_skv_tretch_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_skv_workshop_doomflayer_part_0	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomflayer_part_0	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_doomflayer_part_1	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomflayer_part_2	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomflayer_part_2	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_doomflayer_part_3	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomflayer_part_3	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_49	false	-200.0000
wh3_main_ritual_skv_workshop_doomflayer_part_4	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomflayer_part_4	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_74	false	-200.0000
wh3_main_ritual_skv_workshop_doomflayer_part_5	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomflayer_part_6	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomflayer_part_7	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomflayer_part_7	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_doomflayer_part_8	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomflayer_part_8	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_49	false	-200.0000
wh3_main_ritual_skv_workshop_doomflayer_part_9	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_0	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_1	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_1	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_doomwheel_part_2	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_3	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_3	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_74	false	-200.0000
wh3_main_ritual_skv_workshop_doomwheel_part_4	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_4	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_doomwheel_part_5	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_5	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_49	false	-200.0000
wh3_main_ritual_skv_workshop_doomwheel_part_6	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_7	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_7	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_49	false	-200.0000
wh3_main_ritual_skv_workshop_doomwheel_part_8	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_doomwheel_part_8	wh3_ritual_skv_workshop_doom_machines	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_doomwheel_part_9	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_nuke_part_0	wh3_ritual_skv_workshop_doom_machines	always_true		false	10.0000
wh3_main_ritual_skv_workshop_nuke_rite	wh3_ritual_skv_workshop_doom_machines	always_true		false	9.0000
wh3_main_ritual_skv_workshop_nuke_rite	wh3_ritual_skv_workshop_doom_machines	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-200.0000
wh3_main_ritual_skv_workshop_nuke_rite	wh3_ritual_skv_workshop_doom_machines	gds_random		false	-10.0000
wh3_main_ritual_skv_workshop_nuke_rite	wh3_ritual_skv_workshop_doom_machines	world_check_difficulty		false	2.0000
wh3_main_ritual_skv_workshop_gatling_part_0	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_gatling_part_0	wh3_ritual_skv_workshop_weapons_teams	world_check_round_number	bounds_max_49	false	-200.0000
wh3_main_ritual_skv_workshop_gatling_part_1	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_gatling_part_2	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_gatling_part_2	wh3_ritual_skv_workshop_weapons_teams	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_jezail_part_0	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_jezail_part_1	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_jezail_part_1	wh3_ritual_skv_workshop_weapons_teams	world_check_round_number	bounds_max_49	false	-200.0000
wh3_main_ritual_skv_workshop_jezail_part_2	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_jezail_part_2	wh3_ritual_skv_workshop_weapons_teams	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_nuke_part_0	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_nuke_rite	wh3_ritual_skv_workshop_weapons_teams	always_true		false	9.0000
wh3_main_ritual_skv_workshop_nuke_rite	wh3_ritual_skv_workshop_weapons_teams	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-200.0000
wh3_main_ritual_skv_workshop_nuke_rite	wh3_ritual_skv_workshop_weapons_teams	gds_random		false	-10.0000
wh3_main_ritual_skv_workshop_nuke_rite	wh3_ritual_skv_workshop_weapons_teams	world_check_difficulty		false	2.0000
wh3_main_ritual_skv_workshop_poison_wind_globaldier_0	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_poison_wind_globaldier_1	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_poison_wind_globaldier_1	wh3_ritual_skv_workshop_weapons_teams	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_poison_wind_globaldier_2	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_poison_wind_globaldier_2	wh3_ritual_skv_workshop_weapons_teams	world_check_round_number	bounds_max_49	false	-200.0000
wh3_main_ritual_skv_workshop_poison_wind_mortar_0	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_poison_wind_mortar_1	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
wh3_main_ritual_skv_workshop_poison_wind_mortar_1	wh3_ritual_skv_workshop_weapons_teams	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_skv_workshop_poison_wind_mortar_2	wh3_ritual_skv_workshop_weapons_teams	always_true		false	10.0000
