from	to
wh_main_special_settlement_wei_jin_4	wh_main_special_settlement_wei_jin_5
wh_main_special_settlement_wei_jin_ruin	wh_main_special_settlement_wei_jin_1
wh_main_talabec_worship_1	wh_main_talabec_worship_2
wh_main_teb_port_1	wh_main_teb_port_2
wh_main_teb_port_2	wh_main_teb_port_3
wh_main_teb_port_ruin	wh_main_teb_port_1
wh_main_teb_walls_1	wh_main_teb_walls_2
wh_main_teb_walls_2	wh_main_teb_walls_3
wh_main_teb_worship_1	wh_main_teb_worship_2
wh_main_vmp_armoury_1	wh_main_vmp_armoury_2
wh_main_vmp_balefire_1	wh_main_vmp_balefire_2
wh_main_vmp_balefire_2	wh_main_vmp_balefire_3
wh_main_vmp_bindingcircle_1	wh_main_vmp_bindingcircle_2
wh_main_vmp_bindingcircle_2	wh_main_vmp_bindingcircle_3
wh_main_vmp_cemetary_2	wh_main_vmp_cemetary_3
wh_main_vmp_forest_1	wh_main_vmp_forest_2
wh_main_vmp_forest_2	wh_main_vmp_forest_3
wh_main_vmp_garrison_1	wh_main_vmp_garrison_2
wh_main_vmp_necromancers_1	wh_main_vmp_necromancers_2
wh_main_vmp_ossuary_1	wh_main_vmp_ossuary_2
wh_main_vmp_ossuary_2	wh_main_vmp_ossuary_3
wh_main_vmp_port_1	wh_main_vmp_port_2
wh_main_vmp_port_2	wh_main_vmp_port_3
wh_main_vmp_port_ruin	wh_main_vmp_port_1
wh_main_vmp_repression_1	wh_main_vmp_repression_2
wh_main_vmp_resource_dyes_1	wh_main_vmp_resource_dyes_2
wh_main_vmp_resource_dyes_2	wh_main_vmp_resource_dyes_3
wh_main_vmp_resource_furs_1	wh_main_vmp_resource_furs_2
wh_main_vmp_resource_furs_2	wh_main_vmp_resource_furs_3
wh_main_vmp_resource_gold_1	wh_main_vmp_resource_gold_2
wh_main_vmp_resource_gold_2	wh_main_vmp_resource_gold_3
wh_main_vmp_resource_iron_1	wh_main_vmp_resource_iron_2
wh_main_vmp_resource_iron_2	wh_main_vmp_resource_iron_3
wh_main_vmp_resource_marble_1	wh_main_vmp_resource_marble_2
wh_main_vmp_resource_marble_2	wh_main_vmp_resource_marble_3
wh_main_vmp_resource_pastures_1	wh_main_vmp_resource_pastures_2
wh_main_vmp_resource_pastures_2	wh_main_vmp_resource_pastures_3
wh_main_vmp_resource_pottery_1	wh_main_vmp_resource_pottery_2
wh_main_vmp_resource_pottery_2	wh_main_vmp_resource_pottery_3
wh_main_vmp_resource_salt_1	wh_main_vmp_resource_salt_2
wh_main_vmp_resource_salt_2	wh_main_vmp_resource_salt_3
wh_main_vmp_resource_timber_1	wh_main_vmp_resource_timber_2
wh_main_vmp_resource_timber_2	wh_main_vmp_resource_timber_3
wh_main_vmp_resource_wine_1	wh_main_vmp_resource_wine_2
wh_main_vmp_resource_wine_2	wh_main_vmp_resource_wine_3
wh_main_vmp_settlement_major_1	wh_main_vmp_settlement_major_2
wh_main_vmp_settlement_major_2	wh_main_vmp_settlement_major_3
wh_main_vmp_settlement_major_3	wh_main_vmp_settlement_major_4
wh_main_vmp_settlement_major_4	wh_main_vmp_settlement_major_5
wh_main_vmp_settlement_major_ruin	wh_main_vmp_settlement_major_1
wh_main_vmp_settlement_minor_1	wh_main_vmp_settlement_minor_2
wh_main_vmp_settlement_minor_2	wh_main_vmp_settlement_minor_3
wh_main_vmp_settlement_minor_ruin	wh_main_vmp_settlement_minor_1
wh_main_vmp_vampires_1	wh_main_vmp_vampires_2
wh_main_vmp_walls_1	wh_main_vmp_walls_2
wh_main_vmp_walls_2	wh_main_vmp_walls_3
wh_twa03_special_albion_port_def_1	wh_twa03_special_albion_port_def_2
wh_twa03_special_albion_port_def_ruin	wh_twa03_special_albion_port_def_1
