select_context	over_context	tooltip_line	advice_line	main_line
player_force_cannot_move_stance	player_minor_settlement_port_garrisoned_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_port_garrisoned_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_port_ungarrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_admiral
player_force_cannot_move_stance	player_navy_cant_escort_already_escorting	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_admiral
player_force_cannot_move_stance	player_navy_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_general_on_sea
player_force_cannot_move_stance	region	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_province
player_force_cannot_move_stance	sea_region	rome2_tltip_warning_cannot_move_stance	rome2_tltip_hostile_sea_region_self	wh2_main_tltip_player_force
player_force_cannot_move_stance	shared_sea_region	rome2_tltip_warning_cannot_move_stance		wh2_main_tltip_player_force
player_force_move_exit_stance	abandonded_region	wh2_main_tltip_move_exit_stance		rome2_tltip_main_province
player_force_move_exit_stance	allied_army	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_general
player_force_move_exit_stance	allied_blark	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	wh2_main_tltip_allied_blark
player_force_move_exit_stance	allied_major_settlement_land	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_province_capital
player_force_move_exit_stance	allied_major_settlement_land_besieged	wh2_main_tltip_move_exit_stance		rome2_tltip_main_allied_province_capital
player_force_move_exit_stance	allied_major_settlement_port	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_province_capital
player_force_move_exit_stance	allied_major_settlement_port_blockaded	wh2_main_tltip_move_exit_stance		rome2_tltip_main_allied_province_capital
player_force_move_exit_stance	allied_minor_settlement_land	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_minor_settlement
player_force_move_exit_stance	allied_minor_settlement_land_besieged	wh2_main_tltip_move_exit_stance		rome2_tltip_main_allied_minor_settlement
player_force_move_exit_stance	allied_minor_settlement_port	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_minor_settlement
player_force_move_exit_stance	allied_minor_settlement_port_blockaded	wh2_main_tltip_move_exit_stance		rome2_tltip_main_allied_minor_settlement
player_force_move_exit_stance	allied_navy	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_admiral
player_force_move_exit_stance	allied_navy_escort	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_admiral
player_force_move_exit_stance	allied_navy_transport	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_general_on_sea
player_force_move_exit_stance	contested_sea_region	wh2_main_tltip_move_exit_stance		wh2_main_tltip_player_force
player_force_move_exit_stance	enemy_army	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_general
player_force_move_exit_stance	enemy_blark	wh2_main_tltip_move_exit_stance		wh2_main_tltip_enemy_blark
player_force_move_exit_stance	enemy_major_settlement_land	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_province_capital
player_force_move_exit_stance	enemy_major_settlement_land_besieged	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_province_capital
player_force_move_exit_stance	enemy_major_settlement_port	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_province_capital
player_force_move_exit_stance	enemy_major_settlement_port_blockaded	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_province_capital
player_force_move_exit_stance	enemy_minor_settlement_land	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_minor_settlement
player_force_move_exit_stance	enemy_minor_settlement_land_besieged	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_minor_settlement
player_force_move_exit_stance	enemy_minor_settlement_port	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_minor_settlement
player_force_move_exit_stance	enemy_minor_settlement_port_blockaded	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_minor_settlement
player_force_move_exit_stance	enemy_navy	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_admiral
player_force_move_exit_stance	enemy_navy_escort	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_admiral
player_force_move_exit_stance	enemy_navy_transport	wh2_main_tltip_move_exit_stance		rome2_tltip_main_enemy_general_on_sea
player_force_move_exit_stance	enemy_region	wh2_main_tltip_move_exit_stance		rome2_tltip_main_province
player_force_move_exit_stance	hostile_sea_region	wh2_main_tltip_move_exit_stance	rome2_tltip_hostile_sea_region_self	wh2_main_tltip_player_force
player_force_move_exit_stance	non_player_army	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_general
player_force_move_exit_stance	non_player_blark	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	wh2_main_tltip_non_player_blark
player_force_move_exit_stance	non_player_major_settlement_land	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_province_capital
player_force_move_exit_stance	non_player_major_settlement_land_besieged	wh2_main_tltip_move_exit_stance		rome2_tltip_main_non_player_province_capital
player_force_move_exit_stance	non_player_major_settlement_port	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_province_capital
player_force_move_exit_stance	non_player_major_settlement_port_blockaded	wh2_main_tltip_move_exit_stance		rome2_tltip_main_non_player_province_capital
player_force_move_exit_stance	non_player_minor_settlement_land	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_minor_settlement
player_force_move_exit_stance	non_player_minor_settlement_land_besieged	wh2_main_tltip_move_exit_stance		rome2_tltip_main_non_player_minor_settlement
player_force_move_exit_stance	non_player_minor_settlement_port	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_minor_settlement
player_force_move_exit_stance	non_player_minor_settlement_port_blockaded	wh2_main_tltip_move_exit_stance		rome2_tltip_main_non_player_minor_settlement
player_force_move_exit_stance	non_player_navy	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_admiral
player_force_move_exit_stance	non_player_navy_escort	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_admiral
player_force_move_exit_stance	non_player_navy_transport	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_general_on_sea
player_force_move_exit_stance	non_player_region	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_province
player_force_move_exit_stance	non_player_region_without_access	wh2_main_tltip_move_exit_stance	rome2_tltip_warning_no_access	rome2_tltip_main_province
player_force_move_exit_stance	own_sea_region	wh2_main_tltip_move_exit_stance		wh2_main_tltip_player_force
player_force_move_exit_stance	player_army	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_general
player_force_move_exit_stance	player_army_containing_agent	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_general
player_force_move_exit_stance	player_blark	wh2_main_tltip_move_exit_stance		wh2_main_tltip_player_blark
player_force_move_exit_stance	player_major_settlement_land_besieged	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_province_capital
player_force_move_exit_stance	player_major_settlement_land_garrisoned	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_province_capital
player_force_move_exit_stance	player_major_settlement_land_ungarrisoned	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_province_capital
player_force_move_exit_stance	player_major_settlement_port_blockaded	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_province_capital
player_force_move_exit_stance	player_major_settlement_port_garrisoned_combined	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_province_capital
player_force_move_exit_stance	player_major_settlement_port_garrisoned_navy	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_province_capital
player_force_move_exit_stance	player_major_settlement_port_garrisoned_transport	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_province_capital
player_force_move_exit_stance	player_major_settlement_port_ungarrisoned	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_province_capital
player_force_move_exit_stance	player_minor_settlement_land_besieged	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_move_exit_stance	player_minor_settlement_land_garrisoned	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_move_exit_stance	player_minor_settlement_land_ungarrisoned	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_move_exit_stance	player_minor_settlement_port_blockaded	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_move_exit_stance	player_minor_settlement_port_garrisoned_combined	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_move_exit_stance	player_minor_settlement_port_garrisoned_navy	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_move_exit_stance	player_minor_settlement_port_garrisoned_transport	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_move_exit_stance	player_minor_settlement_port_ungarrisoned	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_move_exit_stance	player_navy	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_admiral
player_force_move_exit_stance	player_navy_cant_escort_already_escorting	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_admiral
player_force_move_exit_stance	player_navy_transport	wh2_main_tltip_move_exit_stance		rome2_tltip_main_player_general_on_sea
player_force_move_exit_stance	region	wh2_main_tltip_move_exit_stance		rome2_tltip_main_province
player_force_move_exit_stance	sea_region	wh2_main_tltip_move_exit_stance	rome2_tltip_hostile_sea_region_self	wh2_main_tltip_player_force
player_force_move_exit_stance	shared_sea_region	wh2_main_tltip_move_exit_stance		wh2_main_tltip_player_force
settlement	abandonded_region			rome2_tltip_main_province
settlement	abandoned_major_settlement	rome2_tltip_left_clk_select	wh2_main_tltip_ruins	rome2_tltip_abandoned_major_region
settlement	abandoned_minor_settlement	rome2_tltip_left_clk_select	wh2_main_tltip_ruins	rome2_tltip_abandoned_minor_region
settlement	allied_agent	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_agent
settlement	allied_army	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_general
settlement	allied_blark	rome2_tltip_left_clk_select_inspection		wh2_main_tltip_allied_blark
settlement	allied_fixed_camp	rome2_tltip_left_clk_select_inspection		wh3_main_tltip_allied_fixed_camp
settlement	allied_major_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_province_capital
settlement	allied_major_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_allied_province_capital
settlement	allied_major_settlement_port	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_province_capital
settlement	allied_major_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_allied_province_capital
settlement	allied_minor_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_minor_settlement
settlement	allied_minor_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_allied_minor_settlement
settlement	allied_minor_settlement_port	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_minor_settlement
settlement	allied_minor_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_allied_minor_settlement
settlement	allied_navy	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_admiral
settlement	allied_navy_escort	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_admiral
settlement	allied_navy_transport	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_general_on_sea
settlement	contested_sea_region			
settlement	enemy_agent	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_agent
settlement	enemy_army	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_general
settlement	enemy_blark	rome2_tltip_left_clk_select_inspection		wh2_main_tltip_enemy_blark
settlement	enemy_fixed_camp	rome2_tltip_left_clk_select_inspection		wh3_main_tltip_enemy_fixed_camp
settlement	enemy_major_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_province_capital
settlement	enemy_major_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_enemy_province_capital
settlement	enemy_major_settlement_port	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_province_capital
settlement	enemy_major_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_enemy_province_capital
settlement	enemy_minor_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_minor_settlement
settlement	enemy_minor_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_enemy_minor_settlement
