member	context	subculture
wh3_main_sc_nur_nurgle_occupation_decision_raze_without_occupy	ACTOR	wh3_main_sc_nur_nurgle
wh3_main_sc_nur_nurgle_occupation_decision_resettle	ACTOR	wh3_main_sc_nur_nurgle
wh3_main_sc_nur_nurgle_occupation_decision_sack	ACTOR	wh3_main_sc_nur_nurgle
wh3_main_sc_ogr_ogre_kingdoms_occupation_decision_colonise	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
wh3_main_sc_ogr_ogre_kingdoms_occupation_decision_do_nothing	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
wh3_main_sc_ogr_ogre_kingdoms_occupation_decision_loot	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
wh3_main_sc_ogr_ogre_kingdoms_occupation_decision_occupy	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
wh3_main_sc_ogr_ogre_kingdoms_occupation_decision_raze_without_occupy	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
wh3_main_sc_ogr_ogre_kingdoms_occupation_decision_resettle	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
wh3_main_sc_ogr_ogre_kingdoms_occupation_decision_sack	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
wh3_main_sc_sla_slaanesh_occupation_decision_colonise	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_do_nothing	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_beastmen	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_beastmen	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_bretonnia	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_bretonnia	ORIGINATOR	wh_main_sc_brt_bretonnia
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_cathay	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_cathay	ORIGINATOR	wh3_main_sc_cth_cathay
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_dark_elves	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_dark_elves	ORIGINATOR	wh2_main_sc_def_dark_elves
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_empire	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_empire	ORIGINATOR	wh_main_sc_emp_empire
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_high_elves	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_high_elves	ORIGINATOR	wh2_main_sc_hef_high_elves
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_kislev	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_kislev	ORIGINATOR	wh3_main_sc_ksl_kislev
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_norsca	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_norsca	ORIGINATOR	wh_dlc08_sc_nor_norsca
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_teb	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_teb	ORIGINATOR	wh_main_sc_teb_teb
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_warriors_of_chaos	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_warriors_of_chaos	ORIGINATOR	wh_main_sc_chs_chaos
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_wood_elves	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_liberate_subcult_wood_elves	ORIGINATOR	wh_dlc05_sc_wef_wood_elves
wh3_main_sc_sla_slaanesh_occupation_decision_loot	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_occupy	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_raze_without_occupy	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_resettle	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_sack	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_beastmen	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_beastmen	REGION_OWNER	wh_dlc03_sc_bst_beastmen
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_bretonnia	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_bretonnia	REGION_OWNER	wh_main_sc_brt_bretonnia
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_cathay	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_cathay	REGION_OWNER	wh3_main_sc_cth_cathay
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_dark_elves	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_dark_elves	REGION_OWNER	wh2_main_sc_def_dark_elves
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_empire	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_empire	REGION_OWNER	wh_main_sc_emp_empire
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_high_elves	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_high_elves	REGION_OWNER	wh2_main_sc_hef_high_elves
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_kislev	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_kislev	REGION_OWNER	wh3_main_sc_ksl_kislev
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_norsca	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_norsca	REGION_OWNER	wh_dlc08_sc_nor_norsca
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_teb	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_teb	REGION_OWNER	wh_main_sc_teb_teb
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_warriors_of_chaos	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_warriors_of_chaos	REGION_OWNER	wh_main_sc_chs_chaos
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_wood_elves	ACTOR	wh3_main_sc_sla_slaanesh
wh3_main_sc_sla_slaanesh_occupation_decision_vassal_subcult_wood_elves	REGION_OWNER	wh_dlc05_sc_wef_wood_elves
wh3_main_sc_tze_tzeentch_occupation_decision_colonise	ACTOR	wh3_main_sc_tze_tzeentch
wh3_main_sc_tze_tzeentch_occupation_decision_do_nothing	ACTOR	wh3_main_sc_tze_tzeentch
wh3_main_sc_tze_tzeentch_occupation_decision_loot	ACTOR	wh3_main_sc_tze_tzeentch
wh3_main_sc_tze_tzeentch_occupation_decision_occupy	ACTOR	wh3_main_sc_tze_tzeentch
wh3_main_sc_tze_tzeentch_occupation_decision_raze_without_occupy	ACTOR	wh3_main_sc_tze_tzeentch
wh3_main_sc_tze_tzeentch_occupation_decision_resettle	ACTOR	wh3_main_sc_tze_tzeentch
wh3_main_sc_tze_tzeentch_occupation_decision_sack	ACTOR	wh3_main_sc_tze_tzeentch
wh3_main_seductive_influence_seducible_factions_subcult_beastmen	ACTOR	wh_dlc03_sc_bst_beastmen
wh3_main_seductive_influence_seducible_factions_subcult_bretonnia	ACTOR	wh_main_sc_brt_bretonnia
wh3_main_seductive_influence_seducible_factions_subcult_cathay	ACTOR	wh3_main_sc_cth_cathay
wh3_main_seductive_influence_seducible_factions_subcult_dark_elves	ACTOR	wh2_main_sc_def_dark_elves
wh3_main_seductive_influence_seducible_factions_subcult_empire	ACTOR	wh_main_sc_emp_empire
wh3_main_seductive_influence_seducible_factions_subcult_high_elves	ACTOR	wh2_main_sc_hef_high_elves
wh3_main_seductive_influence_seducible_factions_subcult_kislev	ACTOR	wh3_main_sc_ksl_kislev
wh3_main_seductive_influence_seducible_factions_subcult_norsca	ACTOR	wh_dlc08_sc_nor_norsca
wh3_main_seductive_influence_seducible_factions_subcult_teb	ACTOR	wh_main_sc_teb_teb
wh3_main_seductive_influence_seducible_factions_subcult_wood_elves	ACTOR	wh_dlc05_sc_wef_wood_elves
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionWoodElf	ACTOR	wh_dlc05_sc_wef_wood_elves
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionWoodElf_&_Negative	ACTOR	wh_dlc05_sc_wef_wood_elves
wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionWoodElf_&_Positive	ACTOR	wh_dlc05_sc_wef_wood_elves
wh_dlc03_diplomacy_Subcult_Beastmen	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBeastmen	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBeastmen_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBeastmen_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBretonnia	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBretonnia_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionBretonnia_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionChaos	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionChaos_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionChaos_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionDwarf	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionDwarf_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionDwarf_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionEmpire	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionEmpire_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionEmpire_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionGreenskin	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionGreenskin_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionGreenskin_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionVamp	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionVamp_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_OtherFactionVamp_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionSecondary_Beastmen_Lord_2_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBeastmen	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBeastmen_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBeastmen_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBretonnia	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBretonnia_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBretonnia_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionChaos	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionChaos_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionChaos_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionDwarf	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionDwarf_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionDwarf_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionEmpire	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionEmpire_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionEmpire_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionGreenskin	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionGreenskin_&_Negative	ORIGINATOR	wh_dlc03_sc_bst_beastmen
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionGreenskin_&_Positive	ORIGINATOR	wh_dlc03_sc_bst_beastmen
