key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time
wh_dwf_grudge_stone_goblin	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	grenade_spin	1	low	440	40	65	69.0	10.0	0.0	30	140	false	false	0.2	20.0	340.0	80.0	0	0	wh_dwf_grudge_stone_goblin		wh_doomdiver_goblin	0.6	true	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	150.0			0.0	false	true	true	45	high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dwf_grudge_stone_goblin_flaming	artillery	artillery_default	wh2_dlc17_dwf_rune_of_burning_grudge_thrower	grenade_spin	1	low	440	40	65	69.0	10.0	0.0	30	140	false	false	0.2	20.0	340.0	80.0	0	0	wh_dwf_grudge_stone_goblin_flaming		wh_doomdiver_goblin	0.6	true	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	150.0			1.0	false	true	true	45	high	700	false	false	false	true	1	false	false	true	true	2.0		false	0.0	0.4
wh_dwf_grudge_stone_goblin_penetrating	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	grenade_spin	1	low	440	40	65	69.0	10.0	0.0	30	175	false	false	0.2	20.0	340.0	80.0	0	0	wh_dwf_grudge_stone_goblin		wh_doomdiver_goblin	0.6	true	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	150.0			0.0	false	true	true	45	very_high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dwf_grudge_stone_goblin_seeking	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	grenade_spin	1	low	440	40	65	69.0	10.0	0.0	30	140	false	false	0.2	20.0	340.0	80.0	0	30	wh_dwf_grudge_stone_goblin		wh_doomdiver_goblin	0.6	true	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	150.0	wh_chs_hellcannon	hellcannon	0.0	false	true	true	45	high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dwf_grudge_stone_penetrating	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	axe_spin	1	low	440	40	65	69.0	10.0	0.0	30	175	false	false	0.2	20.0	340.0	80.0	0	0	wh_dwf_grudge_stone		wh_catapult_rock_normal	0.6	true		-1.0	1	0.0	120.0			0.0	false	true	true	45	very_high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dwf_grudge_stone_seeking	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	axe_spin	1	low	440	40	65	69.0	10.0	0.0	30	140	false	false	0.2	20.0	340.0	80.0	0	30	wh_dwf_grudge_stone		wh_catapult_rock_normal	0.6	true		-1.0	1	0.0	120.0	wh_chs_hellcannon	hellcannon	0.0	false	true	true	45	high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dwf_gyrobomber_clattergun_bullet	musket	small_arm_default	wh_main_dwf_clattergun	none	1	low	125	0	88	100.0	20.0	1.0	11	31	false	false	0.1	5.0	80.0	6.0	0	0	wh_dwf_bomber_clattergun_bullet		wh_bullet	-1.0	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0	1	0.0	10.0			0.0	false	true	true	45	low	160	false	false	false	false	8	false	false	false	true	1.0		false	0.42	0.4
wh_dwf_gyrocopter_steam_shot	artillery	artillery_explosive	wh_main_dwf_gyrocopter_steamgun_explosion	none	1	low	75	10	45	45.0	20.0	0.0	12	4	false	false	1.0	9.0	80.0	13.0	0	0	wh_dwf_gyrocopter_steam_shot		wh_steam_gun_steam	2.2	false		3.0	1	0.0	3.0			0.0	false	true	true	45	low	140	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dwf_ironbreakers_cinderblast_bomb	grenade	explosives	wh_main_dwf_cinderblast_explosion	grenade_spin	1	dual_low_fixed	60	7	88	28.0	10.0	0.0	1	0	true	false	0.1	9.0	50.0	2.0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1.0	false		-1.0	1	0.0	3.0			0.0	false	false	true	35	very_low	-1	false	false	true	false	1	false	false	false	true	1.0		false	1.5	0.4
wh_dwf_master_engineer_rifle_bullet	musket	artillery_default		none	1	low	180	0	88	110.0	70.0	0.0	60	180	false	false	0.1	8.0	150.0	2.0	0	0	wh_dwf_rifle_bullet		wh_bullet_multi_impact	-1.0	false		-1.0	1	0.0	25.0			0.0	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0		false	0.38	0.4
wh_dwf_miners_blasting_charge	grenade	explosives	wh_main_dwf_blasting_charge_explosion	grenade_spin	1	dual_low_fixed	55	7	88	28.0	10.0	0.0	1	0	true	false	0.2	9.0	50.0	2.0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1.0	false		-1.0	1	0.0	3.0			10.0	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	5.0		false	1.5	0.4
wh_dwf_organ_gun	artillery	artillery_default		none	1	low	300	0	35	100.0	30.0	0.0	22	68	true	false	0.1	12.0	180.0	5.3	0	0	wh_dwf_organ_gun_shot		wh_cannon_rock_cluster	-1.0	true		-1.0	1	0.0	25.0			0.0	false	true	true	45	very_high_low_entity	-1	false	false	true	false	4	false	false	false	true	1.0		false	0.0	0.4
wh_dwf_organ_gun_flaming	artillery	artillery_default	wh2_dlc17_dwf_rune_of_burning_organ_gun	none	1	low	300	0	35	100.0	30.0	0.0	22	68	true	false	0.1	12.0	180.0	5.3	0	0	wh_dwf_organ_gun_shot_flaming		wh_cannon_rock_cluster	-1.0	true	wh_main_unit_contact_morale	-1.0	1	0.0	25.0			1.0	false	true	true	45	very_high_low_entity	-1	false	false	true	true	4	false	false	false	true	2.0		false	0.0	0.4
wh_dwf_organ_gun_penetrating	artillery	artillery_default		none	1	low	300	0	35	100.0	30.0	0.0	22	80	true	false	0.1	12.0	180.0	5.3	0	0	wh_dwf_organ_gun_shot		wh_cannon_rock_cluster	-1.0	true		-1.0	1	0.0	25.0			0.0	false	true	true	45	very_high	-1	false	false	true	false	4	false	false	false	true	1.0		false	0.0	0.4
wh_dwf_organ_gun_seeking	artillery	artillery_default		none	1	low	300	0	35	100.0	30.0	0.0	22	68	true	false	0.1	12.0	180.0	5.3	0	12	wh_dwf_organ_gun_shot		wh_cannon_rock_cluster	-1.0	true		-1.0	1	0.0	25.0	wh2_dlc13_lord_abilities_kill_shot		0.0	false	true	true	45	very_high_low_entity	-1	false	false	true	false	4	false	false	false	true	1.0		false	0.0	0.4
wh_dwf_rifle_bullet	musket	small_arm_default		none	1	low	145	0	88	100.0	20.0	0.0	5	17	false	false	0.050000004	13.0	90.0	1.65	0	0	wh_dwf_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.42	0.4
wh_emp_crossbow_bolt	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	10.0	0.0	18	6	false	false	0.1	13.0	120.0	5.1	0	0	wh_emp_crossbow_bolt		wh_crossbow_bolt_normal	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_emp_crossbow_bolt_anti_large	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	10.0	0.0	18	6	false	false	0.1	13.0	120.0	5.1	0	8	wh_emp_crossbow_bolt		wh_crossbow_bolt_normal	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	false	1.0		false	0.93000007	0.4
wh_emp_great_cannon_ball	artillery	artillery_default		none	1	low	450	10	40	100.0	25.0	0.0	88	352	true	false	0.3	22.0	275.0	8.5	0	0	wh_emp_cannon_ball		wh_cannon_cannonball_normal	0.3	true		-1.0	1	0.0	350.0			0.0	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_emp_grenade	arrow	explosives	wh_main_emp_grenade_explosion	grenade_spin	1	dual_low_fixed	100	7	88	40.0	10.0	0.0	10	2	false	false	0.050000004	10.0	100.0	10.0	0	0	wh_emp_grenade		wh_grenade	0.050000004	false		-1.0	1	0.0	1.0			0.0	false	false	true	55		230	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_emp_helblaster_bullet	artillery	artillery_default		none	1	low	290	0	35	100.0	20.0	0.0	18	57	false	false	0.050000004	10.0	275.0	7.0	0	0	wh_emp_volley_gun_shot		wh2_helblaster_bullet_multi_impact_large	0.3	true		-1.0	1	0.0	8.0			0.0	false	true	true	45	medium_2	440	false	false	false	false	9	false	false	false	true	1.0		false	0.0	0.4
wh_emp_mortar_shell	artillery	artillery_explosive	wh_main_emp_mortar_explosion	axe_spin	1	fixed	380	60	56	68.0	10.0	0.0	100	30	false	false	0.16	19.0	300.0	380.0	0	0	wh_emp_mortar		wh_mortar_cannonball	0.2	true		-1.0	1	0.0	50.0			0.0	false	true	true	50	low	600	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_emp_pistol_bullet	musket	small_arm_default		none	1	low	80	0	45	90.0	10.0	0.0	13	2	false	false	0.050000004	9.0	60.0	1.6	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	2.0			0.0	false	true	true	45	low	-1	false	false	false	false	2	false	false	false	true	1.0		false	0.47	0.4
wh_emp_rifle_bullet	musket	small_arm_default		none	1	low	145	0	88	100.0	10.0	0.0	5	17	false	false	0.050000004	13.0	100.0	1.8	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.42	0.4
wh_emp_rifle_repeater_bullet	musket	small_arm_default		none	1	low	130	0	88	100.0	10.0	0.0	3	15	false	false	0.050000004	6.0	85.0	1.6	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.42	0.4
wh_emp_rocket	artillery	artillery_explosive	wh_main_emp_rocket_explosion	none	1	low	480	40	65	72.0	10.0	0.0	30	70	false	false	0.25	17.0	300.0	220.0	0	0	wh_emp_rocket		wh_helstorm_rocket	0.4	true		-1.0	1	0.0	1.0			0.0	false	true	true	45	low	800	false	false	false	false	3	false	false	false	true	1.0		false	0.0	0.4
wh_emp_steam_tank_cannon_ball	artillery	artillery_default		none	1	low	380	0	45	110.0	30.0	0.0	88	352	true	false	0.3	11.0	275.0	8.0	0	0	wh_emp_steamtank_cannon_ball		wh_cannon_cannonball_normal	0.3	true		-1.0	1	0.0	340.0			0.0	false	true	true	45	very_high_low_entity	500	false	false	true	false	1	true	false	true	true	1.0		false	0.0	0.4
wh_emp_steam_tank_steam_shot	artillery	artillery_explosive	wh_main_emp_steamtank_steamgun_explosion	none	1	low	70	5	45	40.0	20.0	0.0	20	5	false	false	0.5	6.0	80.0	6.0	0	0	wh_emp_steam_blast		wh_steam_gun_steam	1.0	true		3.0	1	0.0	5.0			0.0	false	true	true	45	very_low	140	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_emp_witchhunter_boss_pistol	musket	small_arm_default	wh_main_emp_rocket_explosion	none	1	low	125	0	45	110.0	60.0	0.0	33	117	false	false	0.050000004	4.0	80.0	1.6	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	6.0			0.0	false	true	true	45	medium_magic	-1	false	false	false	false	1	false	false	false	true	1.0		false	0.38	0.4
wh_emp_witchhunter_pistol	musket	small_arm_default		none	1	low	90	0	45	110.0	60.0	0.0	33	117	false	false	0.050000004	4.0	80.0	1.6	0	0	wh_emp_rifle_bullet		wh_bullet_multi_impact	-1.0	false		-1.0	1	0.0	6.0			0.0	true	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0		false	0.38	0.4
wh_gen_animal_carcass_debris	misc	explosives		grenade_spin	1	low	50	25	88	10.0	10.0	0.0	0	5	false	true	0.1	20.0	50.0	1.0	0	0	wh_brt_cow_carcass_debris		wh_carcass_debris	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	low	-1	false	false	false	false	1	false	false	false	true	1.0		false	4.2	0.4
wh_gen_explosive_shrapnel	misc	explosives		grenade_spin	1	low	25	0	70	10.0	10.0	3.0	0	0	true	false	0.1	20.0	50.0	1.0	0	0	wh_gen_stone_shrapnel		wh_shrapnel_fragment	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	low	-1	false	false	false	false	1	false	false	false	true	1.0		false	4.2	0.4
wh_gen_stone_shrapnel	misc	explosives		grenade_spin	1	low	50	0	88	10.0	10.0	0.0	0	0	true	false	0.5	20.0	50.0	1.0	0	0	wh_gen_stone_shrapnel		wh_shrapnel_fragment	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	low	-1	false	false	false	false	1	false	false	false	true	1.0		false	4.2	0.4
wh_gen_tower_flammable_rock	artillery	artillery_flammable		shell_spin	1	low	175	35	60	60.0	10.0	0.0	30	10	true	false	0.16	12.0	300.0	200.0	0	0	rock_flammable		wh3_tower_generic_rock	0.3	true		-1.0	1	0.0	1.0			1.0	false	true	true	45	low	-1	false	false	true	false	1	false	false	true	true	1.0		false	0.7	0.4
wh_gen_tower_flammable_rock_short_range	artillery	artillery_flammable		shell_spin	1	low	80	35	60	60.0	10.0	0.0	30	10	true	false	0.16	12.0	300.0	200.0	0	0	rock_flammable		wh3_tower_generic_rock	0.3	true		-1.0	1	0.0	1.0			1.0	false	true	true	45	low	-1	false	false	true	false	1	false	false	true	true	1.0		false	0.7	0.4
wh_grn_arachnarok_rider_arrow_poison	arrow	small_arm_default		none	1	dual_low_fixed	100	0	88	40.0	10.0	0.0	19	5	false	false	0.1	5.0	85.0	4.3	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	1.0			0.0	false	true	true	45	low	-1	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_grn_doomdiver_goblin	artillery	artillery_default	wh_main_grn_doomdiver_goblin_explosion	none	1	fixed	400	20	35	-1.0	10.0	0.0	70	170	false	false	1.0	18.0	300.0	13.0	0	0	wh_grn_doomdiver_goblin		wh_doomdiver_goblin	1.0	true		5.0	1	0.0	80.0	wh_grn_doomdiver_goblin	doom_diver	0.0	false	true	true	35	medium	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_grn_doomdiver_goblin_shrapnel	misc	explosives		grenade_spin	1	low	25	0	70	10.0	10.0	0.0	0	0	true	false	0.1	20.0	50.0	1.0	0	0	wh_grn_doomdiver_goblin_shrapnel			-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	low	-1	false	false	false	false	1	false	false	false	true	1.0		false	0.0	0.4
wh_grn_goblin_arrow	arrow	small_arm_default		none	1	dual_low_fixed	115	0	88	40.0	10.0	0.0	10	1	false	false	0.1	8.0	85.0	3.5	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_grn_goblin_arrow_poison_night_goblin	arrow	small_arm_default		none	1	dual_low_fixed	115	0	88	40.0	10.0	0.0	10	1	false	false	0.1	8.0	85.0	3.5	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_grn_goblin_arrow_poison_spider_mounted	arrow	small_arm_default		none	1	dual_low_fixed	100	0	88	40.0	10.0	0.0	9	2	false	false	0.1	8.0	65.0	4.3	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_grn_goblin_arrow_sundered_night_goblin	arrow	small_arm_default		none	1	dual_low_fixed	115	0	88	40.0	30.0	0.0	10	1	false	false	0.1	8.0	85.0	3.5	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1.0	false	wh_dlc06_unit_contact_sundered_armour	-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_grn_goblin_arrow_wolf_mounted	arrow	small_arm_default		none	1	dual_low_fixed	100	0	88	40.0	10.0	0.0	10	1	false	false	0.1	8.0	65.0	4.3	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_grn_orc_arrow	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	40.0	10.0	0.0	14	6	false	false	0.1	11.0	85.0	4.1	0	0	wh_grn_orc_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_grn_wolf_chariot_arrow	arrow	small_arm_default		none	2	dual_low_fixed	115	0	88	40.0	10.0	1.2	19	3	false	false	0.1	6.0	50.0	1.0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	low	-1	false	false	false	false	2	false	false	false	true	1.0		false	1.0499998	0.4
wh_main_bound_spell_solheims_bolt_of_illumination	artillery	artillery_default	wh_main_bound_spell_solheims_bolt_of_illumination	none	1	low	320	0	45	100.0	100.0	0.0	495	855	false	false	1.0	22.0	200.0	1.0	0	0	wh_main_bound_spell_solheims_bolt_of_illumination		wh2_dlc13_luminark_bolt	1.0	true		1.0	1	0.0	350.0	wh_main_bound_spell_solheims_bolt_of_illumination		1.0	true	true	true	45	medium_magic	-1	false	false	false	true	1	false	false	true	true	2.0		false	0.0	0.4
wh_main_grn_goblin_rock_lobber_rock	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	axe_spin	1	low	400	35	60	67.0	10.0	0.0	35	135	false	false	0.2	18.0	300.0	90.0	0	0	wh_grn_idol		wh_catapult_rock_normal	0.5	true		-1.0	1	0.0	120.0			0.0	false	true	true	45	high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_main_grn_goblin_rock_lobber_rock_intro_battle	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	axe_spin	1	low	380	35	60	67.0	10.0	0.0	1000	1000	false	false	0.2	20.0	300.0	120.0	0	0	wh_grn_idol		wh_catapult_rock_normal	0.5	true		-1.0	1	0.0	120.0			0.0	false	true	true	45	high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_main_lord_abilities_lord_of_the_storm	misc	artillery_explosive	wh_main_lord_abilities_lord_of_the_storm	none	1	low	200	0	50	120.0	30.0	0.0	0	224	false	false	1.5	1.0	250.0	1.0	0	0	wh_main_lord_abilities_lord_of_the_storm		wh3_magic_lord_of_the_storm	1.5	true		0.8	1	0.0	100.0			0.0	true	true	true	45	high_magic	-1	false	false	false	false	1	false	false	true	true	1.0		true	0.35	0.4
wh_main_spell_big_waaagh_gaze_of_mork	misc	small_arm_default	wh_main_spell_big_waaagh_gaze_of_mork	shell_spin	5	low	250	0	88	60.0	30.0	5.0	65	25	false	false	0.25	1.0	200.0	0.5	0	44	wh_main_spell_big_waaagh_gaze_of_mork		wh_magic_gaze_of_mork	0.25	false		5.0	1	1.0	50.0	wh_main_magic_missile		0.0	true	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	true	1.0		true	0.7	0.4
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	misc	small_arm_default	wh_main_spell_big_waaagh_gaze_of_mork_upgraded	shell_spin	5	low	500	0	88	85.0	30.0	5.0	65	25	false	false	0.25	1.0	400.0	0.5	0	44	wh_main_spell_big_waaagh_gaze_of_mork		wh_magic_gaze_of_mork	0.25	false		5.0	1	1.0	50.0	wh_main_magic_missile		0.0	true	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	true	1.0		true	0.49	0.4
wh_main_spell_bound_fireball	misc	artillery_explosive	wh_main_spell_fire_fireball	shell_spin	1	low	300	0	88	30.0	30.0	0.0	350	150	false	false	1.0	15.0	250.0	1.0	0	0	wh_main_spell_fire_fireball		wh_magic_fireball	1.0	true		0.90000004	1	0.0	250.0	wh_main_spell_fire_fireball		1.0	true	true	true	45	medium_magic	-1	false	false	false	true	1	false	false	true	true	2.0		true	1.4	0.4
wh_main_spell_bound_soulfire	misc	small_arm_default	wh_main_spell_bound_soulfire	none	1	low	40	0	88	30.0	0.0	5.0	1	0	false	false	0.2	1.0	250.0	10.0	0	0	wh_main_spell_bound_soulfire		wh_magic_bound_soulfire	1.0	false		20.0	1	0.0	1.0			0.0	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	false	true	1.0		true	1.4	0.4
wh_main_spell_fire_fireball	misc	artillery_explosive	wh_main_spell_fire_fireball	shell_spin	1	low	300	0	88	30.0	30.0	0.0	350	150	false	false	1.0	1.0	250.0	1.0	0	0	wh_main_spell_fire_fireball		wh_magic_fireball	1.0	true		0.90000004	1	0.0	250.0	wh_main_spell_fire_fireball		1.0	true	true	true	45	medium_magic	-1	false	false	false	true	1	false	false	true	true	2.0		true	1.4	0.4
wh_main_spell_fire_fireball_upgraded	misc	artillery_explosive	wh_main_spell_fire_fireball_upgraded	shell_spin	1	low	300	0	88	30.0	30.0	0.0	350	300	false	false	1.5	1.0	250.0	1.0	0	0	wh_main_spell_fire_fireball		wh_magic_fireball	1.5	true		0.90000004	1	0.0	300.0	wh_main_spell_fire_fireball		1.0	true	true	true	45	medium_magic	-1	false	false	false	true	1	false	false	true	true	2.0		true	1.4	0.4
wh_main_spell_fire_piercing_bolts_of_burning	misc	small_arm_default	wh_main_spell_fire_piercing_bolts_of_burning	shell_spin	1	low	40	0	88	30.0	0.0	5.0	0	48	false	false	0.5	1.0	250.0	10.0	0	0	wh_main_spell_fire_piercing_bolts_of_burning		wh_magic_piercing_bolts_of_burning	1.0	false		10.0	1	0.0	25.0			1.0	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	2.0		true	1.4	0.4
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	misc	small_arm_default	wh_main_spell_fire_piercing_bolts_of_burning_upgraded	shell_spin	1	low	40	0	88	30.0	0.0	5.0	0	48	false	false	0.5	1.0	250.0	10.0	0	0	wh_main_spell_fire_piercing_bolts_of_burning		wh_magic_piercing_bolts_of_burning	1.0	false		10.0	1	0.0	25.0			1.0	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	2.0		true	1.4	0.4
wh_main_spell_heavens_comet_of_casandora	misc	artillery_explosive	wh_main_spell_heavens_comet_of_casandora	shell_spin	1	low	200	0	50	75.0	30.0	0.0	864	864	false	false	2.0	1.0	250.0	1.0	0	0	wh_main_spell_heavens_comet_of_casandora		wh_magic_comet_of_casandora	3.5	true		-1.0	1	0.0	1000.0			0.0	true	true	true	45	all	-1	false	false	false	true	1	false	false	true	true	1.0		true	0.56	0.4
wh_main_spell_heavens_comet_of_casandora_bound	misc	artillery_explosive	wh_main_spell_heavens_comet_of_casandora_bound	shell_spin	1	low	200	0	50	75.0	30.0	0.0	432	432	false	false	2.0	1.0	250.0	1.0	0	0	wh_main_spell_heavens_comet_of_casandora		wh_magic_comet_of_casandora	3.5	true		-1.0	1	0.0	1000.0			0.0	true	true	true	45	all	-1	false	false	false	true	1	false	false	true	true	1.0		true	0.56	0.4
wh_main_spell_heavens_comet_of_casandora_upgraded	misc	artillery_explosive	wh_main_spell_heavens_comet_of_casandora_upgraded	shell_spin	1	low	200	0	50	75.0	30.0	0.0	864	864	false	false	2.0	1.0	250.0	1.0	0	0	wh_main_spell_heavens_comet_of_casandora		wh_magic_comet_of_casandora	3.5	true		-1.0	1	0.0	1000.0			0.0	true	true	true	45	all	-1	false	false	false	true	1	false	false	true	true	1.0		true	0.56	0.4
wh_main_spell_heavens_urannons_thunderbolt	misc	artillery_explosive	wh_main_spell_heavens_urannons_thunderbolt	shell_spin	1	low	200	0	50	120.0	30.0	0.0	0	672	false	false	2.0	1.0	75.0	0.1	0	0	wh_main_spell_heavens_urannons_thunderbolt		wh_magic_urannons_thunderbolt	2.0	true		0.85	1	0.0	100.0			0.0	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0		true	0.35	0.4
wh_main_spell_heavens_urannons_thunderbolt_upgraded	misc	artillery_explosive	wh_main_spell_heavens_urannons_thunderbolt_upgraded	shell_spin	1	low	200	0	50	120.0	30.0	0.0	0	1344	false	false	2.0	1.0	75.0	0.1	0	0	wh_main_spell_heavens_urannons_thunderbolt		wh_magic_urannons_thunderbolt	2.0	true		0.85	1	0.0	100.0			0.0	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0		true	0.35	0.4
wh_main_spell_light_shems_burning_gaze	misc	small_arm_default	wh_main_spell_light_shems_burning_gaze	shell_spin	5	low	250	0	88	60.0	30.0	5.0	20	50	false	false	0.25	1.0	200.0	0.5	0	33	wh_main_spell_light_shems_burning_gaze		wh_magic_burning_gaze	0.25	false		5.0	1	1.0	50.0	wh_main_magic_missile		1.0	true	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	true	2.0		true	0.7	0.4
